Group,Otu000001,Otu000002,Otu000003,Otu000004,Otu000005,Otu000006,Otu000007,Otu000008,Otu000009,Otu000010,Otu000011,Otu000012,Otu000013,Otu000014,Otu000015,Otu000016,Otu000017,Otu000018,Otu000019,Otu000020,Otu000021,Otu000022,Otu000023,Otu000024,Otu000025,Otu000026,Otu000027,Otu000028,Otu000029,Otu000030,Otu000031,Otu000032,Otu000033,Otu000034,Otu000035,Otu000036,Otu000037,Otu000038,Otu000039,Otu000040,Otu000041,Otu000042,Otu000043,Otu000044,Otu000045,Otu000046,Otu000047,Otu000048,Otu000049,Otu000050,Otu000051,Otu000052,Otu000053,Otu000054,Otu000055,Otu000056,Otu000057,Otu000058,Otu000059,Otu000060,Otu000061,Otu000062,Otu000063,Otu000064,Otu000065,Otu000066,Otu000067,Otu000068,Otu000069,Otu000070,Otu000071,Otu000072,Otu000073,Otu000074,Otu000075,Otu000076,Otu000077,Otu000078,Otu000079,Otu000080,Otu000081,Otu000082,Otu000083,Otu000084,Otu000085,Otu000086,Otu000087,Otu000088,Otu000089,Otu000090,Otu000091,Otu000092,Otu000093,Otu000094,Otu000095,Otu000096,Otu000097,Otu000098,Otu000099,Otu000100,Otu000101,Otu000102,Otu000103,Otu000104,Otu000105,Otu000106,Otu000107,Otu000108,Otu000109,Otu000110,Otu000111,Otu000112,Otu000113,Otu000114,Otu000115,Otu000116,Otu000117,Otu000118,Otu000119,Otu000120,Otu000121,Otu000122,Otu000123,Otu000124,Otu000125,Otu000126,Otu000127,Otu000128,Otu000129,Otu000130,Otu000131,Otu000132,Otu000133,Otu000134,Otu000135,Otu000136,Otu000137,Otu000138,Otu000139,Otu000140,Otu000141,Otu000142,Otu000143,Otu000144,Otu000145,Otu000146,Otu000147,Otu000148,Otu000149,Otu000150,Otu000151,Otu000152,Otu000153,Otu000154,Otu000155,Otu000156,Otu000157,Otu000158,Otu000159,Otu000160,Otu000161,Otu000162,Otu000163,Otu000164,Otu000165,Otu000166,Otu000167,Otu000168,Otu000169,Otu000170,Otu000171,Otu000172,Otu000173,Otu000174,Otu000175,Otu000176,Otu000177,Otu000178,Otu000179,Otu000180,Otu000181,Otu000182,Otu000183,Otu000184,Otu000185,Otu000186,Otu000187,Otu000188,Otu000189,Otu000190,Otu000191,Otu000192,Otu000193,Otu000194,Otu000195,Otu000196,Otu000197,Otu000198,Otu000199,Otu000200,Otu000201,Otu000202,Otu000203,Otu000204,Otu000205,Otu000206,Otu000207,Otu000208,Otu000209,Otu000210,Otu000211,Otu000212,Otu000213,Otu000214,Otu000215,Otu000216,Otu000217,Otu000218,Otu000219,Otu000220,Otu000221,Otu000222,Otu000223,Otu000224,Otu000225,Otu000226,Otu000227,Otu000228,Otu000229,Otu000230,Otu000231,Otu000232,Otu000233,Otu000234,Otu000235,Otu000236,Otu000237,Otu000238,Otu000239,Otu000240,Otu000241,Otu000242,Otu000243,Otu000244,Otu000245,Otu000246,Otu000247,Otu000248,Otu000249,Otu000250,Otu000251,Otu000252,Otu000253,Otu000254,Otu000255,Otu000256,Otu000257,Otu000258,Otu000259,Otu000260,Otu000261,Otu000262,Otu000263,Otu000264,Otu000265,Otu000266,Otu000267,Otu000268,Otu000269,Otu000270,Otu000271,Otu000272,Otu000273,Otu000274,Otu000275,Otu000276,Otu000277,Otu000278,Otu000279,Otu000280,Otu000281,Otu000282,Otu000283,Otu000284,Otu000285,Otu000286,Otu000287,Otu000288,Otu000289,Otu000290,Otu000291,Otu000292,Otu000293,Otu000294,Otu000295,Otu000296,Otu000297,Otu000298,Otu000299,Otu000300,Otu000301,Otu000302,Otu000303,Otu000304,Otu000305,Otu000306,Otu000307,Otu000308,Otu000309,Otu000310,Otu000311,Otu000312,Otu000313,Otu000314,Otu000315,Otu000316,Otu000317,Otu000318,Otu000319,Otu000320,Otu000321,Otu000322,Otu000323,Otu000324,Otu000325,Otu000326,Otu000327,Otu000328,Otu000329,Otu000330,Otu000331,Otu000332,Otu000333,Otu000334,Otu000335,Otu000336,Otu000337,Otu000338,Otu000339,Otu000340,Otu000341,Otu000342,Otu000343,Otu000344,Otu000345,Otu000346,Otu000347,Otu000348,Otu000349,Otu000350,Otu000351,Otu000352,Otu000353,Otu000354,Otu000355,Otu000356,Otu000357,Otu000358,Otu000359,Otu000360,Otu000361,Otu000362,Otu000363,Otu000364,Otu000365,Otu000366,Otu000367,Otu000368,Otu000369,Otu000370,Otu000371,Otu000372,Otu000373,Otu000374,Otu000375,Otu000376,Otu000377,Otu000378,Otu000379,Otu000380,Otu000381,Otu000382,Otu000383,Otu000384,Otu000385,Otu000386,Otu000387,Otu000388,Otu000389,Otu000390,Otu000391,Otu000392,Otu000393,Otu000394,Otu000395,Otu000396,Otu000397,Otu000398,Otu000399,Otu000400,Otu000401,Otu000402,Otu000403,Otu000404,Otu000405,Otu000406,Otu000407,Otu000408,Otu000409,Otu000410,Otu000411,Otu000412,Otu000413,Otu000414,Otu000415,Otu000416,Otu000417,Otu000418,Otu000419,Otu000420,Otu000421,Otu000422,Otu000423,Otu000424,Otu000425,Otu000426,Otu000427,Otu000428,Otu000429,Otu000430,Otu000431,Otu000432,Otu000433,Otu000434,Otu000435,Otu000436,Otu000437,Otu000438,Otu000439,Otu000440,Otu000441,Otu000442,Otu000443,Otu000444,Otu000445,Otu000446,Otu000447,Otu000448,Otu000449,Otu000450,Otu000451,Otu000452,Otu000453,Otu000454,Otu000455,Otu000456,Otu000457,Otu000458,Otu000459,Otu000460,Otu000461,Otu000462,Otu000463,Otu000464,Otu000465,Otu000466,Otu000467,Otu000468,Otu000469,Otu000470,Otu000471,Otu000472,Otu000473,Otu000474,Otu000475,Otu000476,Otu000477,Otu000478,Otu000479,Otu000480,Otu000481,Otu000482,Otu000483,Otu000484,Otu000485,Otu000486,Otu000487,Otu000488,Otu000489,Otu000490,Otu000491,Otu000492,Otu000493,Otu000494,Otu000495,Otu000496,Otu000497,Otu000498,Otu000499,Otu000500,Otu000501,Otu000502,Otu000503,Otu000504,Otu000505,Otu000506,Otu000507,Otu000508,Otu000509,Otu000510,Otu000511,Otu000512,Otu000513,Otu000514,Otu000515,Otu000516,Otu000517,Otu000518,Otu000519,Otu000520,Otu000521,Otu000522,Otu000523,Otu000524,Otu000525,Otu000526,Otu000527,Otu000528,Otu000529,Otu000530,Otu000531,Otu000532,Otu000533,Otu000534,Otu000535,Otu000536,Otu000537,Otu000538,Otu000539,Otu000540,Otu000541,Otu000542,Otu000543,Otu000544,Otu000545,Otu000546,Otu000547,Otu000548,Otu000549,Otu000550,Otu000551,Otu000552,Otu000553,Otu000554,Otu000555,Otu000556,Otu000557,Otu000558,Otu000559,Otu000560,Otu000561,Otu000562,Otu000563,Otu000564,Otu000565,Otu000566,Otu000567,Otu000568,Otu000569,Otu000570,Otu000571,Otu000572,Otu000573,Otu000574,Otu000575,Otu000576,Otu000577,Otu000578,Otu000579,Otu000580,Otu000581,Otu000582,Otu000583,Otu000584,Otu000585,Otu000586,Otu000587,Otu000588,Otu000589,Otu000590,Otu000591,Otu000592,Otu000593,Otu000594,Otu000595,Otu000596,Otu000597,Otu000598,Otu000599,Otu000600,Otu000601,Otu000602,Otu000603,Otu000604,Otu000605,Otu000606,Otu000607,Otu000608,Otu000609,Otu000610,Otu000611,Otu000612,Otu000613,Otu000614,Otu000615,Otu000616,Otu000617,Otu000618,Otu000619,Otu000620,Otu000621,Otu000622,Otu000623,Otu000624,Otu000625,Otu000626,Otu000627,Otu000628,Otu000629,Otu000630,Otu000631,Otu000632,Otu000633,Otu000634,Otu000635,Otu000636,Otu000637,Otu000638,Otu000639,Otu000640,Otu000641,Otu000642,Otu000643,Otu000644,Otu000645,Otu000646,Otu000647,Otu000648,Otu000649,Otu000650,Otu000651,Otu000652,Otu000653,Otu000654,Otu000655,Otu000656,Otu000657,Otu000658,Otu000659,Otu000660,Otu000661,Otu000662,Otu000663,Otu000664,Otu000665,Otu000666,Otu000667,Otu000668,Otu000669,Otu000670,Otu000671,Otu000672,Otu000673,Otu000674,Otu000675,Otu000676,Otu000677,Otu000678,Otu000679,Otu000680,Otu000681,Otu000682,Otu000683,Otu000684,Otu000685,Otu000686,Otu000687,Otu000688,Otu000689,Otu000690,Otu000691,Otu000692,Otu000693,Otu000694,Otu000695,Otu000696,Otu000697,Otu000698,Otu000699,Otu000700,Otu000701,Otu000702,Otu000703,Otu000704,Otu000705,Otu000706,Otu000707,Otu000708,Otu000709,Otu000710,Otu000711,Otu000712,Otu000713,Otu000714,Otu000715,Otu000716,Otu000717,Otu000718,Otu000719,Otu000720,Otu000721,Otu000722,Otu000723,Otu000724,Otu000725,Otu000726,Otu000727,Otu000728,Otu000729,Otu000730,Otu000731,Otu000732,Otu000733,Otu000734,Otu000735,Otu000736,Otu000737,Otu000738,Otu000739,Otu000740,Otu000741,Otu000742,Otu000743,Otu000744,Otu000745,Otu000746,Otu000747,Otu000748,Otu000749,Otu000750,Otu000751,Otu000752,Otu000753,Otu000754,Otu000755,Otu000756,Otu000757,Otu000758,Otu000759,Otu000760,Otu000761,Otu000762,Otu000763,Otu000764,Otu000765,Otu000766,Otu000767,Otu000768,Otu000769,Otu000770,Otu000771,Otu000772,Otu000773,Otu000774,Otu000775,Otu000776,Otu000777,Otu000778,Otu000779,Otu000780,Otu000781,Otu000782,Otu000783,Otu000784,Otu000785,Otu000786,Otu000787,Otu000788,Otu000789,Otu000790,Otu000791,Otu000792,Otu000793,Otu000794,Otu000795,Otu000796,Otu000797,Otu000798,Otu000799,Otu000800,Otu000801,Otu000802,Otu000803,Otu000804,Otu000805,Otu000806,Otu000807,Otu000808,Otu000809,Otu000810,Otu000811,Otu000812,Otu000813,Otu000814,Otu000815,Otu000816,Otu000817,Otu000818,Otu000819,Otu000820,Otu000821,Otu000822,Otu000823,Otu000824,Otu000825,Otu000826,Otu000827,Otu000828,Otu000829,Otu000830,Otu000831,Otu000832,Otu000833,Otu000834,Otu000835,Otu000836,Otu000837,Otu000838,Otu000839,Otu000840,Otu000841,Otu000842,Otu000843,Otu000844,Otu000845,Otu000846,Otu000847,Otu000848,Otu000849,Otu000850,Otu000851,Otu000852,Otu000853,Otu000854,Otu000855,Otu000856,Otu000857,Otu000858,Otu000859,Otu000860,Otu000861,Otu000862,Otu000863,Otu000864,Otu000865,Otu000866,Otu000867,Otu000868,Otu000869,Otu000870
S20_1_4,0.017123287671232876,2.7226027397260273,2.6198630136986303,0.0,6.0787671232876717,4.6232876712328768,4.1438356164383565,0.0,0.0,0.0,0.0,0.0,6.0273972602739727,0.20547945205479451,2.9623287671232879,14.589041095890412,2.4143835616438358,0.0,0.0,0.0,1.404109589041096,0.0,0.0,2.4486301369863015,0.95890410958904115,0.0,0.0,6.1815068493150687,0.0,0.0,0.0,0.0,6.3356164383561646,0.0,0.0,0.0,0.0,0.2226027397260274,0.17123287671232876,6.3869863013698627,0.0,0.0,0.0,0.0,1.8321917808219179,0.0,0.0,0.0,1.7294520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5342465753424657,1.1643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3972602739726026,0.0,0.0,0.0,0.0,0.0,4.0410958904109586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49657534246575347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6130136986301369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6952054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6369863013698631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2773972602739727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6952054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3869863013698631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61643835616438358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11986301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017123287671232876,0.0
S20_1_5,1.9678860316310516,1.0744899191114332,0.084510443076180122,0.61571894241216951,0.37426053362308342,16.141494627550404,0.0,0.0,0.0,0.70022938548834956,0.024145840878908607,0.0,2.6318966558010382,3.1993239164553904,0.024145840878908607,5.6501267656646137,2.6801883375588553,0.0,0.0,0.0,0.036218761318362915,0.0,0.0,0.0,0.0,0.0,0.0,0.78473982856452973,0.048291681757817215,46.335868646625613,0.0,0.0,0.0,0.0,0.0,0.0,1.2676566461427019,0.98997947603525294,0.37426053362308342,0.0,0.0,0.0,0.0,0.0,0.95376071471689006,0.0,0.096583363515634429,0.4225522153809006,1.3159483279005191,0.048291681757817215,0.0,0.0,0.48291681757817218,0.0,0.0,0.0,0.0,0.0,0.0,0.22938548834963179,0.3138959314258119,0.0,0.0,0.18109380659181454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.072437522636725829,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.10865628395508872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048291681757817215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.0,0.0,0.0,0.060364602197271522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54328141977544375,0.0,0.0,0.53120849933598935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813231920801643,0.0,0.0,0.012072920439454304,0.036218761318362915,0.0,0.82095858988289261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73644814680671256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43462513582035489,0.0,0.71230230592780386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48291681757817218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048291681757817215,0.0,0.012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.096583363515634429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82095858988289261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67608354460944098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096583363515634429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51913557889653505,0.0,0.0,0.0,0.012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45877097669926359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36218761318362908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33804177230472049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30182301098635761,0.0,0.0,0.0,0.0,0.036218761318362915,0.0,0.0,0.0,0.28975009054690332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353132922854038,0.0,0.0,0.0,0.0,0.0,0.0,0.24145840878908609,0.24145840878908609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20523964747072315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084510443076180122,0.0,0.0,0.024145840878908607,0.0,0.0,0.0,0.0,0.0,0.0,0.072437522636725829,0.072437522636725829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
