Group,C1,C2,K1,K3,negplt3H10,negplt3H11,negplt4G10,negplt4G11,negplt4G7,negplt4G8,negplt4G9,negplt4H1,negplt4H10,negplt4H11,negplt4H12,negplt4H2,negplt4H3,negplt4H4,negplt4H5,negplt4H6,negplt4H7,negplt4H8,negplt4H9,L0_7,L0_8,L0_9,L0_B,L1_7,L1_B,L8_9,L8_B,L9_7,L9_B,L10_7,L10_8,L10_9,L10_B,L11_B,L12_B,L13_7,L13_B,L14_8,L14_9,L14_B,L17_8,L17_9,L18_B,L19_8,L20_7,L20_8,L20_9,L20_B,S16_4,S16_5,S16_6,S16_A,S17_4,S17_5,S17_6,S17_A,S18_4,S18_5,S18_6,S19_4,S19_5,S19_6,S20_1_4,S20_1_5,S20_1_6,S20_1_A,S20_2_4,S20_2_5,S20_2_6,S20_2_A,S20_3_4,S20_3_5,S20_3_6,S20_4_4,S20_4_5,S20_4_6,S20_4_A
ASV000011,0.0,0.81967213114754101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025358505876833738,0.0,0.0,0.0020690654031573939,0.0,0.28313572818970095,0.0044173513561268666,0.0,0.0,0.02744990392533626,0.0,0.0,0.0,0.0,0.0,0.0015228117195589938,0.0,0.0,0.062560950926454084,0.0,0.0,0.098280098280098274,0.0,0.0,0.0,0.0,0.0079974408189379398,0.0,0.0,0.0,0.0077065351418002465,0.0,0.0,0.0,0.0,0.0,0.0,0.0030826140567200987,0.0,0.0,0.0,0.0,0.024145840878908607,0.0,0.0,25.855299068547183,0.072833211944646759,0.0,0.0,0.0025561718769970092,0.0030241173357526273,0.0,0.0,0.0,0.0,0.0
ASV000012,0.0,0.0,0.14409221902017291,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.3289473684210526,0.0,0.0,4.6831955922865012,9.866875489428347,0.0,0.95238095238095244,0.0,0.0,0.0,0.0,34.693877551020407,0.0,0.0,0.0,0.0,0.0056369785794813977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049140049140049137,0.0,0.0,0.0,0.65674519491474359,0.0,0.0,0.0,21.032545319622599,0.72441430332922319,0.0,0.0,1.2668918918918919,0.0,0.0,0.0,0.0,0.23818545986033671,0.77928305958518163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71781067743382676,0.0,0.0,0.0,0.00088209090828900822,0.0,0.0,0.0
ASV000013,1.1874469889737065,0.0,0.0,5.6823073611709001,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.68870523415977969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050799540595458964,0.0,0.0,0.0,0.020336914890011184,0.0,0.0019998000199980001,0.0,0.0,0.010659682036912956,0.0,0.0,0.042320643273777762,0.0,0.0,0.0,1.0856658184902459,1.8115942028985508,0.12878852923499615,1.2713140929083571,3.9187460012795903,3.2467094161322985,0.96779576172200898,2.3428389695748968,4.9090628853267573,12.478184991273997,1.2510785159620361,0.0,9.3470216067804692,1.1860751694393099,0.53568884456475285,0.58261405672009858,0.0,3.7345642009351399,0.33237928169144121,6.0273972602739727,2.6318966558010382,6.6254066492105048,6.3882063882063882,0.059866532847357948,0.8739985433357611,0.019542700801250732,3.2301480484522207,0.048567265662943171,0.0,0.0,0.18259281801582472,0.11831299587064445,0.0029658189367539113,10.610119047619047
ASV000014,0.0,0.0,0.0,9.685751183814034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68870523415977969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030125926372235944,7.469609724888036,0.2041849476881539,1.0845986984815619,0.0,2.936189889025894,16.730128510233222,0.52343974690825423,0.0,3.4976721976841354,1.8638324091189156,0.098304601795127497,0.37299630086313196,0.28329634240964291,0.94113415657595023,0.16926722678730804,0.20547945205479451,3.1993239164553904,2.1661509164484647,4.1545677909314271,0.0,4.1514930808448653,2.8336916161813561,3.947958725886048,0.0,0.037801466696907843,0.0,0.0017641818165780164,0.11019347654618845,0.0,7.8720238095238093
ASV000015,5.1738761662425778,8.0327868852459012,11.815561959654179,0.73181231166594918,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,1.1019283746556474,8.1440877055599064,0.0,13.333333333333334,0.0,0.0,0.0,39.583333333333329,0.0,0.0,0.082489589015579887,0.0,0.0,0.050732807215332576,0.70923662497931395,0.0,2.072141212586339,0.15926384710670677,0.10380775686898136,0.0,0.063439700564613344,0.52154817458138902,0.0,0.027754167461707922,0.0,0.0033967968205981759,0.0,0.010659682036912956,0.38871951219512196,0.0,0.0,20.796774958501306,0.41250128447908863,1.8673218673218674,2.8159457167090753,3.9215686274509802,1.0088434790074696,1.1206844610471773,1.3195777351247602,0.18056024299696252,0.0,1.0283048870984841,2.396732429099877,0.0,0.0,0.0,0.16115554494449089,3.3733826247689462,0.11397634990739422,0.067817509247842162,0.47637091972067341,1.1689245893777724,0.12618102360508418,2.9623287671232879,0.024145840878908607,1.7218122669205744,1.7869108778199687,0.12501540682830631,5.2439912600145666,4.4948211842876686,3.4993270524899054,0.0,0.0,0.0,0.0,0.10439381988586276,0.0,0.28273809523809523
ASV000016,0.0,0.0,0.0,2.152389151958674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2838874680306906,0.0,1.1929866843405434,4.318618042226487,0.12149848126898413,0.0,0.0,7.937731196054254,1.3326987148976679,0.36238136324417602,0.84459459459459463,9.6335203533484535,0.0,0.0,0.52404438964241673,0.64959670871000919,1.5885385445390241,0.71399993844828125,14.589041095890412,5.6501267656646137,3.3880822026501627,1.4518650882287245,0.044019509446586724,3.3503277494537507,0.89896423685753379,0.0,0.18148820326678766,0.093747637408331447,0.0,0.0,0.0,0.16015422258471121,3.6458333333333335
ASV000017,0.0,1.8032786885245904,0.0,11.407662505380973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8823529411764701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484726155329276,8.8851567498400499,0.34930813364832936,0.0,0.0,2.8051787916152899,18.403934634301127,0.025884383088869718,0.0,2.7098006446221796,0.30807147258163892,0.018521156859951562,0.34217016029593095,0.27246973059780943,0.0,0.0,2.4143835616438358,2.6801883375588553,0.023803856224708403,1.5188742461469733,0.0,0.0,0.0,0.0,0.0,0.50956377107431772,0.017377536637639742,0.0026462727248670248,0.0,0.03707273670942389,9.553571428571427
ASV000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5047697609132396,0.013279708605251175,0.0050717011753667477,0.0,11.924631787985533,0.047588504272620055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV000019,0.0,0.0,0.0,0.0,0.0,0.0,36.363636363636367,0.0,0.0,0.0,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,2.8571428571428572,0.0,0.0,0.0,20.833333333333336,0.0,14.55223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33078880407124683,0.0,1.129046106293466,0.0,0.0,0.0,0.26697814116469215,7.0391179900349838,0.67046855733662147,0.65841662700301451,0.0,0.2533783783783784,0.0,0.0,0.0,0.083230579531442667,0.0,0.0,0.0,0.0,0.0,0.34912322462905654,0.0,0.13381930871762365,0.14566642388929352,0.50811022083251911,0.0,0.0,0.013608528010886821,0.0,0.00088209090828900822,0.0,0.013346185215392601,0.0
ASV000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38331454340473509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53435114503816794,0.0,0.0,0.0,0.0,0.0,0.0,1.8233859853705077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208971652321406,0.0,0.1661896408457206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030893398466915103,0.0,0.0,0.0,0.0
ASV000021,17.896522476675148,4.0983606557377046,2.7377521613832854,0.12914334911752046,0.0,38.095238095238095,0.0,11.594202898550725,0.0,0.0,1.3157894736842104,0.0,0.0,0.0,1.0180109631949883,10.197368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23334345120655636,0.017750954113783617,0.0,0.15366793541218468,0.053795700482092236,0.0,0.0,0.0,0.0,0.0,0.0,0.16608480493509134,0.0,0.0,0.21060140287708692,0.0,0.0,0.75457317073170727,0.0,0.0,6.7109319421389619,0.7207762657623934,0.0,0.47497879558948258,0.0,0.78990297930797637,0.50009037777911669,0.0,0.0,0.85099282496245621,0.0,0.0,0.0,0.33362093758987632,2.6182432432432434,0.56702876924913448,0.0,0.0,0.28976572133168926,0.0,1.6664668504975424,0.0,1.404109589041096,0.036218761318362915,0.0,0.80410989501898589,0.061627313225221414,0.0,7.3480555012702755,0.0,0.0,0.0,0.0,0.15701218167544348,0.071915742588038789,0.0,1.5327380952380951
ASV000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8815789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86767895878524948,0.33923460192939681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017983455221196498,0.0,0.0,0.0,0.0,0.0,0.0,0.21849963583394028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597019351968562,0.0
ASV000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23713765366519957,0.0,0.0,0.20567862124400105,0.13448925120523061,0.0,7.1314811537780924,0.0,0.3393782383419689,0.0,0.0,0.0,1.4380128016097418,1.6778322167783224,1.2839891981861105,0.0,0.30303953219223978,0.0,0.0,0.83629271164921715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV000024,2.2900763358778624,0.0,0.0,5.4240206629358587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32789507357645553,0.0,0.0,0.0,0.0,0.0,0.30198446937014667,0.0,0.0,0.0,0.72944863940732296,0.0,0.0,0.035966910442392995,0.0,2.4486301369863015,0.0,18.805046417519637,1.206164842528479,0.036976387935132853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14615134784020786,0.0014829094683769556,3.1994047619047619
ASV000025,2.6293469041560642,0.0,0.0,0.12914334911752046,0.0,0.0,0.0,0.0,0.0,0.0,0.3289473684210526,0.0,0.0,0.0,7.047768206734534,0.0,0.0,25.438596491228072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014802596798409777,0.52154817458138902,0.0,0.10581276344776146,0.0,0.0,0.0,0.015228117195589938,0.0,0.0,0.0,16.338629357363054,1.3754936069640786,0.58968058968058967,0.61068702290076338,0.0,1.803039409289946,0.0,0.0,0.0,0.033372267645586519,0.0,0.0,1.4358242106933206,0.0,0.0,0.0,1.4633394947627851,0.0,0.22194821208384713,0.0,0.23977940294928665,0.0,0.95890410958904115,0.0,8.2599381099738167,0.87111905293723468,0.15847023400771221,0.0,0.0,0.0,0.0,0.037801466696907843,0.0,0.0,0.0,0.0,1.4285714285714286
ASV000026,0.16963528413910092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018971012293215966,0.0,0.0,0.0,0.0,0.0,0.035391966023712619,0.0022086756780634333,0.0,0.006343970056461333,0.02744990392533626,0.0,0.0,0.0,0.16474464579901155,0.0,0.0015228117195589938,0.0,0.0,0.0,0.023713540431586438,0.0,0.0,0.0,0.0,0.0042929509744998708,0.0,0.0,0.0,0.0,0.0,0.0,0.0079327304458194515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5273361153663298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV000028,1.1026293469041559,2.9508196721311477,5.043227665706052,1.2053379250968574,68.932038834951456,17.142857142857142,0.0,39.130434782608695,3.3149171270718232,0.0,24.013157894736842,5.8823529411764701,14.285714285714285,2.3415977961432506,0.0,0.0,1.9047619047619049,41.228070175438596,15.492957746478872,31.147540983606557,16.666666666666664,12.244897959183673,19.029850746268657,0.043905748992163492,0.049324631962361518,0.024090580582992051,0.0,0.073287784581195781,0.0,1.3814274750575595,0.0,0.22528491916247018,0.0069084628670120904,0.0,1.0156464452374416,0.0,0.036427344793491648,0.015998400159984001,0.011888788872093615,0.0,0.0,0.80792682926829273,0.41651047523845219,0.0,0.0,0.0,0.0,0.0,0.93776641091219104,0.85000429295097446,0.46393926613243358,1.0396673064619322,0.23793452581842728,0.80093442349407651,0.4346443337220397,0.23890258939580764,0.72981120101538954,0.0,1.7736486486486487,0.0,0.5237215033887862,0.059837583701381966,0.0,0.0,1.1089797386404507,0.0,6.1815068493150687,0.78473982856452973,1.1108466238197254,1.4295287022559751,0.089799799271036915,2.1121631463947561,2.8532343169826073,0.0,0.040898750031952147,0.12096469343010507,0.023170048850186326,0.16406890894175555,0.0,0.028175279899162159,1.6666666666666667
