Group,L0_7,L0_8,L0_9,L0_B,L10_7,L10_8,L10_9,L10_B,L11_7,L11_8,L11_9,L11_B,L12_7,L12_9,L12_B,L13_7,L13_8,L13_9,L13_B,L14_7,L14_8,L14_9,L14_B,L16_9,L16_B,L1_7,L17_8,L17_9,L1_8,L18_9,L18_B,L1_9,L19_8,L19_B,L1_B,L20_7,L20_8,L20_9,L20_B,L2_B,L3_7,L3_B,L4_7,L4_8,L4_9,L5_B,L6_7,L6_B,L8_9,L8_B,L9_7,L9_8,L9_9,L9_B,S16_4,S16_5,S16_A,S17_4,S17_5,S17_6,S17_A,S18_4,S18_5,S18_6,S18_A,S19_4,S19_5,S19_6,S19_A,S20_1_4,S20_1_5,S20_1_6,S20_1_A,S20_2_4,S20_2_5,S20_2_6,S20_2_A,S20_3_4,S20_3_5,S20_3_6,S20_3_A,S20_4_4,S20_4_5,S20_4_6,S20_4_A,S16_6
ASV0002,14.86966825,53.31858407,7.854050711,12.2252408,10.00139978,14.69176352,12.430743,9.330375711,18.56498965,30.80510292,22.51683725,13.88633813,40.75244113,19.47063089,4.858819215,17.41029641,13.46463023,20.73979592,7.155603141,9.753171066,15.8217498,15.56625757,4.829525483,16.11341632,5.619731502,4.577240941,31.35234874,23.81104713,10.04951937,34.47213935,3.241475946,2.986932172,14.25887978,5.786418502,0.862460281,24.04400912,14.84231676,24.26936474,5.692072747,0.457456542,13.48920863,0,2.334850242,2.094240838,12.56328815,2.734051367,23.13336211,0.011325028,25.93037215,21.43210365,14.68819247,13.06961412,10.49109162,6.31503039,12.17566255,16.51954603,6.455190772,0.01045697,16.47356988,22.4778688,12.22516763,10.68548387,16.02459016,1.485148515,22.71358513,1.789473684,6.525623615,0.615287028,27.16734766,0.08547685,0.07136601,0.043671936,1.972152863,1.040892193,0.456662709,0.498764124,16.96353855,4.642517507,5.229970326,5.899741347,39.51842343,6.859274849,5.176256078,13.06775313,42.30769231,29.70983521
ASV0048,0,0.036873156,0,0,0.832866741,0.631632137,0.45461003,0.041591571,1.19381167,2.530017153,1.463647452,0.081624324,0.717978173,1.849166062,0,0.826833073,1.919212219,1.607142857,0.214132762,1.002742544,0.817661488,1.009787168,0.077328647,0.979714154,0.832552815,0,1.460751903,1.962038814,0.087387125,0.117890482,0.168145726,0,0,0.184280844,0.090785293,0.040252247,0.02620774,0.069663294,0.388726919,0,0.059952038,0,0.044614973,0.17452007,0.389949369,0,0.287728384,0,0.120048019,0.20769459,0.26379656,0.407213496,0.280365379,0.133923972,0.034688497,0,0.022182786,0,0.012068549,0,0.218306565,0,0,0,0.008603631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126775,0.08785677
ASV0117,0.029620853,0,0,0.123487281,0.020996641,0.012632643,0.028413127,1.122972411,0,0,0,1.448831752,0,0,0.806747341,0,0.010048232,0,0.481798715,0,0,0,0.618629174,0,0.614007701,0.063572791,0.007688168,0,0,0,0.261560019,0.124455507,0,0.276421266,0.045392646,0,0,0,0.472025545,0,0,0,0,0,0,0,0.00719321,0,0.120048019,1.958263278,0.010551862,0.019391119,0.027132133,0.679921706,0,0,0.022182786,0,0,0,0.857632933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037140971,0
ASV0124,0,0,0,0,0.244960806,0.227387569,0.511436284,0.083183142,0.511633573,0.241209262,0.424245638,0.112233446,1.177484204,0.108774474,0.018335167,0.124804992,0.060289389,0.357142857,0.071377587,0.179979431,0.013627691,0,0.182776801,0.011526049,0.031220731,0,0.069193511,0.021326509,0,0.024059282,0.009341429,0,0.05976776,0,0,0.060378371,0.10483096,0.218941781,0.013883104,0,0,0,0,0,0,0,1.150913538,0,0.180072029,0.079121749,0.116070486,0.067868916,0.370805824,0.391470073,0.013875399,0.029100786,0,0,0,0.01238109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033243102
ASV0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057630244,0,0,0,0.010663254,0,0,0,0,0,0,0,0,0,0.009951899,0,0,0,0,0.008922995,0,0,0,0,0,0,0,0,0,0,0,0.020813098,0.038801048,0,0.020913939,0.012068549,0,0.015593326,0.230414747,0.12295082,0.193715024,0.103243569,0.381578947,0.40740476,0.183951792,0.062178007,0,0,0,0.033856702,0,0.009133254,0.026483051,0,0.458200052,0.204005935,0.492671511,0.163069877,1.760260212,1.458670989,0.852572808,0,0
ASV0139,0,0,0,0,0.251959686,0.025265285,0.04261969,0.152502426,0.012181752,0.091123499,0.015909211,1.122334456,0.086157381,0,0.183351669,0,0,0,0,0.677065478,0.381575361,0.186422246,0.007029877,0,0,0,0.053817175,0.042653018,0,0.057742277,0,0,0.042691257,0,0,0,0.034943653,0.053076795,0,0,0,0,0.092204277,0.261780105,0,0.082850041,0,0,0,0,0.052759312,0.009695559,0.009044044,2.297311219,0.104065492,0.019400524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064111697
ASV0185,0,0,0,0,0,0,0,0.013863857,0,0,0,0.061218243,0.143595635,0,0.018335167,0.015600624,0,0,0,0.025711347,0.258926138,0.372844493,0,0.057630244,0,0,0.030752672,0.106632544,0,0.476373785,0.009341429,0,0.153688525,0.009214042,0.045392646,0.020126124,0.07862322,0.155913087,0,0,0,0,0,0,0,0,0.043159258,0,0,0,0,0,0,0.030905532,0.173442486,0.067901833,0,0,0.054308472,0.01650812,0,0.028801843,0.027322404,0,0.021509077,0.184210526,0.064327067,0.050745322,0,0,0,0,0,0,0,0,0,0.017290568,0,0,0,0.066966421,0.040518639,0.037724461,0,0.056988175
ASV0226,0.029620853,0.073746313,0.030921459,0.049394912,0,0.012632643,0,0.124774712,0,0,0,0.244872972,0,0,0.018335167,0,0,0,0.249821556,0,0,0,0.07029877,0,0.197731294,0,0,0,0,0,0.37365717,0,0,0.322491477,0,0,0,0.0033173,0.222129668,0,0,0,0,0,0.003144753,0,0,0,0,0.009890219,0,0,0,0,0,0,0.953859805,0,0,0,0.561359738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074281941,0
ASV0230,0.118483412,0.036873156,0.185528757,0.074092368,0.01399776,0.012632643,0,0.194093997,0.012181752,0,0.021212282,0.357106418,0,0,0.330033003,0,0,0,0,0.317106616,0.013627691,0.062140749,0.189806678,0,0,0,0,0,0,0,0.028024288,0.124455507,0,0,0,0,0.008735913,0,0.027766209,0,0,0,0.008922995,0,0,0,0,0,0.180072029,0.108792404,0,0,0,0.968373339,0,0.058201571,0.354924579,0,0.012068549,0,0.07796663,0,0.040983607,0.021523892,0,0.026315789,0.014294904,0.006343165,0,0,0,0,0,0,0,0,0,0,0.018545994,0,0,0,0,0,0.012380324,0
ASV0269,0.029620853,0.036873156,0.061842919,0.049394912,0.041993281,0.101061142,0,0.013863857,0.121817517,0,0,0.010203041,0.028719127,0,0,0.015600624,0,0,0.053533191,0,0,0,0,0,0,0.063572791,0,0,0.087387125,0,0,0.062227754,0,0,0,0,0,0,0,0,0.179856115,0,0.011897326,0.17452007,0.188685179,0,0.410012948,0,0,0.06923153,0.105518624,0.455691293,0.388893913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0291,0,0,0,0,0,0,0,0,0,0.005360206,0,0.010203041,0,0,0,0,0,0,0,0.008570449,0.204415372,0.201957434,0,0,0,0,0.015376336,0.031989763,0,0.137137908,0,0,0.110997268,0,0,0.006708708,0.07862322,0.086249793,0,0,0,0,0,0,0,0.082850041,0.043159258,0,0,0,0,0,0,0.041207376,0.083252394,0.04850131,0,0,0.024137099,0.014444605,0,0.014400922,0.027322404,0,0,0.131578947,0.007147452,0.063431652,0,0,0,0,0,0,0,0,0,0.025935852,0,0.012316788,0,0.028699895,0.040518639,0.030179568,0,0.078358741
ASV0300,0,0,0,0,0.027995521,0.012632643,0.04261969,0.069319285,0,0.016080617,0.00530307,0.540761147,0.028719127,0,0.036670334,0,0,0,0,0.231402125,0.149904606,0.062140749,0,0,0,0,0.007688168,0,0,0.076989703,0,0,0,0,0,0,0.017471827,0.0033173,0,0,0,0,0.020820321,0,0,0,0,0,0,0,0.021103725,0,0,0.731430926,0.062439295,0.029100786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0370,0.029620853,0.073746313,0,0.074092368,0.027995521,0.025265285,0.04261969,0.069319285,0.024363503,0.005360206,0.010606141,0,0,0,0.055005501,0.031201248,0.180868167,0.140306122,0,0.162838533,0.081766149,0.170887059,0.007029877,0.034578147,0.02081382,0.190718373,0.007688168,0.106632544,0.029129042,0,0,0.062227754,0.119535519,0,0.045392646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356047869,0.04220745,0.029086678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
