Group,Average
Otu001432,0.000825406
Otu001433,0
Otu001434,0.001109197
Otu001435,0
Otu001436,0
Otu001437,0
Otu001438,0.000791502
Otu001439,0
Otu001440,0
Otu001441,0
Otu001442,0
Otu001443,0
Otu001444,0
Otu001445,0
Otu001446,0
Otu001447,0
Otu001448,0
Otu001449,0
Otu001450,0
Otu001451,0.006226318
Otu001452,0.001109197
Otu001453,0
Otu001454,0
Otu001455,0.004749015
Otu001456,0
Otu001457,0
Otu001458,0
Otu001459,0.00138754
Otu001460,0
Otu001461,0
Otu001462,0
Otu001463,0.000612469
Otu001464,0
Otu001465,0
Otu001466,0
Otu001467,0.002105292
Otu001468,0
Otu001469,0
Otu001470,0
Otu001471,0
Otu001472,0
Otu001473,0
Otu001474,0
Otu001475,0
Otu001476,0
Otu001477,0
Otu001478,0
Otu001479,0
Otu001480,0.002184232
Otu001481,0
Otu001482,0
Otu001483,0.000697131
Otu001484,0.001350621
Otu001485,0
Otu001486,0.003957512
Otu001487,0
Otu001488,0
Otu001489,0
Otu001490,0
Otu001491,0
Otu001492,0
Otu001493,0
Otu001494,0
Otu001495,0.000422878
Otu001496,0
Otu001497,0
Otu001498,0
Otu001499,0.000422878
Otu001500,0
Otu001501,0
Otu001502,0
Otu001503,0
Otu001504,0.001266404
Otu001505,0
Otu001506,0
Otu001507,0
Otu001508,0
Otu001509,0
Otu001510,0
Otu001511,0
Otu001512,0
Otu001513,0
Otu001514,0
Otu001515,0
Otu001516,0.001574324
Otu001517,0.000646684
Otu001518,0.001394263
Otu001519,0
Otu001520,0
Otu001521,0
Otu001522,0.000675311
Otu001523,0
Otu001524,0
Otu001525,0
Otu001526,0
Otu001527,0
Otu001528,0.000422878
Otu001529,0.001583005
Otu001530,0
Otu001531,0
Otu001532,0.001754386
Otu001533,0
Otu001534,0
Otu001535,0
Otu001536,0
Otu001537,0
Otu001538,0
Otu001539,0
Otu001540,0
Otu001541,0
Otu001542,0
Otu001543,0
Otu001544,0.000633202
Otu001545,0
Otu001546,0
Otu001547,0
Otu001548,0
Otu001549,0.00138754
Otu001550,0
Otu001551,0.000476497
Otu001552,0
Otu001553,0.005526603
Otu001554,0
Otu001555,0.000422878
Otu001556,0
Otu001557,0
Otu001558,0
Otu001559,0
Otu001560,0
Otu001561,0
Otu001562,0.009001408
Otu001563,0
Otu001564,0
Otu001565,0
Otu001566,0
Otu001567,0.003116982
Otu001568,0.000502993
Otu001569,0
Otu001570,0
Otu001571,0
Otu001572,0
Otu001573,0
Otu001574,0
Otu001575,0
Otu001576,0.000476497
Otu001577,0
Otu001578,0
Otu001579,0
Otu001580,0
Otu001581,0.000793098
Otu001582,0
Otu001583,0
Otu001584,0
Otu001585,0
Otu001586,0
Otu001587,0
Otu001588,0
Otu001589,0
Otu001590,0
Otu001591,0
Otu001592,0
Otu001593,0
Otu001594,0.000462513
Otu001595,0
Otu001596,0
Otu001597,0
Otu001598,0
Otu001599,0
Otu001600,0
Otu001601,0
Otu001602,0
Otu001603,0
Otu001604,0
Otu001605,0
Otu001606,0.000462513
Otu001607,0.007684224
Otu001608,0.000137568
Otu001609,0.007425521
Otu001610,0
Otu001611,0
Otu001612,0
Otu001613,0
Otu001614,0.000462513
Otu001615,0
Otu001616,0
Otu001617,0
Otu001618,0
Otu001619,0
Otu001620,0
Otu001621,0.000877193
Otu001622,0
Otu001623,0
Otu001624,0
Otu001625,0
Otu001626,0
Otu001627,0
Otu001628,0
Otu001629,0
Otu001630,0
Otu001631,0
Otu001632,0
Otu001633,0
Otu001634,0
Otu001635,0
Otu001636,0
Otu001637,0
Otu001638,0
Otu001639,0
Otu001640,0
Otu001641,0
Otu001642,0.006369365
Otu001643,0
Otu001644,0.008385554
Otu001645,0
Otu001646,0
Otu001647,0
Otu001648,0.000462513
Otu001649,0.001313086
Otu001650,0.004068448
Otu001651,0
Otu001652,0.016381221
Otu001653,0.000697131
Otu001654,0
Otu001655,0
Otu001656,0
Otu001657,0.004741732
Otu001658,0
Otu001659,0
Otu001660,0
Otu001661,0
Otu001662,0
Otu001663,0
Otu001664,0
Otu001665,0
Otu001666,0
Otu001667,0
Otu001668,0
Otu001669,0
Otu001670,0
Otu001671,0
Otu001672,0
Otu001673,0.001424704
Otu001674,0
Otu001675,0
Otu001676,0
Otu001677,0
Otu001678,0
Otu001679,0
Otu001680,0
Otu001681,0.000137568
Otu001682,0.0001583
Otu001683,0
Otu001684,0
Otu001685,0.000476497
Otu001686,0
Otu001687,0
Otu001688,0
Otu001689,0.001099416
Otu001690,0
Otu001691,0
Otu001692,0
Otu001693,0.000864798
Otu001694,0
Otu001695,0
Otu001696,0.003233421
Otu001697,0
Otu001698,0.000646684
Otu001699,0
Otu001700,0.009889335
Otu001701,0.006664075
Otu001702,0
Otu001703,0
Otu001704,0
Otu001705,0.002332503
Otu001706,0.002177012
Otu001707,0
Otu001708,0
Otu001709,0
Otu001710,0
Otu001711,0
Otu001712,0
Otu001713,0
Otu001714,0
Otu001715,0
Otu001716,0
Otu001717,0.000412703
Otu001718,0
Otu001719,0
Otu001720,0
Otu001721,0
Otu001722,0
Otu001723,0
Otu001724,0.001268633
Otu001725,0.000462513
Otu001726,0.00142949
Otu001727,0
Otu001728,0
Otu001729,0
Otu001730,0
Otu001731,0
Otu001732,0
Otu001733,0
Otu001734,0
Otu001735,0
Otu001736,0
Otu001737,0
Otu001738,0.000646684
Otu001739,0.002588637
Otu001740,0.0001583
Otu001741,0
Otu001742,0
Otu001743,0
Otu001744,0
Otu001745,0.0001583
Otu001746,0
Otu001747,0
Otu001748,0.001806329
Otu001749,0
Otu001750,0
Otu001751,0
Otu001752,0
Otu001753,0
Otu001754,0.000462513
Otu001755,0
Otu001756,0
Otu001757,0
Otu001758,0
Otu001759,0.015601373
Otu001760,0.003082328
Otu001761,0
Otu001762,0
Otu001763,0
Otu001764,0
Otu001765,0
Otu001766,0
Otu001767,0
Otu001768,0
Otu001769,0
Otu001770,0
Otu001771,0
Otu001772,0
Otu001773,0
Otu001774,0
Otu001775,0
Otu001776,0
Otu001777,0
Otu001778,0
Otu001779,0
Otu001780,0
Otu001781,0
Otu001782,0
Otu001783,0
Otu001784,0.000633202
Otu001785,0.000952994
Otu001786,0.000952994
Otu001787,0
Otu001788,0
Otu001789,0
Otu001790,0.000462513
Otu001791,0
Otu001792,0
Otu001793,0
Otu001794,0
Otu001795,0
Otu001796,0
Otu001797,0
Otu001798,0
Otu001799,0.000422878
Otu001800,0
Otu001801,0
Otu001802,0
Otu001803,0
Otu001804,0
Otu001805,0
Otu001806,0
Otu001807,0
Otu001808,0
Otu001809,0
Otu001810,0
Otu001811,0
Otu001812,0.001005986
Otu001813,0.000502993
Otu001814,0.005671581
Otu001815,0
Otu001816,0.002764361
Otu001817,0.002416319
Otu001818,0.000697131
Otu001819,0.000637775
Otu001820,0
Otu001821,0
Otu001822,0.000960061
Otu001823,0
Otu001824,0
Otu001825,0
Otu001826,0.000960061
Otu001827,0
Otu001828,0
Otu001829,0
Otu001830,0
Otu001831,0
Otu001832,0
Otu001833,0.001100541
Otu001834,0
Otu001835,0
Otu001836,0
Otu001837,0
Otu001838,0
Otu001839,0
Otu001840,0
Otu001841,0
Otu001842,0.001741305
Otu001843,0
Otu001844,0
Otu001845,0.001196955
Otu001846,0
Otu001847,0
Otu001848,0.000550271
Otu001849,0
Otu001850,0
Otu001851,0.000646684
Otu001852,0
Otu001853,0
Otu001854,0
Otu001855,0
Otu001856,0
Otu001857,0
Otu001858,0
Otu001859,0
Otu001860,0
Otu001861,0.00138754
Otu001862,0.000476497
Otu001863,0
Otu001864,0
Otu001865,0
Otu001866,0
Otu001867,0
Otu001868,0
Otu001869,0
Otu001870,0
Otu001871,0
Otu001872,0
Otu001873,0
Otu001874,0
Otu001875,0
Otu001876,0
Otu001877,0.001911423
Otu001878,0.001099416
Otu001879,0.000402285
Otu001880,0.001778544
Otu001881,0
Otu001882,0.000864798
Otu001883,0.001275551
Otu001884,0
Otu001885,0
Otu001886,0
Otu001887,0
Otu001888,0.000502993
Otu001889,0.013795842
Otu001890,0
Otu001891,0.00374859
Otu001892,0
Otu001893,0
Otu001894,0.008681641
Otu001895,0
Otu001896,0
Otu001897,0.000550271
Otu001898,0
Otu001899,0
Otu001900,0
Otu001901,0
Otu001902,0.000462513
Otu001903,0.000646684
Otu001904,0.017758397
Otu001905,0
Otu001906,0
Otu001907,0
Otu001908,0
Otu001909,0
Otu001910,0
Otu001911,0
Otu001912,0.0015846
Otu001913,0
Otu001914,0.000476497
Otu001915,0
Otu001916,0
Otu001917,0
Otu001918,0
Otu001919,0
Otu001920,0
Otu001921,0
Otu001922,0
Otu001923,0
Otu001924,0
Otu001925,0
Otu001926,0
Otu001927,0
Otu001928,0.000422878
Otu001929,0
Otu001930,0
Otu001931,0
Otu001932,0
Otu001933,0
Otu001934,0.000476497
Otu001935,0.000952994
Otu001936,0.00138754
Otu001937,0
Otu001938,0
Otu001939,0
Otu001940,0
Otu001941,0
Otu001942,0
Otu001943,0.001514968
Otu001944,0
Otu001945,0
Otu001946,0
Otu001947,0
Otu001948,0
Otu001949,0
Otu001950,0.003554448
Otu001951,0
Otu001952,0.006971313
Otu001953,0
Otu001954,0
Otu001955,0
Otu001956,0.00497521
Otu001957,0
Otu001958,0
Otu001959,0.007287771
Otu001960,0
Otu001961,0
Otu001962,0
Otu001963,0
Otu001964,0
Otu001965,0
Otu001966,0
Otu001967,0
Otu001968,0
Otu001969,0
Otu001970,0
Otu001971,0
Otu001972,0
Otu001973,0
Otu001974,0
Otu001975,0
Otu001976,0
Otu001977,0
Otu001978,0
Otu001979,0
Otu001980,0
Otu001981,0
Otu001982,0
Otu001983,0
Otu001984,0
Otu001985,0
Otu001986,0.000476497
Otu001987,0.000634797
Otu001988,0
Otu001989,0
Otu001990,0
Otu001991,0
Otu001992,0
Otu001993,0
Otu001994,0
Otu001995,0
Otu001996,0
Otu001997,0
Otu001998,0
Otu001999,0
Otu002000,0
Otu002001,0
Otu002002,0
Otu002003,0
Otu002004,0.002810959
Otu002005,0.001796548
Otu002006,0
Otu002007,0
Otu002008,0
Otu002009,0
Otu002010,0.002040947
Otu002011,0
Otu002012,0
Otu002013,0.001920123
Otu002014,0
Otu002015,0
Otu002016,0.01484179
Otu002017,0
Otu002018,0
Otu002019,0
Otu002020,0
Otu002021,0
Otu002022,0.007425041
Otu002023,0
Otu002024,0
Otu002025,0
Otu002026,0
Otu002027,0
Otu002028,0
Otu002029,0
Otu002030,0
Otu002031,0
Otu002032,0
Otu002033,0
Otu002034,0
Otu002035,0
Otu002036,0
Otu002037,0
Otu002038,0.000845755
Otu002039,0
Otu002040,0
Otu002041,0
Otu002042,0
Otu002043,0.000675311
Otu002044,0.000422878
Otu002045,0
Otu002046,0
Otu002047,0.000462513
Otu002048,0
Otu002049,0
Otu002050,0
Otu002051,0.000952994
Otu002052,0
Otu002053,0
Otu002054,0
Otu002055,0
Otu002056,0
Otu002057,0
Otu002058,0
Otu002059,0
Otu002060,0
Otu002061,0
Otu002062,0
Otu002063,0
Otu002064,0
Otu002065,0.002166916
Otu002066,0
Otu002067,0
Otu002068,0.000462513
Otu002069,0
Otu002070,0
Otu002071,0
Otu002072,0
Otu002073,0.004029497
Otu002074,0
Otu002075,0.000910747
Otu002076,0
Otu002077,0
Otu002078,0
Otu002079,0
Otu002080,0
Otu002081,0
Otu002082,0
Otu002083,0.002769018
Otu002084,0.000476497
Otu002085,0
Otu002086,0
Otu002087,0.006857101
Otu002088,0.002312566
Otu002089,0
Otu002090,0
Otu002091,0
Otu002092,0
Otu002093,0.000960061
Otu002094,0
Otu002095,0
Otu002096,0
Otu002097,0
Otu002098,0
Otu002099,0
Otu002100,0
Otu002101,0
Otu002102,0
Otu002103,0
Otu002104,0
Otu002105,0
Otu002106,0
Otu002107,0
Otu002108,0
Otu002109,0
Otu002110,0
Otu002111,0.000476497
Otu002112,0
Otu002113,0.000952994
Otu002114,0
Otu002115,0.002216207
Otu002116,0
Otu002117,0
Otu002118,0
Otu002119,0
Otu002120,0
Otu002121,0
Otu002122,0
Otu002123,0
Otu002124,0
Otu002125,0
Otu002126,0
Otu002127,0.000675311
Otu002128,0
Otu002129,0.000422878
Otu002130,0
Otu002131,0
Otu002132,0.003840246
Otu002133,0.000791502
Otu002134,0.001920123
Otu002135,0
Otu002136,0
Otu002137,0
Otu002138,0
Otu002139,0
Otu002140,0
Otu002141,0
Otu002142,0
Otu002143,0
Otu002144,0
Otu002145,0
Otu002146,0
Otu002147,0
Otu002148,0
Otu002149,0
Otu002150,0.000402285
Otu002151,0
Otu002152,0
Otu002153,0.001543053
Otu002154,0
Otu002155,0.006099554
Otu002156,0
Otu002157,0.001757564
Otu002158,0
Otu002159,0
Otu002160,0.000402285
Otu002161,0
Otu002162,0
Otu002163,0
Otu002164,0.010387387
Otu002165,0.000646684
Otu002166,0
Otu002167,0.005905728
Otu002168,0
Otu002169,0
Otu002170,0.009759838
Otu002171,0
Otu002172,0.004335765
Otu002173,0.0022121
Otu002174,0
Otu002175,0
Otu002176,0
Otu002177,0
Otu002178,0
Otu002179,0
Otu002180,0.015073617
Otu002181,0.01356409
Otu002182,0
Otu002183,0
Otu002184,0
Otu002185,0
Otu002186,0.000476497
Otu002187,0
Otu002188,0
Otu002189,0
Otu002190,0
Otu002191,0
Otu002192,0
Otu002193,0
Otu002194,0.000502993
Otu002195,0
Otu002196,0
Otu002197,0
Otu002198,0.001899606
Otu002199,0
Otu002200,0
Otu002201,0
Otu002202,0
Otu002203,0
Otu002204,0
Otu002205,0.000952994
Otu002206,0
Otu002207,0
Otu002208,0.000633202
Otu002209,0
Otu002210,0
Otu002211,0
Otu002212,0
Otu002213,0
Otu002214,0
Otu002215,0
Otu002216,0
Otu002217,0
Otu002218,0
Otu002219,0
Otu002220,0
Otu002221,0.001267999
Otu002222,0
Otu002223,0
Otu002224,0.000925027
Otu002225,0
Otu002226,0
Otu002227,0.000877193
Otu002228,0
Otu002229,0
Otu002230,0
Otu002231,0
Otu002232,0
Otu002233,0.001508978
Otu002234,0.004353598
Otu002235,0
Otu002236,0
Otu002237,0
Otu002238,0.000402285
Otu002239,0.00378121
Otu002240,0
Otu002241,0
Otu002242,0
Otu002243,0
Otu002244,0.003731356
Otu002245,0.001005986
Otu002246,0
Otu002247,0.001060653
Otu002248,0
Otu002249,0
Otu002250,0
Otu002251,0
Otu002252,0.000137568
Otu002253,0
Otu002254,0
Otu002255,0.000502993
Otu002256,0.00352764
Otu002257,0
Otu002258,0
Otu002259,0
Otu002260,0
Otu002261,0
Otu002262,0
Otu002263,0
Otu002264,0
Otu002265,0
Otu002266,0
Otu002267,0
Otu002268,0
Otu002269,0
Otu002270,0
Otu002271,0
Otu002272,0
Otu002273,0
Otu002274,0
Otu002275,0.000949803
Otu002276,0
Otu002277,0.001267083
Otu002278,0
Otu002279,0
Otu002280,0
Otu002281,0
Otu002282,0
Otu002283,0
Otu002284,0
Otu002285,0
Otu002286,0
Otu002287,0
Otu002288,0
Otu002289,0
Otu002290,0.000633202
Otu002291,0
Otu002292,0
Otu002293,0
Otu002294,0
Otu002295,0
Otu002296,0
Otu002297,0.000960061
Otu002298,0
Otu002299,0
Otu002300,0
Otu002301,0
Otu002302,0.000960061
Otu002303,0
Otu002304,0
Otu002305,0
Otu002306,0
Otu002307,0
Otu002308,0
Otu002309,0
Otu002310,0
Otu002311,0.001109197
Otu002312,0
Otu002313,0.001606746
Otu002314,0.000402285
Otu002315,0
Otu002316,0.001048969
Otu002317,0
Otu002318,0
Otu002319,0
Otu002320,0
Otu002321,0.000910747
Otu002322,0
Otu002323,0
Otu002324,0
Otu002325,0.002218395
Otu002326,0
Otu002327,0
Otu002328,0
Otu002329,0.010903678
Otu002330,0
Otu002331,0
Otu002332,0
Otu002333,0.005318869
Otu002334,0
Otu002335,0
Otu002336,0
Otu002337,0
Otu002338,0
Otu002339,0
Otu002340,0.004417848
Otu002341,0
Otu002342,0
Otu002343,0
Otu002344,0
Otu002345,0
Otu002346,0
Otu002347,0
Otu002348,0
Otu002349,0
Otu002350,0
Otu002351,0.007400213
Otu002352,0
Otu002353,0
Otu002354,0
Otu002355,0
Otu002356,0
Otu002357,0
Otu002358,0
Otu002359,0
Otu002360,0
Otu002361,0
Otu002362,0
Otu002363,0.001741305
Otu002364,0
Otu002365,0.002532808
Otu002366,0
Otu002367,0.000952994
Otu002368,0
Otu002369,0
Otu002370,0
Otu002371,0
Otu002372,0
Otu002373,0
Otu002374,0.000137568
Otu002375,0.000560445
Otu002376,0
Otu002377,0
Otu002378,0.000137568
Otu002379,0
Otu002380,0.000476497
Otu002381,0
Otu002382,0
Otu002383,0
Otu002384,0
Otu002385,0
Otu002386,0
Otu002387,0
Otu002388,0
Otu002389,0
Otu002390,0
Otu002391,0
Otu002392,0
Otu002393,0
Otu002394,0.000476497
Otu002395,0
Otu002396,0
Otu002397,0
Otu002398,0
Otu002399,0
Otu002400,0
Otu002401,0.000952994
Otu002402,0
Otu002403,0
Otu002404,0
Otu002405,0
Otu002406,0
Otu002407,0
Otu002408,0
Otu002409,0
Otu002410,0
Otu002411,0
Otu002412,0
Otu002413,0
Otu002414,0
Otu002415,0
Otu002416,0
Otu002417,0
Otu002418,0
Otu002419,0
Otu002420,0
Otu002421,0
Otu002422,0.000812878
Otu002423,0.001322252
Otu002424,0.001140768
Otu002425,0
Otu002426,0
Otu002427,0
Otu002428,0.000646684
Otu002429,0
Otu002430,0
Otu002431,0.001755882
Otu002432,0
Otu002433,0
Otu002434,0.001778544
Otu002435,0
Otu002436,0.000502993
Otu002437,0
Otu002438,0
Otu002439,0
Otu002440,0
Otu002441,0
Otu002442,0
Otu002443,0.005283649
Otu002444,0
Otu002445,0
Otu002446,0
Otu002447,0.000960061
Otu002448,0.00093901
Otu002449,0.000675311
Otu002450,0.006087592
Otu002451,0.001394263
Otu002452,0
Otu002453,0
Otu002454,0
Otu002455,0
Otu002456,0.002216207
Otu002457,0
Otu002458,0
Otu002459,0
Otu002460,0
Otu002461,0
Otu002462,0.000422878
Otu002463,0
Otu002464,0
Otu002465,0
Otu002466,0
Otu002467,0
Otu002468,0
Otu002469,0
Otu002470,0
Otu002471,0
Otu002472,0
Otu002473,0
Otu002474,0
Otu002475,0
Otu002476,0
Otu002477,0
Otu002478,0
Otu002479,0
Otu002480,0
Otu002481,0
Otu002482,0
Otu002483,0
Otu002484,0
Otu002485,0
Otu002486,0
Otu002487,0
Otu002488,0
Otu002489,0.002374507
Otu002490,0
Otu002491,0
Otu002492,0
Otu002493,0
Otu002494,0
Otu002495,0
Otu002496,0
Otu002497,0
Otu002498,0
Otu002499,0
Otu002500,0.000633202
Otu002501,0
Otu002502,0
Otu002503,0
Otu002504,0
Otu002505,0
Otu002506,0
Otu002507,0
Otu002508,0.000845755
Otu002509,0
Otu002510,0
Otu002511,0
Otu002512,0
Otu002513,0
Otu002514,0
Otu002515,0
Otu002516,0
Otu002517,0
Otu002518,0
Otu002519,0
Otu002520,0
Otu002521,0
Otu002522,0.000402285
Otu002523,0
Otu002524,0
Otu002525,0
Otu002526,0
Otu002527,0
Otu002528,0.000422878
Otu002529,0
Otu002530,0
Otu002531,0
Otu002532,0
Otu002533,0
Otu002534,0
Otu002535,0.001944996
Otu002536,0.000960061
Otu002537,0
Otu002538,0.003884277
Otu002539,0
Otu002540,0
Otu002541,0
Otu002542,0
Otu002543,0
Otu002544,0
Otu002545,0.004179553
Otu002546,0
Otu002547,0
Otu002548,0.003110192
Otu002549,0.00080457
Otu002550,0
Otu002551,0.000539853
Otu002552,0
Otu002553,0
Otu002554,0
Otu002555,0
Otu002556,0
Otu002557,0
Otu002558,0.000646684
Otu002559,0
Otu002560,0
Otu002561,0.000402285
Otu002562,0.001775545
Otu002563,0
Otu002564,0
Otu002565,0
Otu002566,0
Otu002567,0
Otu002568,0.000637775
Otu002569,0.003437178
Otu002570,0
Otu002571,0
Otu002572,0
Otu002573,0
Otu002574,0.006194055
Otu002575,0
Otu002576,0
Otu002577,0.000646684
Otu002578,0
Otu002579,0
Otu002580,0
Otu002581,0
Otu002582,0
Otu002583,0
Otu002584,0
Otu002585,0
Otu002586,0
Otu002587,0
Otu002588,0
Otu002589,0
Otu002590,0
Otu002591,0
Otu002592,0
Otu002593,0
Otu002594,0
Otu002595,0
Otu002596,0
Otu002597,0
Otu002598,0
Otu002599,0
Otu002600,0
Otu002601,0
Otu002602,0
Otu002603,0
Otu002604,0
Otu002605,0
Otu002606,0
Otu002607,0
Otu002608,0
Otu002609,0
Otu002610,0
Otu002611,0
Otu002612,0
Otu002613,0
Otu002614,0
Otu002615,0.000476497
Otu002616,0
Otu002617,0
Otu002618,0
Otu002619,0
Otu002620,0
Otu002621,0
Otu002622,0
Otu002623,0
Otu002624,0
Otu002625,0
Otu002626,0
Otu002627,0
Otu002628,0
Otu002629,0.000137568
Otu002630,0
Otu002631,0
Otu002632,0
Otu002633,0
Otu002634,0
Otu002635,0
Otu002636,0
Otu002637,0
Otu002638,0
Otu002639,0
Otu002640,0
Otu002641,0
Otu002642,0
Otu002643,0
Otu002644,0
Otu002645,0
Otu002646,0
Otu002647,0
Otu002648,0
Otu002649,0.000637775
Otu002650,0
Otu002651,0
Otu002652,0
Otu002653,0.002788525
Otu002654,0.007039792
Otu002655,0
Otu002656,0
Otu002657,0
Otu002658,0
Otu002659,0.006655485
Otu002660,0
Otu002661,0.003002141
Otu002662,0
Otu002663,0.000675311
Otu002664,0
Otu002665,0
Otu002666,0
Otu002667,0.002319072
Otu002668,0
Otu002669,0
Otu002670,0.000402285
Otu002671,0.005368719
Otu002672,0.004438748
Otu002673,0.000675311
Otu002674,0
Otu002675,0
Otu002676,0
Otu002677,0
Otu002678,0
Otu002679,0
Otu002680,0
Otu002681,0
Otu002682,0
Otu002683,0
Otu002684,0.001293368
Otu002685,0.00178838
Otu002686,0
Otu002687,0
Otu002688,0
Otu002689,0
Otu002690,0
Otu002691,0
Otu002692,0
Otu002693,0
Otu002694,0
Otu002695,0
Otu002696,0
Otu002697,0
Otu002698,0.000474901
Otu002699,0
Otu002700,0
Otu002701,0
Otu002702,0
Otu002703,0
Otu002704,0
Otu002705,0
Otu002706,0
Otu002707,0.002057906
Otu002708,0
Otu002709,0
Otu002710,0.001149677
Otu002711,0
Otu002712,0
Otu002713,0
Otu002714,0
Otu002715,0
Otu002716,0
Otu002717,0
Otu002718,0
Otu002719,0
Otu002720,0
Otu002721,0
Otu002722,0
Otu002723,0.000960061
Otu002724,0.000474901
Otu002725,0
Otu002726,0
Otu002727,0
Otu002728,0
Otu002729,0
Otu002730,0
Otu002731,0
Otu002732,0
Otu002733,0
Otu002734,0.000646684
Otu002735,0
Otu002736,0
Otu002737,0.000462513
Otu002738,0
Otu002739,0
Otu002740,0
Otu002741,0
Otu002742,0
Otu002743,0
Otu002744,0
Otu002745,0
Otu002746,0
Otu002747,0
Otu002748,0
Otu002749,0
Otu002750,0
Otu002751,0
Otu002752,0
Otu002753,0
Otu002754,0
Otu002755,0
Otu002756,0
Otu002757,0
Otu002758,0
Otu002759,0
Otu002760,0
Otu002761,0
Otu002762,0
Otu002763,0
Otu002764,0
Otu002765,0
Otu002766,0
Otu002767,0
Otu002768,0
Otu002769,0
Otu002770,0.000502993
Otu002771,0
Otu002772,0
Otu002773,0
Otu002774,0
Otu002775,0
Otu002776,0
Otu002777,0.000502993
Otu002778,0
Otu002779,0
Otu002780,0
Otu002781,0
Otu002782,0
Otu002783,0
Otu002784,0.002017961
Otu002785,0
Otu002786,0
Otu002787,0.002333322
Otu002788,0
Otu002789,0
Otu002790,0
Otu002791,0
Otu002792,0.004186897
Otu002793,0
Otu002794,0.000137568
Otu002795,0.000637775
Otu002796,0
Otu002797,0
Otu002798,0
Otu002799,0
Otu002800,0
Otu002801,0
Otu002802,0
Otu002803,0
Otu002804,0
Otu002805,0
Otu002806,0
Otu002807,0.004562145
Otu002808,0.002771835
Otu002809,0.002319072
Otu002810,0.000476497
Otu002811,0
Otu002812,0
Otu002813,0
Otu002814,0.005548984
Otu002815,0.000646684
Otu002816,0
Otu002817,0
Otu002818,0
Otu002819,0
Otu002820,0
Otu002821,0
Otu002822,0
Otu002823,0
Otu002824,0
Otu002825,0.002072808
Otu002826,0.001650812
Otu002827,0
Otu002828,0
Otu002829,0
Otu002830,0
Otu002831,0
Otu002832,0
Otu002833,0
Otu002834,0
Otu002835,0
Otu002836,0
Otu002837,0
Otu002838,0
Otu002839,0
Otu002840,0
Otu002841,0
Otu002842,0
Otu002843,0
Otu002844,0
Otu002845,0
Otu002846,0.000612469
Otu002847,0
Otu002848,0.000412703
Otu002849,0.001681336
Otu002850,0
Otu002851,0
Otu002852,0.000646684
Otu002853,0
Otu002854,0
Otu002855,0
Otu002856,0.000675311
Otu002857,0
Otu002858,0
Otu002859,0
Otu002860,0
Otu002861,0
Otu002862,0
Otu002863,0
Otu002864,0.000952994
Otu002865,0
Otu002866,0
Otu002867,0
Otu002868,0
Otu002869,0
Otu002870,0
Otu002871,0
Otu002872,0
Otu002873,0
Otu002874,0
Otu002875,0
Otu002876,0
Otu002877,0
Otu002878,0.000952994
Otu002879,0.001424704
Otu002880,0
Otu002881,0
Otu002882,0
Otu002883,0
Otu002884,0
Otu002885,0
Otu002886,0
Otu002887,0
Otu002888,0.000675311
Otu002889,0.000422878
Otu002890,0.000845755
Otu002891,0
Otu002892,0
Otu002893,0.001137824
Otu002894,0
Otu002895,0
Otu002896,0
Otu002897,0
Otu002898,0
Otu002899,0.000462513
Otu002900,0
Otu002901,0
Otu002902,0.001511482
Otu002903,0.004289407
Otu002904,0.000476497
Otu002905,0
Otu002906,0
Otu002907,0
Otu002908,0
Otu002909,0
Otu002910,0
Otu002911,0
Otu002912,0
Otu002913,0
Otu002914,0.002688454
Otu002915,0
Otu002916,0
Otu002917,0
Otu002918,0
Otu002919,0.00265015
Otu002920,0
Otu002921,0.001268633
Otu002922,0.007159139
Otu002923,0
Otu002924,0
Otu002925,0
Otu002926,0
Otu002927,0
Otu002928,0.001553075
Otu002929,0
Otu002930,0
Otu002931,0
Otu002932,0
Otu002933,0
Otu002934,0.000462513
Otu002935,0.000646684
Otu002936,0
Otu002937,0
Otu002938,0.003559558
Otu002939,0
Otu002940,0.000462513
Otu002941,0.004168774
Otu002942,0
Otu002943,0
Otu002944,0.000952994
Otu002945,0.000476497
Otu002946,0.000422878
Otu002947,0
Otu002948,0
Otu002949,0
Otu002950,0
Otu002951,0
Otu002952,0
Otu002953,0
Otu002954,0
Otu002955,0
Otu002956,0
Otu002957,0
Otu002958,0
Otu002959,0
Otu002960,0
Otu002961,0
Otu002962,0
Otu002963,0.000637775
Otu002964,0
Otu002965,0
Otu002966,0
Otu002967,0.000675311
Otu002968,0
Otu002969,0
Otu002970,0
Otu002971,0
Otu002972,0.001741305
Otu002973,0.001741305
Otu002974,0
Otu002975,0
Otu002976,0
Otu002977,0.000476497
Otu002978,0
Otu002979,0
Otu002980,0
Otu002981,0
Otu002982,0
Otu002983,0
Otu002984,0
Otu002985,0
Otu002986,0
Otu002987,0
Otu002988,0
Otu002989,0.000637775
Otu002990,0
Otu002991,0
Otu002992,0
Otu002993,0
Otu002994,0
Otu002995,0
Otu002996,0
Otu002997,0
Otu002998,0
Otu002999,0
Otu003000,0
Otu003001,0
Otu003002,0.000422878
Otu003003,0
Otu003004,0
Otu003005,0
Otu003006,0
Otu003007,0
Otu003008,0
Otu003009,0
Otu003010,0
Otu003011,0
Otu003012,0
Otu003013,0
Otu003014,0
Otu003015,0.000476497
Otu003016,0
Otu003017,0
Otu003018,0
Otu003019,0
Otu003020,0.000825163
Otu003021,0.000646684
Otu003022,0
Otu003023,0
