Group,Day 1,Day 2,Day 3,Day 4
ASV0001,3.7876616584681764,2.214432990470496,1.1595027425690898,1.772611893340794
ASV0002,0.06683826558302643,0.6654396755085082,5.257409726855392,8.367761352750522
ASV0003,31.812981309527288,27.472909206685888,17.99029587373163,5.643425563009718
ASV0004,19.657994379804773,32.820514810350545,19.553578433856416,9.894038302000512
ASV0005,1.9236954118773533,2.6484378739093972,11.981711197416944,8.794495924536765
ASV0006,0.0,0.0,0.0,0.0
ASV0007,5.195149323065827,7.054815766978468,8.888330868068893,14.882080157048122
ASV0008,0.21395311767983963,0.04137466150558871,0.04238982717713418,0.07946606550299308
ASV0009,0.0,0.0,0.0030909990108803167,0.006377754392678337
ASV0010,0.0005276348766653475,0.0,0.0,0.0031888771963391686
ASV0011,1.028254284956951,0.9192695093520826,3.9421261755795336,7.634832542063484
ASV0012,0.0015829046299960427,0.02435534447590343,0.479022288378971,5.631365382936721
ASV0013,0.0,0.0,0.0,0.0
ASV0014,0.9621093390178158,1.1528566900795287,1.3701898750264911,2.766708396235767
ASV0015,0.0,0.0,0.0,0.00337655321447866
ASV0016,0.0,0.0,0.0,0.0
ASV0017,0.014246141669964385,0.004413841807909605,0.0,0.0
ASV0018,0.4484736467819251,1.9257948389822712,1.5945814487902057,2.8891548683050234
ASV0019,3.412760624309204,2.184606776492138,1.7460773159051577,1.4736769269387058
ASV0020,0.0,0.0,0.0,0.0
ASV0021,0.9547469449324192,0.548721891177645,0.39125191309021207,0.38624754071368916
ASV0022,0.0751361980106197,0.36683768634602537,2.1566715440553286,1.9370039075738517
ASV0023,4.963157877870094,3.4147645791367363,1.2666054981405026,0.30990514896704413
ASV0024,2.9181491307816816,1.1811596352077294,0.9744643200379749,0.9927759580026874
ASV0025,3.078070036730635,1.8866725216461384,0.9672412793719789,0.20998748809965187
ASV0026,0.9842176567040383,0.9123499763421229,0.3025490968565289,0.1687328925204928
ASV0027,0.0,0.004413841807909605,0.0,0.0
ASV0028,0.18449355645481924,0.24264128756140776,0.08552218854413436,0.16905241588310138
ASV0029,0.09857987354940077,0.10281305810035062,0.515727392628228,0.8717905847134538
ASV0030,0.24801756269734462,0.1452810153780799,0.9910228248821072,1.8944332935105415
ASV0031,0.17229743846206325,0.5968711857235168,1.4601543367857908,0.8830338367336689
ASV0032,0.0,0.0,0.0,0.0
ASV0033,0.00727865606894343,0.0,0.0030909990108803167,0.0
ASV0034,0.03172799595714573,0.1412746009870297,0.7919173742904301,4.695982402531467
ASV0035,1.0618274717269818,1.8420383064298769,1.9955172264521515,1.3481015500706066
ASV0036,0.8115995517071714,0.3484059738864304,0.3244689816006865,0.4397093640909293
ASV0037,0.6053502966415049,0.16765579498027247,0.341424661821194,0.07688828538045418
ASV0038,0.0,0.0,0.0,0.0
ASV0039,0.06834372821088901,0.4576813194265534,2.3000224005982006,0.3280272436076473
ASV0040,1.263440074454704,0.49477797207451024,0.174679143649501,0.0837305424353209
ASV0041,0.0,0.005885122410546139,0.05125996563944127,0.3710739781725161
ASV0042,2.085572695938817,0.6792855670196601,0.5505184821022052,0.13926217431291746
ASV0043,0.0,0.024783147459727387,0.0030909990108803167,0.0
ASV0044,0.0,0.0,0.00288176133252644,0.0
ASV0045,0.0,0.0,0.0,0.0
ASV0046,0.001081303186600491,0.0,0.023843833111852276,0.012574820180071425
ASV0047,0.01081303186600491,0.3801108749036765,0.963243927241388,0.6567190256092987
ASV0048,0.0,0.0,0.0,0.0
ASV0049,0.005934150809667802,0.02739976253539136,0.18900950847761067,0.20377806259858247
ASV0050,0.1821506050777207,0.06428363445551959,0.0,0.0031888771963391686
ASV0051,0.008734387282732117,0.0,0.04612415600945002,0.18073931234532367
ASV0052,0.003217876126531677,0.012177672237951714,0.05620251228010561,0.19237038013387556
ASV0053,0.0,0.0,0.0,0.0
ASV0054,0.0,0.0,0.0,0.0
ASV0055,0.004325212746401964,0.008929540470034069,0.27442770480843354,0.11979464070513102
ASV0056,0.0,0.0,0.0,0.0
ASV0057,0.10747213858654144,0.5164419742447577,0.33391890903097426,0.7846411082509669
ASV0058,0.20709678964035036,0.10765923640178365,0.0643980873482294,0.03471627194916036
ASV0059,0.022950397048134452,0.018266508356927575,0.021605401600761357,0.03853798069929684
ASV0060,0.0005276348766653475,0.0,0.0,0.0
ASV0061,0.0,0.0,0.0,0.0
ASV0062,0.0,0.0,0.0,0.0
ASV0063,0.0,0.0,0.0,0.0
ASV0064,0.0,0.0,0.0,0.014297998537000174
ASV0065,0.04201449766763593,0.050080112700228545,0.11878028557129876,0.19743440239957746
ASV0066,0.001055269753330695,0.0,0.0,0.00337655321447866
ASV0067,0.15799980235919844,0.01953407525113439,0.0,0.0
ASV0068,0.09115157681476095,0.09716109198459766,0.08627555167549328,0.44694094800778333
ASV0069,0.029390247772490056,0.019126647834274955,0.009272997032640949,0.009080394446832113
ASV0070,0.0,0.0,0.0,0.0
ASV0071,0.0,0.0,0.0,0.0
ASV0072,0.26232802650159764,0.04589036016771317,0.026934832122732594,0.005703841232353454
ASV0073,0.518444235410802,0.5092214041818529,0.5206126178709307,0.2501447494628253
ASV0074,0.001055269753330695,0.0,0.010287593949009475,0.012081595625031792
ASV0075,0.0,0.0,0.0,0.0
ASV0076,0.394795228364021,0.6724814199590398,0.6641320823734179,0.3392472500542147
ASV0077,0.002638174383326738,0.006088836118975857,0.006181998021760633,0.00502992807202857
ASV0078,0.0,0.0,0.0,0.0
ASV0079,0.0,0.0,0.0,0.0
ASV0080,0.013477239682601443,0.039699667194522455,0.07222203741876711,0.5157127107008899
ASV0081,0.0,0.0,0.0,0.0
ASV0082,0.0,0.0,0.0030909990108803167,0.01988396725059298
ASV0083,0.0,0.0,0.0,0.0
ASV0084,0.0,0.0,0.008854521675933197,0.029568471358371134
ASV0085,0.09118744419927736,0.02227292274797774,0.0,0.0
ASV0086,0.0,0.0,0.0,0.0
ASV0087,0.0,0.0,0.0,0.0
ASV0088,0.05510832807262431,0.02247663645640746,0.02389104137362703,0.05246062720001804
ASV0089,0.10082115265605028,0.02247663645640746,0.0,0.002514964036014285
ASV0090,0.0,0.013445239132158532,0.07614998714306294,0.25247280972213443
ASV0091,0.0,0.0,0.0,0.0
ASV0092,0.19704367851128354,0.2614170801894096,0.21502416020752424,0.09744616579137205
ASV0093,0.0,0.0,0.0,0.0
ASV0094,0.0,0.0,0.0,0.0
ASV0095,0.0,0.0,0.0,0.0
ASV0096,0.009024853519992123,0.010298964218455746,0.0,0.00337655321447866
ASV0097,0.1405563627832004,0.0030444180594879286,0.0,0.00675310642895732
ASV0098,0.03172922668846081,0.0,0.0354024699173589,0.11826689802063033
ASV0099,0.0029114624275773725,0.0,0.0,0.0
ASV0100,0.0,0.0,0.0,0.0
ASV0101,0.13313048736506308,0.022374779602192602,0.0,0.009754307607156997
ASV0102,0.0,0.0,0.00288176133252644,0.023982502644778334
ASV0103,0.011535854487111504,0.10281305810035062,0.2615195833119073,1.2269275508521642
ASV0104,0.0,0.0,0.0,0.007544892108042854
ASV0105,0.0,0.0014712806026365348,0.022023876957469112,0.023260520465071637
ASV0106,0.011236533009591073,0.06478838521689441,0.04921515502033033,0.13582357725334848
ASV0107,0.001081303186600491,0.0,0.0,0.012943184803496169
ASV0108,0.0,0.0,0.0,0.0
ASV0109,0.0,0.0,0.0,0.00675310642895732
ASV0110,0.01973961314303665,0.04913849193563082,0.3050496575017072,0.24719937695829597
ASV0111,0.1484639197219112,0.021209069562200644,0.0,0.0
ASV0112,0.0,0.0,0.0,0.0
ASV0113,0.12925493520568151,0.08957153267662181,0.04857182519889482,0.012943184803496169
ASV0114,0.015829046299960427,0.0,0.0,0.0
ASV0115,0.12138759614310828,0.006088836118975857,0.0,0.0031888771963391686
ASV0116,0.0,0.0,0.00410559592724884,0.012644623679450268
