Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\RW_C20-4d_2_MUF-mix_plate-1.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,10/02/2017,,,,,,,,,,,,,
Time,14:12:38,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,21.9,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,67518,49227,35140,17231,5070,36,3067,4510,3488,589,3223,2495,"360/40,460/40"
,B,6961,2778,3968,3437,2769,2639,4255,7082,2709,3856,3491,2876,"360/40,460/40"
,C,3811,3065,4198,3429,3191,3805,10086,5739,6061,3736,2889,495,"360/40,460/40"
,D,4233,3795,3610,3505,3578,3476,4201,5374,4098,3653,3416,3600,"360/40,460/40"
,E,3004,3393,3512,8616,8717,8609,5233,6374,5184,1932,2349,2218,"360/40,460/40"
,F,4790,4315,3712,4952,4321,4345,6291,4962,3414,4527,4855,4265,"360/40,460/40"
,G,3457,5575,5230,3781,4600,4591,2938,2764,2362,5509,4102,3916,"360/40,460/40"
,H,15693,3334,451,3935,3730,3421,3932,3717,3118,3725,4914,2641,"360/40,460/40"
