Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\RW_C16_MUF-mix_plate-4.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,01/02/2017,,,,,,,,,,,,,
Time,15:43:47,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,21.1,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,68884,53011,32919,11275,3106,63,13288,8785,8203,9605,10407,10773,"360/40,460/40"
,B,13826,11230,10056,9549,10866,10254,13222,12332,10534,7713,9478,7407,"360/40,460/40"
,C,14164,7416,7289,10110,7473,8666,15234,9627,9316,7101,7704,5422,"360/40,460/40"
,D,5168,7527,5475,7539,4037,4948,7341,7443,6296,9999,6431,7108,"360/40,460/40"
,E,6199,9692,8388,6647,6131,6248,8099,3637,4387,4595,5066,3801,"360/40,460/40"
,F,10718,9396,6988,5742,7893,7421,9929,12140,8691,8869,4453,6674,"360/40,460/40"
,G,6661,7562,8150,11486,8904,7831,6193,8576,8193,6895,5203,3968,"360/40,460/40"
,H,5920,5569,5918,5617,6955,7037,6006,5559,5915,8916,8060,7937,"360/40,460/40"
