OTU,Simper contribution,Day 1 mean,Day 1 std,Day 2 mean,Day 2 std,Day 3 mean,Day 3 std,Day 4 mean,Day 4 std,kruskal stats,kruskal p
ASV000125,0.007371064945079164,0.0,0.0,0.011872101675307138,0.010983744345030383,0.38495916595322188,0.12872483391348921,1.3571680030809485,0.37744867022567125,10.163043478260876,0.017229856514714825
ASV000047,0.006429051536030502,0.010813031866004909,0.015291936315276599,0.38011087490367651,0.29813468656305248,0.96324392724138808,0.27324456486481075,0.65671902560929873,0.091680183259467765,7.899415204678367,0.048136879413290055
ASV000103,0.006340129211027987,0.011535854487111504,0.0082200682399513406,0.10281305810035062,0.085053770733882803,0.26151958331190728,0.029951111326613752,1.2269275508521644,0.58220951030821511,9.9743589743589851,0.018785355761460471
ASV000026,0.005919243929641843,0.98421765670403827,0.15693033038884099,0.91234997634212289,0.17072402441859039,0.30254909685652892,0.18708971596308446,0.16873289252049281,0.12088330960106201,8.6410256410256494,0.034464733208553859
ASV000146,0.005397569086031365,0.029114624275773719,0.041174296514196143,0.0030444180594879286,0.0043054573092614085,0.20866451598281058,0.034968038709400642,1.0278357005003746,0.13188203533509338,9.6980676328502486,0.021314981318921667
ASV000029,0.005046418120802494,0.098579873549400773,0.052903495669676538,0.10281305810035062,0.085053770733882803,0.51572739262822787,0.16607388351133193,0.87179058471345383,0.47271911019612523,8.6410256410256352,0.034464733208554074
ASV000057,0.0047571337906638185,0.10747213858654144,0.046530414716268655,0.5164419742447578,0.22893410448071352,0.33391890903097426,0.17581210537233746,0.78464110825096689,0.30399167242130004,7.8205128205128318,0.049870529768747174
ASV000021,0.004247415630118173,0.95474694493241918,0.10058247753284207,0.54872189117764503,0.23766665952950541,0.39125191309021207,0.10550420061322226,0.38624754071368911,0.093268395277445182,6.2307692307692335,0.10090695162387808
ASV000076,0.0038720993174311707,0.39479522836402098,0.10286107760675951,0.67248141995903976,0.30799498556316912,0.66413208237341803,0.21896857957440957,0.33924725005421469,0.065179346813272157,4.4358974358974379,0.21807985533434943
ASV000036,0.0037867280771646437,0.81159955170717135,0.16295664857839712,0.34840597388643041,0.14445467166406922,0.32446898160068649,0.04047090153572297,0.43970936409092926,0.14899559019880743,5.8205128205128176,0.12067679530734703
ASV000131,0.003760670733252164,0.0093732481139105223,0.0053482788404279284,0.14682471024856783,0.10734482512737661,0.56475407250411236,0.059322225098629652,0.05448236668099269,0.0066589651841757434,9.6666666666666785,0.021622837607703175
ASV000037,0.0037067043346588418,0.60535029664150486,0.24203452459686087,0.16765579498027247,0.08632360385517962,0.34142466182119402,0.07031358348069644,0.076888285380454183,0.03512513996975658,8.6923076923076934,0.033674295338180997
ASV000141,0.0025939504364193566,0.080392374834122191,0.0049746587049198689,0.3862246200993163,0.22993816255923111,0.2508498933264719,0.086273360852763034,0.21579522702505752,0.095394462743976671,7.0512820512820511,0.070281077340624956
ASV000073,0.0025832870468985285,0.51844423541080198,0.10272669863785544,0.50922140418185291,0.18889903860376764,0.52061261787093072,0.1317350126926492,0.25014474946282528,0.066712422736857346,6.2820512820512917,0.098665736065483775
ASV000080,0.0025767204646601942,0.013477239682601443,0.015821074260985384,0.039699667194522455,0.024729645945507944,0.072222037418767107,0.034535582137678933,0.51571271070088986,0.055258324827561323,8.7435897435897516,0.032901591428189089
ASV000068,0.0021841636642964657,0.091151576814760951,0.037462306922872064,0.097161091984597658,0.069073127147754793,0.086275551675493278,0.047143258338186222,0.44694094800778333,0.11116686624825604,6.3846153846153868,0.094325761970281544
ASV000110,0.002125592514384654,0.019739613143036652,0.0099795877643417442,0.049138491935630822,0.034750111049369044,0.30504965750170726,0.11409040357470003,0.24719937695829597,0.027068933006345604,8.5384615384615401,0.036100390416041475
ASV000292,0.0019138067067200146,0.0,0.0,0.017655367231638418,0.024968459787660574,0.090768031484049008,0.030356626129605123,0.35817187497554753,0.11066191983177792,9.5664160401002576,0.022635201644081941
ASV000041,0.0018983040766386572,0.0,0.0,0.0058851224105461392,0.0083228199292201942,0.051259965639441268,0.033972126131234952,0.37107397817251608,0.12912076606270773,9.5664160401002576,0.022635201644081941
ASV000055,0.001875371654004679,0.0043252127464019638,0.0061167745261106379,0.0089295404700340687,0.0072092127391393925,0.27442770480843354,0.12437683622665237,0.11979464070513102,0.087820749010243768,8.8676122931442087,0.031103833810927163
ASV000072,0.00162472949125969,0.26232802650159764,0.08149431633292202,0.045890360167713175,0.023145801652586936,0.026934832122732594,0.012526202500545871,0.0057038412323534536,0.0041168119732915044,9.1538461538461675,0.027313828524814929
ASV000049,0.0014848748146294981,0.0059341508096678016,0.0073015267895672449,0.027399762535391361,0.038749115783352675,0.18900950847761067,0.048425193834266279,0.20377806259858247,0.066335573203324907,8.4515366430259995,0.037545816731625499
ASV000255,0.0014245500022923192,0.001081303186600491,0.0015291936315276595,0.018266508356927575,0.025832743855568455,0.088644421127762454,0.031275356202597429,0.25759887583292657,0.042516667531945551,9.0603864734299595,0.028498696547151731
ASV000090,0.0013735924375781559,0.0,0.0,0.013445239132158532,0.0096331363743796979,0.076149987143062939,0.019180993119233356,0.25247280972213443,0.088261946122340063,10.163043478260876,0.017229856514714825
ASV000008,0.0013481972830349798,0.21395311767983963,0.22301919485544258,0.04137466150558871,0.025181018272707405,0.04238982717713418,0.0094176613556546471,0.079466065502993066,0.041491519485861827,2.6923076923076934,0.44153610468375193
ASV000028,0.0012619771006316396,0.18449355645481924,0.046323928441520543,0.24264128756140776,0.058629574645498408,0.085522188544134362,0.046912161613240994,0.16905241588310138,0.076604987180138723,4.435897435897445,0.21807985533434962
ASV000138,0.0012048003942148517,0.20115854035939029,0.06447495258117969,0.06626419932923043,0.05601878922794,0.081463800878660286,0.033556675329780503,0.030923285091875152,0.01765980602899218,7.3076923076923137,0.062711090758981111
ASV000050,0.0011976421037819829,0.18215060507772071,0.053336743392685786,0.064283634455519587,0.045645204022210478,0.0,0.0,0.0031888771963391686,0.0045097533798051431,8.6042496679946954,0.035042718713163987
ASV000065,0.001178063285216689,0.042014497667635931,0.021413588321871131,0.050080112700228545,0.061698081024292223,0.11878028557129876,0.066103624602080413,0.19743440239957746,0.055265816578932876,5.6666666666666643,0.12900306143743651
ASV000092,0.0011762323132506834,0.19704367851128354,0.076916171752400286,0.26141708018940962,0.027209298506864495,0.21502416020752424,0.035507817805281311,0.097446165791372052,0.039927827365849496,6.4358974358974379,0.092225122324870595
ASV000459,0.0011687165112569953,0.0,0.0,0.0,0.0,0.029654564038679911,0.021819790350827709,0.22917819506338941,0.074092488035336135,9.4695652173913114,0.02365734935610557
ASV000058,0.0011535191442059907,0.20709678964035036,0.069021431147888654,0.10765923640178365,0.034657729940329764,0.064398087348229396,0.035230410796625963,0.034716271949160361,0.031094292282756387,7.2564102564102626,0.064158973468492794
ASV000129,0.0011520103533568258,0.05789860458427757,0.028044615197697523,0.13260534643601171,0.12124732476221033,0.028592758860536638,0.017614743971988721,0.11120125564191861,0.11172558474464227,1.9230769230769269,0.58852484648507519
ASV000137,0.0010784721215877915,0.22201950840887288,0.10550483535475999,0.12729516850713288,0.016176299089029209,0.075553865583402158,0.034426934724472433,0.064125789182243265,0.026946375284919694,8.2820512820512846,0.040528400126913944
ASV000150,0.0010626519689326814,0.049743793034585947,0.061317856395295925,0.11466478420869324,0.059578602487554581,0.10437147890866656,0.049776928029945947,0.18224770790329384,0.066940410225297245,3.9230769230769269,0.26989113110039975
ASV000052,0.0010407756670021524,0.0032178761265316768,0.0026488969340859379,0.012177672237951714,0.017221829237045634,0.056202512280105608,0.024207561567645929,0.19237038013387556,0.073707152704843723,8.8156028368794335,0.031845718863049974
ASV000067,0.0010134705197848426,0.15799980235919844,0.061588443400603564,0.019534075251134389,0.015021884148303371,0.0,0.0,0.0,0.0,9.4695652173913114,0.02365734935610557
ASV000113,0.001011760186956181,0.12925493520568151,0.011184928662771551,0.08957153267662181,0.096206004902589473,0.048571825198894809,0.018136335923421839,0.012943184803496169,0.011884385632127868,5.98245614035089,0.11246689868732343
ASV000051,0.0009769972769573438,0.0087343872827321169,0.012352288954258843,0.0,0.0,0.046124156009450024,0.025582063812866433,0.18073931234532367,0.048369139476894932,9.5664160401002576,0.022635201644081941
ASV000447,0.0009698759998945087,0.0026902412498663298,0.0027619552282698453,0.021310926416415504,0.030138201164829861,0.14737819017936948,0.088414574296429335,0.052155078663117888,0.013887397777394577,7.7234042553191538,0.052087727691687812
ASV000111,0.0009542253985828274,0.1484639197219112,0.022935394350567156,0.021209069562200644,0.024023891239913303,0.0,0.0,0.0,0.0,9.4695652173913114,0.02365734935610557
ASV000145,0.0009355918323876534,0.1961162404718361,0.016915961993677377,0.16595589159254223,0.02624103899176547,0.065637538729325692,0.0132093669529991,0.087684870771360821,0.035297077303482763,8.7435897435897445,0.0329015914281892
ASV000229,0.0009353107737169831,0.12121160163083182,0.068446647325909965,0.13432562539070647,0.047980977340414177,0.031683757871416952,0.014489755883668345,0.086558814662523867,0.041601355398379884,6.2307692307692335,0.10090695162387808
ASV000484,0.0009321072996683437,0.0,0.0,0.0,0.0,0.052049708091082024,0.0061033741158528134,0.16987991086789242,0.045377384988417181,10.649402390438247,0.013780921122039902
ASV000212,0.0009151583884300005,0.0,0.0,0.077393860438670081,0.10306073237003727,0.039523682630981626,0.023270684305351931,0.091658546233931271,0.046761944990136785,6.0712560386473493,0.1081944620977877
ASV000126,0.000914275662173336,0.022000491759198017,0.028081976071111514,0.087061307964872159,0.044034329400997274,0.099413315481628337,0.03992896181689435,0.16386353368578457,0.020575583353635317,6.7948717948717885,0.078731399209703484
ASV000097,0.0009042921794844937,0.14055636278320041,0.063805413488280741,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0067531064289573202,0.0095503346999803833,8.194202898550726,0.042164076715097733
ASV000195,0.0008878600733840023,0.001081303186600491,0.0015291936315276595,0.013648952840588249,0.016281498382993538,0.10846145804954151,0.026759910835294182,0.10335703016839554,0.075881888386223645,8.0354609929078045,0.045284490720447539
ASV000106,0.0008865798972171518,0.011236533009591073,0.0082259690941144017,0.064788385216894409,0.06219368148119727,0.049215155020330331,0.029103544319943678,0.13582357725334848,0.056036121879768974,4.9532163742690081,0.17525510021462767
ASV000152,0.000883211561130007,0.13779712849411399,0.030777045497679113,0.14891166548619297,0.042387491745031911,0.17223183236270931,0.029199447383032998,0.040295253249898917,0.039205583296082452,5.8205128205128318,0.12067679530734617
ASV000421,0.0008656596173266533,0.020215181153162409,0.014295721026691993,0.078335481203267804,0.055425621989429144,0.11799568886719208,0.066740332138000208,0.036696929823607442,0.017614901805597834,4.6410256410256494,0.20005081613625028
ASV000101,0.0008614151231309828,0.13313048736506308,0.036846577201599,0.022374779602192602,0.016602175160512982,0.0,0.0,0.0097543076071569968,0.0078156299308220264,8.4085213032581567,0.038281848723258224
ASV000162,0.0008580764363985147,0.0085462917597247442,0.0060444865102601587,0.041048715375979608,0.054960140061062208,0.12338794443731198,0.036131788870094619,0.080077162576793356,0.030769784099517718,4.8760233918128648,0.18110369557948655
ASV000120,0.0008547671811329943,0.001081303186600491,0.0015291936315276595,0.0060888361189758572,0.0086109146185228171,0.056218129066479494,0.042796790435040567,0.14967104795386876,0.073480644645397192,7.0852130325814553,0.069230772083284223
ASV000613,0.0008115461037754659,0.0085462917597247442,0.0060444865102601587,0.030444180594879289,0.043054573092614096,0.1201349160098525,0.017853987036572531,0.023003040947553306,0.0091228766731300173,6.9432624113475176,0.073728348424424342
ASV000192,0.0008015030439743245,0.084338402784367786,0.03900353837962884,0.098179660526746246,0.09591822922939168,0.052258945769435905,0.0026152551534436184,0.060068335394585483,0.026533389442906299,1.0512820512820582,0.78884585306544197
ASV000115,0.0007767922563425116,0.12138759614310828,0.046632174897019228,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0031888771963391686,0.0045097533798051431,8.194202898550726,0.042164076715097733
ASV000666,0.0007763452450256961,0.0032439095598014727,0.0045875808945829797,0.0,0.0,0.1173003629391008,0.035427119503990641,0.041281702359978183,0.02675157245745197,10.172932330827074,0.017151923171013918
ASV000261,0.0007641918656378279,0.014997991474482395,0.005248294524771064,0.061743967157406487,0.063269442855118874,0.09835151030348506,0.034378536582274528,0.060609628969006929,0.037307059278176402,4.8461538461538467,0.18341541794550587
ASV000355,0.0007354718380733392,0.016721149242402915,0.020381836989130157,0.024355344475903429,0.034443658474091268,0.10839863300139287,0.02840642925364302,0.065848967539172035,0.039391382438770349,5.2269503546099285,0.15591332567488494
ASV000523,0.0007103419699107847,0.04243689409007146,0.010916510860516117,0.098602930000870725,0.090826338113166996,0.033697334917780118,0.02871399829912254,0.019022378072128605,0.0093263889873780662,2.3333333333333357,0.5061652190939081
ASV000098,0.0006967578249138505,0.031729226688460808,0.031463486136104356,0.0,0.0,0.035402469917358903,0.014318541565725986,0.1182668980206303,0.058637871061149129,8.1437198067632846,0.043132980262927799
ASV000364,0.0006871756788314759,0.0032439095598014727,0.0045875808945829797,0.090940956425043476,0.093896721416165632,0.024262308468560034,0.0089864370421804587,0.041837743001542423,0.011404247507648244,7.076023391812873,0.069513720811985036
ASV000228,0.000679946927651535,0.0054065159330024546,0.0076459681576382995,0.03110060636379695,0.031949022081975226,0.018932877946588794,0.0055666858392277602,0.11966440847269406,0.063243619983943719,6.9952718676122929,0.072048626937472493
ASV000089,0.0006543441817538643,0.10082115265605029,0.034451405239759966,0.022476636456407462,0.016059075593897992,0.0,0.0,0.002514964036014285,0.0035566962486119789,8.6042496679946954,0.035042718713163987
ASV000335,0.0006258289154570198,0.029807887425957424,0.023338132633900659,0.050181969554443394,0.067870889090618489,0.055125090315588453,0.026753297204782624,0.0050299280720285701,0.0071133924972239578,3.839371980676328,0.27933960405794533
ASV000085,0.0006208936007021838,0.091187444199277379,0.07903544368230199,0.022272922747977739,0.020022803703751462,0.0,0.0,0.0,0.0,8.194202898550726,0.042164076715097733
ASV000142,0.0006121527089706739,0.094164053215111454,0.05099937755966228,0.023744203350614276,0.021967488690060766,0.0,0.0,0.0,0.0,9.4695652173913114,0.02365734935610557
ASV000346,0.0005629062689848457,0.014030907992536585,0.017651514575414862,0.055227328054606672,0.039662322502111554,0.078163564189426091,0.024817676509565782,0.04018436814399251,0.01419476609331235,5.4935672514619993,0.13902387361729987
ASV000172,0.0005232192418491525,0.04107930910907872,0.011438756064426665,0.083589086921560266,0.03303208649793777,0.084329587522159757,0.037822162176003642,0.09208895470244631,0.026216119859167122,4.7435897435897516,0.1915648329907621
ASV000341,0.00050371987867448,0.072377942432519493,0.033693941270477354,0.041069090942944135,0.026641366214151613,0.014393189876258315,0.010476564266172356,0.0,0.0,8.3031400966183551,0.040145050801897036
ASV000208,0.0004953398306340086,0.07743470703012402,0.029996451166050233,0.0075601167216123926,0.0077820569801251909,0.0,0.0,0.0,0.0,9.4695652173913114,0.02365734935610557
ASV000182,0.0004758753712713614,0.08179603918137128,0.0083138137031918951,0.061870733088285335,0.024682149770236372,0.023843833111852276,0.016887857426056654,0.015458148839510452,0.0094226016297760812,6.435897435897445,0.092225122324870429
ASV000253,0.0004752959515353565,0.075072814441189559,0.030327116559965797,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000088,0.0004729605563635146,0.055108328072624307,0.058517511257630619,0.022476636456407462,0.016059075593897992,0.02389104137362703,0.01692458740126947,0.05246062720001804,0.017051383652277499,1.1702127659574462,0.76015702322516154
ASV000648,0.00046226601785235726,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.094666734824985208,0.01971064777249576,9.3118811881188179,0.025419183034923378
ASV000232,0.00045186766800218536,0.0096275949463252349,0.0069608320810850667,0.061336539740547057,0.06343419943712339,0.0069873572597752799,0.0051631615712396774,0.010733769304382024,0.0092773487918868386,1.6473429951690837,0.64870338352678147
ASV000135,0.00044373208864197577,0.068087492349483303,0.03237915288233905,0.010298964218455746,0.014564934876135338,0.0,0.0,0.0,0.0,8.295379537953794,0.040285707871117751
ASV000319,0.000415868658001195,0.022707366918610309,0.03211306626208086,0.037800583608061968,0.038910284900625959,0.045271588509660621,0.0077650417594152176,0.031597198252200025,0.010704162388099589,1.326241134751772,0.72291149133249055
ASV000174,0.0003847275228311779,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.077068973985739433,0.024971826105223253,9.3118811881188179,0.025419183034923378
ASV000327,0.0003829918242211722,0.043109412863465014,0.040568690925249173,0.026992335118531923,0.019549064769559581,0.021427755397808338,0.024446403239598326,0.023003040947553306,0.0091228766731300173,0.75906432748538633,0.85923111517556761
ASV000168,0.0003822646142525401,0.001081303186600491,0.0015291936315276595,0.018266508356927575,0.025832743855568455,0.042196206285154192,0.031927697444220964,0.033438249127889431,0.020847752630109909,5.5531400966183639,0.13549457392277231
ASV001228,0.0003623645059663283,0.00052763487666534754,0.00074618839856118986,0.0,0.0,0.054141726971967709,0.037727664515360818,0.012081595625031792,0.012147901026124282,7.9322709163346676,0.04743239786390227
ASV000809,0.00036082402462433993,0.011161426459923308,0.010469497879872747,0.0060888361189758572,0.0086109146185228171,0.054157701660994671,0.047041325589027849,0.0084064812865072298,0.0062797242327641591,4.4988179669030828,0.21239574624988317
ASV000159,0.0003581663880075081,0.047913633793609071,0.06237993366471839,0.013445239132158532,0.0096331363743796979,0.0,0.0,0.0,0.0,7.4289855072463729,0.059411469344651135
ASV000170,0.00035660575309252423,0.0016089380632658384,0.001324448467042969,0.0030444180594879286,0.0043054573092614085,0.00288176133252644,0.0040754259599812539,0.070948699110579425,0.05762740350988918,6.7543859649122835,0.080152317032990944
ASV000196,0.0003535908571156708,0.053900509767492381,0.018988351152766328,0.010502677926885461,0.0077046434525615791,0.0,0.0,0.0067531064289573202,0.0095503346999803833,8.078353253652061,0.044419833130512454
ASV000760,0.00034531016288765403,0.0,0.0,0.049566294919454773,0.070097326511677577,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000687,0.0003453101628874875,0.0,0.0,0.049566294919454773,0.070097326511677577,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000361,0.00034417236135499634,0.054361893334750389,0.042073847168089748,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000311,0.00034164363279766885,0.0021626063732009819,0.0030583872630553189,0.021310926416415504,0.030138201164829861,0.036030182952420525,0.035011222894211283,0.0088927184286926222,0.0078690497860484949,2.0305444887118225,0.56609134650071691
ASV000309,0.0003270469133931733,0.051656935354504829,0.015948384485125876,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000914,0.0003263753925118276,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.066453077200118074,0.018208169940568869,9.3118811881188179,0.025419183034923378
ASV001657,0.00032497487085118387,0.0,0.0,0.0091332541784637875,0.012916371927784227,0.047944112163833187,0.0096856141009234453,0.0063777543926783371,0.0090195067596102862,8.194202898550726,0.042164076715097733
ASV000318,0.0003138488310095075,0.049572303270948796,0.032782184763130974,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000059,0.0003057257349768547,0.022950397048134452,0.017748954446649649,0.018266508356927575,0.025832743855568455,0.021605401600761357,0.015338785101906768,0.038537980699296842,0.021441913951580328,1.6725146198830387,0.6430616124931603
ASV000321,0.00029997011930114436,0.043879545582143027,0.017273863104508728,0.0014712806026365348,0.0020807049823050486,0.011736283008459638,0.010730577430759919,0.011595358482846397,0.0024816000955511733,7.7234042553191538,0.052087727691687812
ASV000343,0.00029620622476835484,0.0,0.0,0.027827565519215319,0.033106573898069903,0.013378592959889789,0.011381846338323924,0.023566069001971779,0.017189993193761702,3.3891102257636248,0.33543147966303416
ASV000136,0.0002901940901056851,0.045679572918557863,0.029474892227639219,0.0014712806026365348,0.0020807049823050486,0.0,0.0,0.0,0.0,9.3118811881188179,0.025419183034923378
ASV001279,0.0002854206333151772,0.0037455110031970247,0.002741989698038134,0.012177672237951714,0.017221829237045634,0.038655498344818351,0.018116458444637547,0.01005985614405714,0.014226784994447916,4.8796992481203025,0.18082109748932942
ASV000134,0.00028491557532430334,0.0,0.0,0.0091332541784637875,0.012916371927784227,0.037478872011870695,0.026543275808352293,0.022329127787228426,0.011489949871762722,6.2030075187969969,0.10214052492626347
ASV000403,0.0002841255074718292,0.016013043351675547,0.022645863082807884,0.024783147459727387,0.035048663255838788,0.0082111918544976806,0.011612378883878106,0.0090803944468321133,0.0011098275306959564,0.84727755644090408,0.83812859514946869
ASV000770,0.00028155002392332706,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0086452839975793214,0.012226277879943764,0.052383836287784945,0.023655687587686915,7.2376811594202861,0.064695798233849328
ASV000140,0.0002808228647433277,0.0070154539962682923,0.0088257572877074308,0.0,0.0,0.018080310446799402,0.015095255495049836,0.048104612288314343,0.0094063864835145609,8.2431077694235562,0.041245718188260574
ASV000643,0.0002806042200670007,0.044321329639889197,0.062679825479139958,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000069,0.000274525913493658,0.029390247772490056,0.01749796710318232,0.019126647834274955,0.027049164769965623,0.0092729970326409488,0.013113998167406297,0.0090803944468321133,0.0011098275306959564,2.2053140096618318,0.53090243563033779
ASV000326,0.00027346257426400867,0.028278812681327519,0.014085479777490124,0.02206920903954802,0.031210574734575714,0.0,0.0,0.0,0.0,6.6980198019802026,0.082171831191394748
ASV000203,0.0002729651540045083,0.043114742066072333,0.007093474135336615,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000478,0.00027014912415781117,0.0,0.0,0.013445239132158532,0.0096331363743796979,0.032117850014498593,0.033182830874368734,0.014596559661046079,0.011721872511285408,3.330677290836658,0.34339570909165695
ASV000840,0.00026910501189634584,0.0,0.0,0.0,0.0,0.011302190865377997,0.010158460577885935,0.050737448843089283,0.023313450436440918,9.4695652173913114,0.02365734935610557
ASV000479,0.0002667121470966704,0.022234666648461732,0.00035957487091552875,0.028463615721168459,0.020272460772921472,0.04522438024788588,0.022642592459082369,0.030617736554975003,0.007425973080077029,1.6666666666666714,0.64436980563702417
ASV000913,0.0002666906237309697,0.0,0.0,0.0,0.0,0.015245757376047707,0.015845684638293459,0.045818405876967123,0.025379506261419105,8.7681159420289951,0.032538193616501024
ASV001390,0.0002665758673890037,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.018723640268234917,0.011281586574679422,0.032694532468185704,0.046237051231955727,4.1768115942028974,0.24299376255515118
ASV000154,0.00026286974001082925,0.041196396553710574,0.021207999719268764,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0,0.0,9.3118811881188179,0.025419183034923378
ASV000128,0.00026272387271917636,0.041173356870582399,0.0089364819184156383,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0,0.0,9.3118811881188179,0.025419183034923378
ASV000267,0.0002612016239133356,0.038753409914825086,0.023490192302379764,0.0073564030131826746,0.01040352491152524,0.0,0.0,0.0,0.0,8.295379537953794,0.040285707871117751
