Group,S19,Day 1,Day 2,Day 3,Day 4
ASV001379,0,0,0,0,0
ASV001380,0,0,0,0,0
ASV001381,0,0,0,0,0
ASV001382,0,0,0,0,0
ASV001383,0,0,0,0,0
ASV001384,0,0,0,0,0
ASV001385,0,0,0,0,0
ASV001386,0,0,0,0,0
ASV001387,0,0,0,0,0
ASV001388,0,0,0,0.002881761,0
ASV001389,0.006879356,0,0,0.007196595,0.032083435
ASV001390,0.012954426,0,0.006088836,0.01872364,0.032694532
ASV001391,0,0,0,0,0
ASV001392,0,0,0,0,0
ASV001393,0,0,0,0,0
ASV001394,0,0,0,0,0
ASV001395,0,0,0,0,0
ASV001396,0,0,0,0,0
ASV001397,0,0.017411951,0,0,0
ASV001398,0,0,0.002942561,0,0
ASV001399,0,0.006859253,0,0,0
ASV001400,0,0,0,0.006181998,0
ASV001401,0.009529936,0,0,0,0
ASV001402,0,0,0.003044418,0,0
ASV001403,0,0,0,0,0
ASV001404,0.01191242,0.010953159,0,0,0
ASV001405,0,0,0,0,0
ASV001406,0,0,0,0,0
ASV001407,0,0,0,0,0
ASV001408,0,0,0,0,0
ASV001409,0.004385965,0,0,0,0
ASV001410,0,0,0,0,0
ASV001411,0,0,0,0,0
ASV001412,0,0,0,0,0
ASV001413,0,0,0,0,0
ASV001414,0,0,0,0,0
ASV001415,0,0,0,0,0
ASV001416,0,0,0,0,0
ASV001417,0,0,0,0,0
ASV001418,0,0,0,0,0
ASV001419,0,0,0,0,0
ASV001420,0,0,0,0,0
ASV001421,0,0,0,0,0
ASV001422,0,0.01164585,0.004413842,0,0
ASV001423,0,0,0,0,0
ASV001424,0,0,0,0,0
ASV001425,0,0.001081303,0.009133254,0,0.003188877
ASV001426,0,0.010813032,0,0,0
ASV001427,0,0.016884316,0,0,0
ASV001428,0,0.015301411,0,0,0
ASV001429,0.002382484,0.005406516,0,0,0
ASV001430,0,0,0,0,0
ASV001431,0,0,0,0,0
ASV001432,0,0,0,0,0
ASV001433,0,0,0,0,0
ASV001434,0,0,0,0,0
ASV001435,0,0.004247112,0,0,0
ASV001436,0,0,0,0,0
ASV001437,0,0,0,0,0
ASV001438,0,0,0,0,0
ASV001439,0,0,0,0,0
ASV001440,0,0,0,0,0
ASV001441,0,0,0,0,0
ASV001442,0,0,0,0,0
ASV001443,0,0,0,0,0
ASV001444,0,0,0,0,0
ASV001445,0,0,0,0,0
ASV001446,0,0,0,0,0
ASV001447,0,0,0,0,0
ASV001448,0,0,0,0,0
ASV001449,0,0,0,0,0
ASV001450,0,0,0,0,0
ASV001451,0.002382484,0,0,0.023247712,0
ASV001452,0,0,0,0,0
ASV001453,0,0,0,0,0
ASV001454,0,0,0,0,0
ASV001455,0,0,0,0,0
ASV001456,0,0,0,0,0
ASV001457,0,0,0,0,0
ASV001458,0,0.016356681,0,0,0
ASV001459,0,0.005803984,0,0,0
ASV001460,0,0.016795025,0,0,0
ASV001461,0,0,0,0,0
ASV001462,0,0.001081303,0,0,0
ASV001463,0,0.00776431,0,0,0
ASV001464,0,0,0,0,0
ASV001465,0,0,0,0,0
ASV001466,0,0,0,0,0
ASV001467,0,0.00211054,0.003044418,0,0
ASV001468,0,0,0,0,0
ASV001469,0,0,0,0,0
ASV001470,0,0.001081303,0,0,0
ASV001471,0,0,0,0,0
ASV001472,0,0,0,0,0
ASV001473,0,0,0,0,0
ASV001474,0,0,0,0,0
ASV001475,0,0,0,0,0
ASV001476,0,0,0,0,0
ASV001477,0,0,0,0,0
ASV001478,0,0,0,0,0
ASV001479,0,0,0,0,0
ASV001480,0,0,0,0,0.01012966
ASV001481,0,0,0,0,0
ASV001482,0,0,0,0,0
ASV001483,0,0,0,0,0
ASV001484,0,0,0,0,0.006753106
ASV001485,0,0,0,0,0
ASV001486,0,0,0,0,0
ASV001487,0,0,0,0,0
ASV001488,0,0.005406516,0,0,0
ASV001489,0,0.026184221,0,0,0
ASV001490,0,0.015829046,0,0,0
ASV001491,0,0.010717753,0,0,0
ASV001492,0,0,0,0,0
ASV001493,0,0,0,0,0
ASV001494,0,0.004221079,0,0,0
ASV001495,0.002114388,0,0,0,0
ASV001496,0,0,0,0,0
ASV001497,0,0,0,0,0
ASV001498,0,0,0,0,0
ASV001499,0.002114388,0.018133669,0,0,0
ASV001500,0,0,0,0,0
ASV001501,0,0,0,0,0
ASV001502,0,0,0,0,0
ASV001503,0,0,0,0,0
ASV001504,0,0,0,0,0
ASV001505,0,0,0,0,0
ASV001506,0,0.001455731,0,0,0
ASV001507,0,0,0,0,0
ASV001508,0,0,0,0,0
ASV001509,0,0,0,0,0
ASV001510,0,0,0,0,0
ASV001511,0,0,0,0,0
ASV001512,0,0,0,0,0
ASV001513,0,0,0,0,0
ASV001514,0,0.003165809,0,0,0
ASV001515,0,0,0,0,0
ASV001516,0.004385965,0.000527635,0,0,0
ASV001517,0,0,0,0,0
ASV001518,0,0.002162606,0,0.002881761,0
ASV001519,0,0,0,0,0
ASV001520,0,0,0,0,0
ASV001521,0,0,0,0,0
ASV001522,0,0,0,0,0.003376553
ASV001523,0,0,0,0,0
ASV001524,0,0,0,0,0
ASV001525,0,0,0,0,0
ASV001526,0,0,0,0,0
ASV001527,0,0.002162606,0,0,0
ASV001528,0.002114388,0.004367194,0,0,0
ASV001529,0,0,0,0,0
ASV001530,0,0,0,0,0
ASV001531,0,0,0,0,0
ASV001532,0.00877193,0,0,0,0
ASV001533,0,0,0,0,0
ASV001534,0,0,0,0,0
ASV001535,0,0,0,0,0
ASV001536,0,0.000527635,0,0,0
ASV001537,0,0,0,0,0
ASV001538,0,0,0,0,0
ASV001539,0,0,0,0,0
ASV001540,0,0,0,0,0
ASV001541,0,0,0,0,0
ASV001542,0,0,0,0,0
ASV001543,0,0,0,0,0
ASV001544,0,0,0,0,0
ASV001545,0,0,0,0,0
ASV001546,0,0,0,0,0
ASV001547,0,0,0,0,0
ASV001548,0,0.016013043,0,0,0
ASV001549,0,0.006331619,0,0,0
ASV001550,0,0,0,0,0
ASV001551,0.002382484,0,0,0,0
ASV001552,0,0,0,0,0
ASV001553,0,0,0,0,0
ASV001554,0,0,0,0,0
ASV001555,0.002114388,0,0,0,0
ASV001556,0,0,0,0,0
ASV001557,0,0,0,0,0
ASV001558,0,0,0,0,0
ASV001559,0,0,0,0,0
ASV001560,0,0,0,0,0
ASV001561,0,0,0,0,0
ASV001562,0.006768449,0.002664208,0.003044418,0.003090999,0.01012966
ASV001563,0,0,0,0,0
ASV001564,0,0,0,0,0
ASV001565,0,0,0,0,0
ASV001566,0,0,0,0,0
ASV001567,0,0,0,0,0
ASV001568,0,0.00635056,0,0,0.002514964
ASV001569,0,0.014773777,0,0,0
ASV001570,0,0,0,0,0
ASV001571,0,0,0,0,0
ASV001572,0,0,0,0,0
ASV001573,0,0,0.003044418,0,0
ASV001574,0,0.005803984,0,0,0
ASV001575,0,0.001081303,0,0,0
ASV001576,0.002382484,0,0,0,0
ASV001577,0,0,0,0,0
ASV001578,0,0.007278656,0,0,0
ASV001579,0,0,0,0,0
ASV001580,0,0,0,0,0
ASV001581,0.002382484,0,0,0,0
ASV001582,0,0,0,0,0
ASV001583,0,0,0,0,0
ASV001584,0,0,0,0,0
ASV001585,0,0,0,0,0
ASV001586,0,0,0,0,0
ASV001587,0,0,0,0,0
ASV001588,0,0,0,0,0
ASV001589,0,0,0,0,0
ASV001590,0,0,0,0,0
ASV001591,0,0,0,0,0
ASV001592,0,0.001081303,0,0,0
ASV001593,0,0.001081303,0,0,0
ASV001594,0,0.001081303,0,0,0
ASV001595,0,0,0,0,0
ASV001596,0,0,0,0,0
ASV001597,0,0,0,0,0
ASV001598,0,0,0,0,0
ASV001599,0,0,0,0,0
ASV001600,0,0,0,0,0
ASV001601,0,0,0,0,0
ASV001602,0,0,0,0,0
ASV001603,0,0,0,0,0
ASV001604,0,0,0,0,0
ASV001605,0,0,0,0,0
ASV001606,0,0,0,0,0
ASV001607,0,0,0,0,0
ASV001608,0,0,0,0,0
ASV001609,0,0,0,0,0.005029928
ASV001610,0,0,0,0,0
ASV001611,0,0,0,0,0
ASV001612,0,0,0,0,0
ASV001613,0,0,0,0,0
ASV001614,0,0.018701522,0,0,0
ASV001615,0,0,0,0,0
ASV001616,0,0,0,0,0
ASV001617,0,0,0,0,0
ASV001618,0,0,0,0,0
ASV001619,0,0,0,0,0
ASV001620,0,0,0,0,0
ASV001621,0.004385965,0.002911462,0,0,0
ASV001622,0,0,0,0,0
ASV001623,0,0,0,0,0
ASV001624,0,0.000527635,0,0,0
ASV001625,0,0,0,0,0
ASV001626,0,0,0,0,0
ASV001627,0,0,0,0,0
ASV001628,0,0,0,0,0
ASV001629,0,0,0,0,0
ASV001630,0,0,0,0,0
ASV001631,0,0,0,0,0
ASV001632,0,0,0,0,0
ASV001633,0,0,0,0,0
ASV001634,0,0,0,0,0
ASV001635,0,0,0,0,0
ASV001636,0,0,0,0,0
ASV001637,0,0,0,0,0
ASV001638,0,0,0,0,0
ASV001639,0,0,0,0,0
ASV001640,0,0,0,0,0
ASV001641,0,0,0,0,0
ASV001642,0,0,0,0,0
ASV001643,0,0,0,0,0
ASV001644,0.014957907,0,0,0.008645284,0.021725018
ASV001645,0,0,0,0,0
ASV001646,0,0,0,0,0
ASV001647,0,0,0,0,0
ASV001648,0,0,0.024783147,0,0
ASV001649,0,0,0,0.002881761,0.00656543
ASV001650,0,0,0,0,0
ASV001651,0,0,0,0,0
ASV001652,0.006611261,0,0,0,0.003188877
ASV001653,0,0,0,0,0
ASV001654,0,0,0,0,0
ASV001655,0,0,0,0,0
ASV001656,0,0,0,0,0
ASV001657,0.004496872,0,0.009133254,0.047944112,0.006377754
ASV001658,0,0.013718507,0,0,0
ASV001659,0,0.013718507,0,0,0
ASV001660,0,0.008969793,0.001471281,0,0
ASV001661,0,0.023291699,0,0,0
ASV001662,0,0.007278656,0,0,0
ASV001663,0,0.003217876,0,0,0
ASV001664,0,0.004221079,0,0,0
ASV001665,0,0,0,0,0
ASV001666,0,0,0,0,0
ASV001667,0,0,0,0,0
ASV001668,0,0,0,0,0
ASV001669,0,0,0,0,0
ASV001670,0,0,0,0,0
ASV001671,0,0,0,0,0
ASV001672,0,0,0,0,0
ASV001673,0,0.004325213,0,0,0
ASV001674,0,0.003618338,0,0,0
ASV001675,0,0,0,0,0
ASV001676,0,0,0,0,0
ASV001677,0,0,0,0,0
ASV001678,0,0,0,0,0
ASV001679,0,0,0,0,0
ASV001680,0,0,0,0,0
ASV001681,0,0,0,0,0
ASV001682,0,0,0,0,0
ASV001683,0,0,0,0,0
ASV001684,0,0,0,0,0
ASV001685,0.002382484,0,0,0,0
ASV001686,0,0,0,0,0
ASV001687,0,0,0,0,0
ASV001688,0,0,0,0,0
ASV001689,0,0,0,0.002881761,0
ASV001690,0,0,0,0,0
ASV001691,0,0,0,0,0
ASV001692,0,0,0,0,0
ASV001693,0,0,0.024783147,0,0
ASV001694,0,0,0,0,0
ASV001695,0,0,0,0,0
ASV001696,0,0,0,0.004105596,0
ASV001697,0,0,0,0,0
ASV001698,0,0,0,0,0
ASV001699,0,0,0,0,0
ASV001700,0.021772636,0,0,0,0
ASV001701,0,0,0,0.002881761,0.033320377
ASV001702,0,0,0,0,0
ASV001703,0,0,0,0,0
ASV001704,0,0,0,0,0
ASV001705,0,0,0,0,0.003376553
ASV001706,0,0,0,0,0.003376553
ASV001707,0,0,0,0,0
ASV001708,0,0.008650425,0,0,0
ASV001709,0,0,0,0,0
ASV001710,0,0,0,0,0
ASV001711,0,0,0,0,0
ASV001712,0,0.006487819,0,0,0
ASV001713,0,0.013190872,0,0,0
ASV001714,0,0.013190872,0,0,0
ASV001715,0,0,0,0,0
ASV001716,0,0,0,0,0
ASV001717,0,0.002911462,0,0,0
ASV001718,0,0,0,0,0
ASV001719,0,0,0,0,0
ASV001720,0,0.000527635,0,0,0
ASV001721,0,0,0,0,0
ASV001722,0,0,0,0,0
ASV001723,0,0,0,0,0
ASV001724,0.006343165,0,0,0,0
ASV001725,0,0.005406516,0,0,0
ASV001726,0.007147452,0,0,0,0
ASV001727,0,0,0,0,0
ASV001728,0,0,0,0,0
ASV001729,0,0,0,0,0
ASV001730,0,0,0,0,0
ASV001731,0,0.007914523,0,0,0
ASV001732,0,0,0,0,0
ASV001733,0,0,0,0,0
ASV001734,0,0,0,0,0
ASV001735,0,0,0,0,0
ASV001736,0,0,0,0,0
ASV001737,0,0,0,0,0
ASV001738,0,0,0,0,0
ASV001739,0,0,0,0,0.012943185
ASV001740,0,0.001081303,0,0,0
ASV001741,0,0,0,0,0
ASV001742,0,0,0,0,0
ASV001743,0,0,0,0,0
ASV001744,0,0,0,0,0
ASV001745,0,0,0,0,0
ASV001746,0,0,0,0,0
ASV001747,0,0,0,0,0
ASV001748,0,0,0,0,0
ASV001749,0,0,0,0,0
ASV001750,0,0,0,0,0
ASV001751,0,0,0,0,0
ASV001752,0,0,0,0,0
ASV001753,0,0,0,0,0
ASV001754,0,0,0,0,0
ASV001755,0,0,0,0,0
ASV001756,0,0,0,0,0
ASV001757,0,0,0,0,0
ASV001758,0,0,0,0,0
ASV001759,0.010886318,0.001608938,0,0,0
ASV001760,0,0,0,0,0.003376553
ASV001761,0,0,0,0,0
ASV001762,0,0,0,0,0
ASV001763,0,0,0,0,0
ASV001764,0,0,0,0,0
ASV001765,0,0,0,0,0
ASV001766,0,0.009497428,0,0,0
ASV001767,0,0,0,0,0
ASV001768,0,0.012663237,0,0,0
ASV001769,0,0.012663237,0,0,0
ASV001770,0,0.012663237,0,0,0
ASV001771,0,0.012663237,0,0,0
ASV001772,0,0.009575528,0,0,0
ASV001773,0,0,0,0,0
ASV001774,0,0,0,0,0
ASV001775,0,0,0,0,0
ASV001776,0,0,0,0,0
ASV001777,0,0.004367194,0,0,0
ASV001778,0,0,0.001471281,0,0
ASV001779,0,0,0,0,0
ASV001780,0,0,0,0,0
ASV001781,0,0.005822925,0,0,0
ASV001782,0,0.005406516,0,0,0
ASV001783,0,0.004325213,0,0,0
ASV001784,0,0,0,0,0
ASV001785,0.004764968,0,0,0,0
ASV001786,0.004764968,0,0,0,0
ASV001787,0,0,0,0,0
ASV001788,0,0,0,0,0
ASV001789,0,0,0,0,0
ASV001790,0,0,0,0,0
ASV001791,0,0,0,0,0
ASV001792,0,0,0,0,0
ASV001793,0,0,0,0,0
ASV001794,0,0,0,0,0
ASV001795,0,0,0,0,0
ASV001796,0,0,0,0,0
ASV001797,0,0,0,0,0
ASV001798,0,0,0,0,0
ASV001799,0.002114388,0,0,0,0
ASV001800,0,0,0,0,0
ASV001801,0,0.002162606,0,0,0
ASV001802,0,0,0,0,0
ASV001803,0,0,0,0,0
ASV001804,0,0,0,0,0
ASV001805,0,0,0,0,0
ASV001806,0,0,0,0,0
ASV001807,0,0,0,0,0
ASV001808,0,0,0,0,0
ASV001809,0,0.001081303,0,0,0
ASV001810,0,0,0,0,0
ASV001811,0,0,0,0,0
ASV001812,0,0,0,0,0.005029928
ASV001813,0,0,0,0.002881761,0.002514964
ASV001814,0.006343165,0,0,0.004105596,0
ASV001815,0,0,0,0,0
ASV001816,0,0,0,0.002881761,0.00926807
ASV001817,0,0,0,0,0.012081596
ASV001818,0,0,0,0,0
ASV001819,0,0,0,0.002881761,0.003188877
ASV001820,0,0,0,0,0
ASV001821,0,0,0,0,0
ASV001822,0,0,0,0,0
ASV001823,0,0,0,0,0
ASV001824,0,0,0,0,0
ASV001825,0,0,0,0,0
ASV001826,0,0,0,0,0
ASV001827,0,0,0,0,0
ASV001828,0,0,0,0,0
ASV001829,0,0,0,0,0
ASV001830,0,0.011607967,0,0,0
ASV001831,0,0,0,0,0
ASV001832,0,0,0,0,0
ASV001833,0,0.003165809,0,0,0
ASV001834,0,0,0,0,0
ASV001835,0,0.012135602,0,0,0
ASV001836,0,0.012135602,0,0,0
ASV001837,0,0.012135602,0,0,0
ASV001838,0,0.012135602,0,0,0
ASV001839,0,0.014919891,0,0,0
ASV001840,0,0.009497428,0.007356403,0,0
ASV001841,0,0,0,0,0
ASV001842,0,0,0,0,0
ASV001843,0,0,0,0,0
ASV001844,0,0,0,0,0
ASV001845,0,0,0,0,0
ASV001846,0,0,0,0,0
ASV001847,0,0,0,0,0
ASV001848,0,0,0,0,0
ASV001849,0,0,0,0,0
ASV001850,0,0.006331619,0,0,0
ASV001851,0,0,0,0,0
ASV001852,0,0.000527635,0,0,0
ASV001853,0,0,0,0,0
ASV001854,0,0,0,0,0
ASV001855,0,0,0,0,0
ASV001856,0,0,0,0,0
ASV001857,0,0,0,0,0
ASV001858,0,0,0,0,0
ASV001859,0,0,0,0,0
ASV001860,0,0,0,0,0
ASV001861,0,0,0,0,0
ASV001862,0.002382484,0.001582905,0,0,0
ASV001863,0,0,0,0,0
ASV001864,0,0,0,0,0
ASV001865,0,0,0,0,0
ASV001866,0,0,0,0,0
ASV001867,0,0,0,0,0
ASV001868,0,0,0,0,0
ASV001869,0,0,0,0,0
ASV001870,0,0,0,0,0
ASV001871,0,0,0,0,0
ASV001872,0,0,0,0,0
ASV001873,0,0,0,0,0
ASV001874,0,0,0,0,0
ASV001875,0,0,0.003044418,0,0
ASV001876,0,0,0.003044418,0,0
ASV001877,0.002382484,0,0,0,0
ASV001878,0,0,0,0,0
ASV001879,0,0,0,0,0
ASV001880,0,0,0,0,0.008892718
ASV001881,0,0,0,0,0
ASV001882,0,0,0,0,0
ASV001883,0,0,0,0,0.006377754
ASV001884,0,0,0,0,0
ASV001885,0,0,0,0,0
ASV001886,0,0,0,0,0
ASV001887,0,0,0,0,0
ASV001888,0,0,0,0,0.002514964
ASV001889,0.002114388,0,0,0,0.038607784
ASV001890,0,0,0,0,0
ASV001891,0.002382484,0.004325213,0,0.005763523,0
ASV001892,0,0,0,0,0
ASV001893,0,0,0,0,0
ASV001894,0.004228777,0,0,0.006987357,0
ASV001895,0,0,0,0,0
ASV001896,0,0,0,0,0
ASV001897,0,0,0,0,0
ASV001898,0,0,0,0,0
ASV001899,0,0,0,0,0
ASV001900,0,0,0,0,0
ASV001901,0,0,0,0,0
ASV001902,0,0,0,0,0
ASV001903,0,0.011080332,0,0,0
ASV001904,0.017072295,0,0,0.006181998,0
ASV001905,0,0,0,0,0
ASV001906,0,0.011607967,0,0,0
ASV001907,0,0.011607967,0,0,0
ASV001908,0,0.011607967,0,0,0
ASV001909,0,0.012161636,0,0,0
ASV001910,0,0.010552698,0.002942561,0,0
ASV001911,0,0.010025063,0,0,0
ASV001912,0.002382484,0,0,0,0
ASV001913,0,0,0,0,0
ASV001914,0.002382484,0.001455731,0,0,0
ASV001915,0,0,0,0,0
ASV001916,0,0,0,0,0
ASV001917,0,0,0,0,0
ASV001918,0,0,0,0,0
ASV001919,0,0,0,0,0
ASV001920,0,0,0,0,0
ASV001921,0,0,0,0,0
ASV001922,0,0,0,0,0
ASV001923,0,0,0,0,0
ASV001924,0,0.010025063,0,0,0
ASV001925,0,0,0,0,0
ASV001926,0,0,0,0,0
ASV001927,0,0.013101581,0,0,0
ASV001928,0.002114388,0,0,0,0
ASV001929,0,0,0,0,0
ASV001930,0,0,0,0,0
ASV001931,0,0,0,0,0
ASV001932,0,0.00324391,0,0,0
ASV001933,0,0.001455731,0,0,0
ASV001934,0.002382484,0,0,0,0
ASV001935,0.004764968,0,0.003044418,0,0
ASV001936,0,0.012333784,0,0,0
ASV001937,0,0,0,0,0
ASV001938,0,0,0,0,0
ASV001939,0,0,0,0,0
ASV001940,0,0,0,0,0
ASV001941,0,0,0,0,0
ASV001942,0,0,0,0,0
ASV001943,0.004385965,0.00324391,0,0,0.003188877
ASV001944,0,0.020712684,0.003044418,0,0
ASV001945,0,0.010051096,0,0,0
ASV001946,0,0,0,0,0
ASV001947,0,0,0,0,0
ASV001948,0,0,0,0,0
ASV001949,0,0,0,0,0
ASV001950,0,0,0,0,0.002514964
ASV001951,0,0,0,0,0
ASV001952,0,0.00105527,0,0.004105596,0
ASV001953,0,0,0,0,0
ASV001954,0,0,0,0,0
ASV001955,0,0,0,0,0
ASV001956,0,0,0.003044418,0.01503652,0.003188877
ASV001957,0,0,0,0,0
ASV001958,0,0,0,0.004105596,0
ASV001959,0,0.001081303,0.012177672,0.012316788,0.005703841
ASV001960,0,0,0,0,0
ASV001961,0,0,0,0,0
ASV001962,0,0.00324391,0,0,0
ASV001963,0,0,0,0,0
ASV001964,0,0,0,0,0
ASV001965,0,0,0,0,0
ASV001966,0,0.011080332,0,0,0
ASV001967,0,0.011080332,0,0,0
ASV001968,0,0.011080332,0,0,0
ASV001969,0,0.011080332,0,0,0
ASV001970,0,0.011080332,0,0,0
ASV001971,0,0.010025063,0,0,0
ASV001972,0,0,0,0,0
ASV001973,0,0,0,0,0
ASV001974,0,0,0,0,0
ASV001975,0,0,0,0,0
ASV001976,0,0,0,0,0
ASV001977,0,0,0,0,0
ASV001978,0,0,0,0,0
ASV001979,0,0,0,0,0
ASV001980,0,0,0,0,0
ASV001981,0,0,0,0,0
ASV001982,0,0,0,0,0
ASV001983,0,0,0,0,0
ASV001984,0,0,0,0,0
ASV001985,0,0,0,0,0
ASV001986,0.002382484,0,0,0,0
ASV001987,0.002382484,0.004699641,0,0,0
ASV001988,0,0,0,0,0
ASV001989,0,0,0,0,0
ASV001990,0,0,0,0,0
ASV001991,0,0,0,0,0
ASV001992,0,0,0,0,0
ASV001993,0,0,0,0,0
ASV001994,0,0,0,0,0
ASV001995,0,0,0,0,0
ASV001996,0,0,0,0,0
ASV001997,0,0,0,0,0
ASV001998,0,0,0,0,0
ASV001999,0,0,0,0,0
ASV002000,0,0,0,0,0
ASV002001,0,0,0,0,0
ASV002002,0,0,0,0,0
ASV002003,0,0,0,0,0
ASV002004,0.002114388,0,0.006088836,0,0.002514964
ASV002005,0,0,0,0,0
ASV002006,0,0,0,0,0
ASV002007,0,0,0,0,0
ASV002008,0,0,0,0.006987357,0
ASV002009,0,0,0,0,0
ASV002010,0,0,0,0,0
ASV002011,0,0,0,0,0
ASV002012,0,0,0,0,0
ASV002013,0,0,0,0.002881761,0
ASV002014,0,0,0,0,0
ASV002015,0,0,0,0,0
ASV002016,0.004385965,0,0,0,0.003188877
ASV002017,0,0,0,0,0
ASV002018,0,0,0,0,0
ASV002019,0,0,0,0,0
ASV002020,0,0,0,0,0
ASV002021,0,0,0,0,0
ASV002022,0.002382484,0,0,0,0.013248733
ASV002023,0,0,0,0,0
ASV002024,0,0,0,0,0
ASV002025,0,0,0,0,0
ASV002026,0,0,0,0,0
ASV002027,0,0,0,0,0
ASV002028,0,0,0,0,0
ASV002029,0,0,0,0,0
ASV002030,0,0.007569122,0,0,0
ASV002031,0,0.010552698,0,0,0
ASV002032,0,0.011480794,0,0,0
ASV002033,0,0,0,0,0
ASV002034,0,0,0,0,0
ASV002035,0,0,0,0,0
ASV002036,0,0,0,0,0
ASV002037,0,0,0,0,0
ASV002038,0.004228777,0,0,0,0
ASV002039,0,0.003693444,0,0,0
ASV002040,0,0,0,0,0
ASV002041,0,0,0,0,0
ASV002042,0,0,0,0,0
ASV002043,0,0,0,0,0.003376553
ASV002044,0.002114388,0,0,0,0
ASV002045,0,0,0,0.005763523,0
ASV002046,0,0,0,0,0
ASV002047,0,0,0,0,0
ASV002048,0,0,0,0,0
ASV002049,0,0,0,0,0
ASV002050,0,0,0,0,0
ASV002051,0.004764968,0.00324391,0.001471281,0,0
ASV002052,0,0,0,0,0
ASV002053,0,0,0,0,0
ASV002054,0,0,0,0,0
ASV002055,0,0,0,0,0
ASV002056,0,0,0,0,0
ASV002057,0,0,0,0,0
ASV002058,0,0,0,0,0
ASV002059,0,0,0,0,0
ASV002060,0,0,0,0,0
ASV002061,0,0,0,0,0
ASV002062,0,0,0,0,0
ASV002063,0,0,0,0,0
ASV002064,0,0,0,0,0
ASV002065,0,0,0,0,0
ASV002066,0,0,0,0,0
ASV002067,0,0,0,0,0
ASV002068,0,0,0,0,0
ASV002069,0,0,0,0,0
ASV002070,0,0,0,0,0
ASV002071,0,0,0,0,0
ASV002072,0,0,0,0,0
ASV002073,0,0,0,0,0
ASV002074,0,0,0,0,0
ASV002075,0,0,0,0,0
ASV002076,0,0,0,0,0
ASV002077,0,0,0,0,0
ASV002078,0,0,0,0,0
ASV002079,0,0,0,0,0
ASV002080,0,0,0,0,0
ASV002081,0,0,0,0,0
ASV002082,0,0,0,0,0
ASV002083,0.004764968,0,0,0.008211192,0.002514964
ASV002084,0.002382484,0,0,0,0
ASV002085,0,0,0,0,0
ASV002086,0,0,0,0,0
ASV002087,0.013268802,0,0,0.002881761,0.005029928
ASV002088,0,0,0,0,0
ASV002089,0,0,0,0,0
ASV002090,0,0,0,0,0
ASV002091,0,0,0,0,0
ASV002092,0,0,0,0,0
ASV002093,0,0,0,0,0
ASV002094,0,0,0,0,0
ASV002095,0,0,0,0,0
ASV002096,0,0,0.001471281,0,0
ASV002097,0,0.007569122,0.003044418,0,0
ASV002098,0,0,0,0,0
ASV002099,0,0.010025063,0,0,0
ASV002100,0,0.001081303,0,0,0
ASV002101,0,0,0,0,0
ASV002102,0,0,0,0,0
ASV002103,0,0,0,0,0
ASV002104,0,0,0,0,0
ASV002105,0,0,0,0,0
ASV002106,0,0,0,0,0
ASV002107,0,0,0,0,0
ASV002108,0,0,0,0,0
ASV002109,0,0,0,0,0
ASV002110,0,0,0,0,0
ASV002111,0.002382484,0,0,0,0
ASV002112,0,0,0.006088836,0,0
ASV002113,0.004764968,0,0,0,0
ASV002114,0,0,0,0,0
ASV002115,0,0,0,0,0
ASV002116,0,0.007914523,0,0,0
ASV002117,0,0,0,0,0
ASV002118,0,0,0,0,0
ASV002119,0,0,0,0,0
ASV002120,0,0,0,0,0
ASV002121,0,0,0,0,0
ASV002122,0,0,0,0,0
ASV002123,0,0,0,0,0
ASV002124,0,0,0,0,0
ASV002125,0,0,0,0,0
ASV002126,0,0,0,0,0
ASV002127,0,0,0.003044418,0,0.003376553
ASV002128,0,0,0,0,0
ASV002129,0.002114388,0.001455731,0,0,0
ASV002130,0,0,0,0,0
ASV002131,0,0,0,0,0
ASV002132,0,0,0,0,0
ASV002133,0,0,0,0,0
ASV002134,0,0.006487819,0.003044418,0,0
ASV002135,0,0,0,0,0
ASV002136,0,0,0,0,0
ASV002137,0,0,0,0,0
ASV002138,0,0,0,0,0
ASV002139,0,0.002162606,0,0,0
ASV002140,0,0,0,0,0
ASV002141,0,0,0,0,0
ASV002142,0,0,0,0,0
ASV002143,0,0,0,0,0
ASV002144,0,0,0,0,0
ASV002145,0,0,0,0,0
ASV002146,0,0,0,0,0
ASV002147,0,0,0,0,0
ASV002148,0,0,0,0,0
ASV002149,0,0,0,0,0
ASV002150,0,0,0,0,0
ASV002151,0,0,0,0,0
ASV002152,0,0,0,0,0
ASV002153,0,0,0,0,0.005703841
ASV002154,0,0,0,0,0
ASV002155,0.002114388,0,0,0,0.008406481
ASV002156,0,0,0,0,0
ASV002157,0.004764968,0,0,0,0
ASV002158,0,0,0,0,0
ASV002159,0,0,0,0,0
ASV002160,0,0,0,0,0
ASV002161,0,0,0,0,0
ASV002162,0,0,0,0,0
ASV002163,0,0,0,0,0
ASV002164,0.004496872,0,0,0,0
ASV002165,0,0,0,0,0
ASV002166,0,0,0,0,0
ASV002167,0.004496872,0,0,0.016469592,0.025031768
ASV002168,0,0,0,0,0
ASV002169,0,0,0,0,0
ASV002170,0,0,0,0,0
ASV002171,0,0,0,0,0
ASV002172,0.002114388,0,0.003044418,0,0
ASV002173,0.004385965,0.001582905,0,0,0.003188877
ASV002174,0,0,0,0,0
ASV002175,0,0.004367194,0,0,0
ASV002176,0,0,0,0,0
ASV002177,0,0,0,0,0
ASV002178,0,0,0,0,0
