Group,Day 1,Day 2,Day 3,Day 4
Eukaryota,0.664314646014618,4.026614093432887,13.651309847027244,13.010927162072425
Eukaryota,1.9586542563762201,29.199327398971207,62.24375646539364,76.41202401614258
Incertae_Sedis,1.3960490538161003,5.6651318703137585,9.089263058647289,4.553816581210568
$Paraphysomonas$,0.20523964747072318,10.685704187969423,13.613588562771733,3.3795086464608084
$Cladosporium$,2.4313657478390396,1.5179450030086628,0.041858011811008566,0.0653328973119629
$Aspidisca$,14.557342201898111,4.704492238311871,0.2535990738660951,0.6413468200934771
$Malassezia$,1.4130170137790634,3.2234391442343107,0.0035281368917113986,0.042085156021752564
$Alternaria$,0.27572776178448705,1.0073661434457228,0.0,0.024711303386654174
$Amphora$,0.008048613626302869,8.642710760163943,0.0018600964042498787,0.0
$Navicula$,5.094900188428505,0.3178025923281233,0.01618908855431439,0.1012905442744077
$Pelagostrobilidium$,1.856984761652883,2.3283948990087406,0.012600488898969281,0.03731921945425549
$Malassezia$,1.5694289583075902,3.2879426170435138,0.0,0.03479793996195425
$Aspidisca$,7.875750021401729,1.4311038319192904,0.0917452802250397,0.053384740861570405
$Pelagostrobilidium$,1.706125251809133,0.0,0.1756471025706525,0.013239669811430306
$Malassezia$,0.4801094501198196,2.469894271498499,0.0,0.07630930808782742
$Tintinnidium$,7.08455885150198,0.012325462645044284,0.0,0.04921141910286161
$Kurtzmaniella-Candida_clade$,3.0729474065209526,0.05282341133590407,0.012600488898969281,0.0
Chlorophyceae,0.0,2.5091120384554433,0.0,0.0
Thysanoptera,2.6923644338997748,1.6850657542161336,0.06167783077074785,0.0640813962803059
$Aureobasidium$,15.445289548875204,0.0,0.0,0.0007732875547100945
$Sporobolomyces$,2.1118721461187215,1.5722845428477392,0.0,0.0
$Urospora$,2.901298324636049,0.048555474629764506,0.0,0.024754501612914318
MAST-12A,1.157956598246597,0.12138868657441126,0.0,0.0
Stereaceae,0.0,4.240766073871409,0.0,0.0
$Hyphodontia$,1.3470319634703196,0.0,0.0,0.008403153654136082
$Vishniacozyma$,1.2043378995433789,0.0,0.0,0.0
Other (844),21.489285252862686,11.24980950377421,0.7307764672683359,1.4066822366433969
