Group,L0_7,L0_8,L0_9,L0_B,L10_7,L10_8,L10_9,L10_B,L11_7,L11_8,L11_9,L11_B,L12_7,L12_9,L12_B,L13_7,L13_8,L13_9,L13_B,L14_7,L14_8,L14_9,L14_B,L16_9,L16_B,L1_7,L17_8,L17_9,L1_8,L18_9,L18_B,L1_9,L19_8,L19_B,L1_B,L20_7,L20_8,L20_9,L20_B,L2_B,L3_7,L3_B,L4_7,L4_8,L4_9,L5_B,L6_7,L6_B,L8_9,L8_B,L9_7,L9_8,L9_9,L9_B,S16_4,S16_5,S16_A,S17_4,S17_5,S17_6,S17_A,S18_4,S18_5,S18_6,S18_A,S19_4,S19_5,S19_6,S19_A,S20_1_4,S20_1_5,S20_1_6,S20_1_A,S20_2_4,S20_2_5,S20_2_6,S20_2_A,S20_3_4,S20_3_5,S20_3_6,S20_3_A,S20_4_4,S20_4_5,S20_4_6,S20_4_A,S16_6
ASV0122,0,0.036873156,0.061842919,0.074092368,0.00699888,0,0.014206563,0.512962706,0,0,0,0.581573309,0,0,0.183351669,0,0,0,0.356887937,0,0,0,0.74516696,0,0.270579665,0.063572791,0,0,0,0,0.906118636,0,0,0.654196996,0.045392646,0.013417416,0,0,0.957934194,0,0,0,0.002974332,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092576161,0.01045697,0,0,0.717292999,0,0,0,0.008603631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041267745,0
ASV0123,0,0,0,0.024697456,0.01399776,0.063163214,0.369370649,0.013863857,0,0.010720412,0.021212282,0.010203041,0,0,0.018335167,0,0,0,0.124910778,1.276996915,2.248569092,0,0.295254833,0.115260489,0.02081382,0,0.030752672,0.319897633,0,0,0.009341429,0,0.051229508,0.248779139,0.136177939,0.006708708,0.008735913,0.036490297,0.027766209,0,0,0,0,0,0.015723765,0,0,0,0,3.184650381,0.010551862,0,0,0.092716596,0,0,0.007394262,0.01045697,0,0,0.015593326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020126124,0.008735913,0.019903798,0.013883104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006937699,0.029100786,0,0,0.006034275,0.022698665,0,0.028801843,0,0,0.184978061,0,0.03573726,0.006343165,0,0.023743569,0.025951276,0.087343873,0,0,0,0.004413842,0,0,0,0,0.017347859,0,0,0,0,0.018996058
ASV0141,0,0,0,0,0.00699888,0,0.028413127,0,0.036545255,0.010720412,0.015909211,0.020406081,0.028719127,0,0,0.015600624,0.010048232,0.102040816,0.017844397,0,0.040883074,0,0.007029877,0.011526049,0.01040691,0,0.14607519,0.063979527,0.058258083,0,0,0,0.076844262,0.092140422,0.317748525,0.006708708,0.008735913,0.006634599,0.013883104,0.182982617,0,0,0,0,0.012579012,0,0,0.430351076,0,0.009890219,0,0,0,0.020603688,0.041626197,0.009700262,0,0.135940604,0.084479846,0.117620355,0.031186652,0.374423963,0.12295082,0.258286698,0.004301815,0.25,0.207276106,0.126863305,0,0.075979422,0.077853829,0.087343873,0,0.669144981,0.383596675,0.105932203,0,0.2161321,0.166913947,0.369503633,0,0.334832106,0.101296596,0.211256979,0.008253549,0.033243102
ASV0147,0,0,0,0,0.132978723,0.050530571,0.071032817,0.415915708,0.036545255,0,0.00530307,0.122436486,0.028719127,0,0.146681335,0.031201248,0.020096463,0,2.230549607,0.034281796,0.408830744,0,0.984182777,0.057630244,0.01040691,0.508582327,0,0.063979527,0.058258083,0,0,0.062227754,0.025614754,0.055284253,0.317748525,0.020126124,0.008735913,0.009951899,0.013883104,0,0,0,0.023794652,0,0.355357087,0,0,0,0.06002401,0.237365246,0.052759312,0.019391119,0,0.463582981,0,0,0.014788524,0,0.006034275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009133254,0,0,0,0,0,0,0,0,0,0,0
ASV0150,0,0,0,0.024697456,0.160974244,0.050530571,0.056826254,0,0.036545255,0.005360206,0.047727634,0,0,0,0,0.031201248,0.020096463,0.012755102,0,0.008570449,0.081766149,0,0,0.080682342,0,0.063572791,0.023064504,0.149285562,0.145645208,0,0,0.186683261,0.093920765,0,0.045392646,0.03354354,0.008735913,0.009951899,0,0,0,0,0,0,0.176106167,0,0,0.237825595,0,0,0,0.009695559,0.063308311,0.030905532,0.034688497,0.077602095,0,0.031370909,0.072411296,0.130001444,0,0.08640553,0.081967213,0.021523892,0.012905446,0.052631579,0.085769423,0.082461148,0,0.136129798,0,0.013101581,0,0.148698885,0.164398575,0.030896893,0,0.155615112,0.120548961,0.036950363,0,0.114799579,0.27350081,0.158442734,0,0.123474379
ASV0151,0.059241706,0,0.030921459,0,0.00699888,0.025265285,0,0,0.07309051,0,0.116667551,0,0,0.217548949,0,0,0.020096463,0,0,0,0.027255383,0.015535187,0,0,0,0.508582327,0.053817175,0,0,0.079395631,0,1.120099564,0.230532787,0,0,0.040252247,0.017471827,0.182451484,0,0,0.899280576,0,0.291484489,1.134380454,0.748451209,0,0,0,0,0,0,0,0,0,0.027750798,0.04850131,0,0,0.006034275,0.03301624,0,0.014400922,0,0,0.008603631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01012966,0,0,0.016621551
ASV0152,0,0,0,0,0,0,0,0.041591571,0,0,0,0.010203041,0,0,0,0,0,0,0,0,0,0,0,0,0.02081382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009434259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319816558,0.125874414,0,1.080069124,0.245901639,0.064571675,0.060225415,0.289473684,0.243013366,0.145892801,0,0.094974278,0.152463749,0.165953358,0.025392526,0.148698885,0.200931592,0.09710452,0.263000598,0.155615112,0.213278932,0.147801453,0.013878287,0.095666316,0.01012966,0.015089784,0.004126775,0
ASV0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036258158,0,0,0,0,0,0,0,0,0,0,0,0,0.007688168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025951276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0168,0,0,0,0,0.041993281,0.025265285,0.014206563,0.013863857,0,0,0.00530307,0,0,0,0,0,0.040192926,0.089285714,0.017844397,0.068563593,0.068138457,0.031070374,0.042179262,0.092208391,0.02081382,0.063572791,0.123010687,0.074642781,0.029129042,0.076989703,0.074731434,0,0.042691257,0.018428084,0.181570586,0.03354354,0,0.009951899,0,0.182982617,0,0,0.062460962,0,0.830214787,0.911350456,0.00719321,0.056625142,0,0,0.021103725,0.029086678,0.009044044,0.010301844,0.006937699,0.038801048,0,0,0.024137099,0.03301624,0,0,0.027322404,0,0,0.039473684,0.03573726,0.050745322,0,0,0.00324391,0,0,0,0.054799525,0,0,0.08645284,0.027818991,0.012316788,0,0.009566632,0.030388979,0.060359137,0.033014196,0.059362682
ASV0172,0,0,0.030921459,0,0.062989922,0,0.056826254,0,0,0.016080617,0.042424564,0.020406081,0.086157381,0,0.146681335,0.07800312,0.251205788,0.038265306,0.035688794,0.077134042,0.068138457,0.046605562,0.049209139,0.149838635,0.083255282,0,0.03844084,0.063979527,0,0.033682995,0.028024288,0.124455507,0.221994536,0,0.136177939,0.013417416,0,0.0033173,0,0.091491308,0.299760192,0,0.020820321,0,0.078618824,0,0,0.124575311,0,0,0.010551862,0.009695559,0.018088089,0,0.048563896,0.04850131,0.007394262,0.062741817,0.144822592,0.121747384,0,0.014400922,0.027322404,0.043047783,0.012905446,0.118421053,0.071474519,0.107833809,0,0.056984567,0.035683005,0.030570355,0,0.074349442,0.127865558,0.04855226,0,0.12967926,0.037091988,0.086217514,0,0.066966421,0.081037277,0.128263166,0,0.054613668
ASV0178,0,0,0,0,0.027995521,0.075795856,0.213098451,0.013863857,0,0.010720412,0.00530307,0.030609122,0,0,0.018335167,0,0.030144695,0,0.035688794,0.685635927,1.212864541,0.046605562,0.133567663,0.023052098,0,0,0.03844084,0.277244615,0,0,0,0.062227754,0.025614754,0.322491477,0.090785293,0.006708708,0,0.013269199,0.027766209,0,0,0,0.002974332,0,0,0,0,0,0,1.928592622,0,0.009695559,0,0.082414752,0,0,0.014788524,0,0,0,0.015593326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025510204,0,0,0,0,0,0,0,0,0,0.021326509,0,0.038494851,0,0,0.051229508,0,0,0,0,0.016586499,0,0,0,0,0.005948663,0,0.006289506,0,0,0.011325028,0.06002401,0,0.031655587,0.029086678,0,0,0.048563896,0,0,0.125483635,0.108616944,0.293019129,0,0.547235023,0.081967213,0.107619458,0.043018154,0.210526316,0.050032164,0.145892801,0,0.082311041,0.07136601,0.091711066,0.008464175,0.074349442,0.027399763,0.083862994,0,0.034581136,0,0.036950363,0,0.028699895,0.01012966,0.007544892,0.008253549,0.033243102
ASV0183,0,0,0,0.074092368,0.00699888,0,0,0.263413282,0,0,0,0.499948985,0,0,0.128346168,0,0,0,0.410421128,0,0,0,0.639718805,0,0.062441461,0,0,0,0,0,0.36431574,0,0,0.414631899,0,0.013417416,0,0,0.680272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842945874,0,0,0,0.779666303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016507098,0
ASV0192,0,0,0,0,0.00699888,0,0.014206563,0,0,0,0.021212282,0.010203041,0,0,0,0.046801872,0.020096463,0,0,0,0,0,0.007029877,0.023052098,0,0,0,0.010663254,0.029129042,0,0,0,0.025614754,0,0,0.006708708,0,0,0,0,0,0,0,0,0.015723765,0.497100249,0,1.313703284,0,0,0,0,0,0,0.013875399,0.019400524,0,0.01045697,0.036205648,0,0,0,0,0.021523892,0.159167169,0,0.057179615,0.025372661,0,0.121883657,0.100561196,0.030570355,0,0,0.228331354,0.066207627,0,0.051871704,0.055637982,0.049267151,0,0.076533053,0.081037277,0.022634676,0.012380324,0.016621551
