X,Y
2,-0.004846854524888006
5,-0.0001534877131862002
8,0.0037144819277073974
11,0.19833705071529126
15,0.13048286532442652
19,0.36340681478692405
26,0.6687569309636517
34,1.210228459215085
42,1.2643648143485786
50,4.554713809291966
