Group,Day 1,Day 2,Day 3,Day 4
ASV000001,3.7876616584681764,2.2144329904704958,1.1595027425690898,1.7726118933407939
ASV000002,0.066838265583026427,0.66543967550850824,5.2574097268553919,8.3677613527505219
ASV000003,31.812981309527288,27.472909206685888,17.990295873731629,5.6434255630097176
ASV000004,19.657994379804773,32.820514810350545,19.553578433856416,9.8940383020005118
ASV000005,1.9236954118773533,2.6484378739093972,11.981711197416944,8.7944959245367649
ASV000006,0.0,0.0,0.0,0.0
ASV000007,5.1951493230658272,7.0548157669784679,8.8883308680688931,14.882080157048122
ASV000008,0.21395311767983963,0.04137466150558871,0.04238982717713418,0.07946606550299308
ASV000009,0.0,0.0,0.0030909990108803167,0.0063777543926783371
ASV000010,0.00052763487666534754,0.0,0.0,0.0031888771963391686
ASV000011,1.0282542849569509,0.91926950935208263,3.9421261755795336,7.6348325420634842
ASV000012,0.0015829046299960427,0.024355344475903429,0.47902228837897098,5.6313653829367212
ASV000013,0.0,0.0,0.0,0.0
ASV000014,0.96210933901781581,1.1528566900795287,1.3701898750264911,2.7667083962357668
ASV000015,0.0,0.0,0.0,0.0033765532144786601
ASV000016,0.0,0.0,0.0,0.0
ASV000017,0.014246141669964385,0.0044138418079096046,0.0,0.0
ASV000018,0.44847364678192508,1.9257948389822712,1.5945814487902057,2.8891548683050234
ASV000019,3.4127606243092039,2.1846067764921382,1.7460773159051577,1.4736769269387058
ASV000020,0.0,0.0,0.0,0.0
ASV000021,0.95474694493241918,0.54872189117764503,0.39125191309021207,0.38624754071368916
ASV000022,0.075136198010619701,0.36683768634602537,2.1566715440553286,1.9370039075738517
ASV000023,4.9631578778700938,3.4147645791367363,1.2666054981405026,0.30990514896704413
ASV000024,2.9181491307816816,1.1811596352077294,0.9744643200379749,0.99277595800268736
ASV000025,3.0780700367306348,1.8866725216461384,0.9672412793719789,0.20998748809965187
ASV000026,0.98421765670403827,0.91234997634212289,0.30254909685652892,0.16873289252049281
ASV000027,0.0,0.0044138418079096046,0.0,0.0
ASV000028,0.18449355645481924,0.24264128756140776,0.085522188544134362,0.16905241588310138
ASV000029,0.098579873549400773,0.10281305810035062,0.51572739262822798,0.87179058471345383
ASV000030,0.24801756269734462,0.14528101537807989,0.99102282488210724,1.8944332935105415
ASV000031,0.17229743846206325,0.59687118572351683,1.4601543367857908,0.88303383673366886
ASV000032,0.0,0.0,0.0,0.0
ASV000033,0.0072786560689434296,0.0,0.0030909990108803167,0.0
ASV000034,0.031727995957145733,0.14127460098702971,0.79191737429043008,4.6959824025314667
ASV000035,1.0618274717269818,1.8420383064298769,1.9955172264521515,1.3481015500706066
ASV000036,0.81159955170717135,0.34840597388643041,0.32446898160068649,0.43970936409092931
ASV000037,0.60535029664150486,0.16765579498027247,0.34142466182119402,0.076888285380454183
ASV000038,0.0,0.0,0.0,0.0
ASV000039,0.068343728210889007,0.45768131942655338,2.3000224005982006,0.32802724360764729
ASV000040,1.2634400744547041,0.49477797207451024,0.17467914364950099,0.083730542435320895
ASV000041,0.0,0.0058851224105461392,0.051259965639441268,0.37107397817251608
ASV000042,2.0855726959388168,0.67928556701966014,0.55051848210220522,0.13926217431291746
ASV000043,0.0,0.024783147459727387,0.0030909990108803167,0.0
ASV000044,0.0,0.0,0.00288176133252644,0.0
ASV000045,0.0,0.0,0.0,0.0
ASV000046,0.001081303186600491,0.0,0.023843833111852276,0.012574820180071425
ASV000047,0.010813031866004909,0.38011087490367651,0.96324392724138796,0.65671902560929873
ASV000048,0.0,0.0,0.0,0.0
ASV000049,0.0059341508096678016,0.027399762535391361,0.18900950847761067,0.20377806259858247
ASV000050,0.18215060507772071,0.064283634455519587,0.0,0.0031888771963391686
ASV000051,0.0087343872827321169,0.0,0.046124156009450017,0.18073931234532367
ASV000052,0.0032178761265316768,0.012177672237951714,0.056202512280105608,0.19237038013387556
ASV000053,0.0,0.0,0.0,0.0
ASV000054,0.0,0.0,0.0,0.0
ASV000055,0.0043252127464019638,0.0089295404700340687,0.27442770480843354,0.11979464070513102
ASV000056,0.0,0.0,0.0,0.0
ASV000057,0.10747213858654144,0.51644197424475768,0.33391890903097426,0.78464110825096689
ASV000058,0.20709678964035036,0.10765923640178365,0.064398087348229396,0.034716271949160361
ASV000059,0.022950397048134452,0.018266508356927575,0.021605401600761357,0.038537980699296842
ASV000060,0.00052763487666534754,0.0,0.0,0.0
ASV000061,0.0,0.0,0.0,0.0
ASV000062,0.0,0.0,0.0,0.0
ASV000063,0.0,0.0,0.0,0.0
ASV000064,0.0,0.0,0.0,0.014297998537000174
ASV000065,0.042014497667635931,0.050080112700228545,0.11878028557129876,0.19743440239957746
ASV000066,0.0010552697533306951,0.0,0.0,0.0033765532144786601
ASV000067,0.15799980235919844,0.019534075251134389,0.0,0.0
ASV000068,0.091151576814760951,0.097161091984597658,0.086275551675493278,0.44694094800778333
ASV000069,0.029390247772490056,0.019126647834274955,0.0092729970326409488,0.0090803944468321133
ASV000070,0.0,0.0,0.0,0.0
ASV000071,0.0,0.0,0.0,0.0
ASV000072,0.26232802650159764,0.045890360167713168,0.026934832122732594,0.0057038412323534536
ASV000073,0.51844423541080198,0.50922140418185291,0.52061261787093072,0.25014474946282528
ASV000074,0.0010552697533306951,0.0,0.010287593949009475,0.012081595625031792
ASV000075,0.0,0.0,0.0,0.0
ASV000076,0.39479522836402098,0.67248141995903976,0.66413208237341792,0.33924725005421469
ASV000077,0.002638174383326738,0.0060888361189758572,0.0061819980217606334,0.0050299280720285701
ASV000078,0.0,0.0,0.0,0.0
ASV000079,0.0,0.0,0.0,0.0
ASV000080,0.013477239682601443,0.039699667194522455,0.072222037418767107,0.51571271070088986
ASV000081,0.0,0.0,0.0,0.0
ASV000082,0.0,0.0,0.0030909990108803167,0.019883967250592979
ASV000083,0.0,0.0,0.0,0.0
ASV000084,0.0,0.0,0.0088545216759331972,0.029568471358371134
ASV000085,0.091187444199277365,0.022272922747977739,0.0,0.0
ASV000086,0.0,0.0,0.0,0.0
ASV000087,0.0,0.0,0.0,0.0
ASV000088,0.055108328072624307,0.022476636456407462,0.02389104137362703,0.05246062720001804
ASV000089,0.10082115265605028,0.022476636456407462,0.0,0.002514964036014285
ASV000090,0.0,0.013445239132158532,0.076149987143062939,0.25247280972213443
ASV000091,0.0,0.0,0.0,0.0
ASV000092,0.19704367851128354,0.26141708018940962,0.21502416020752424,0.097446165791372052
ASV000093,0.0,0.0,0.0,0.0
ASV000094,0.0,0.0,0.0,0.0
ASV000095,0.0,0.0,0.0,0.0
ASV000096,0.0090248535199921234,0.010298964218455746,0.0,0.0033765532144786601
ASV000097,0.14055636278320041,0.0030444180594879286,0.0,0.0067531064289573202
ASV000098,0.031729226688460808,0.0,0.035402469917358903,0.11826689802063033
ASV000099,0.0029114624275773725,0.0,0.0,0.0
ASV000100,0.0,0.0,0.0,0.0
ASV000101,0.13313048736506308,0.022374779602192602,0.0,0.0097543076071569968
ASV000102,0.0,0.0,0.00288176133252644,0.023982502644778334
ASV000103,0.011535854487111504,0.10281305810035062,0.26151958331190728,1.2269275508521642
ASV000104,0.0,0.0,0.0,0.0075448921080428543
ASV000105,0.0,0.0014712806026365348,0.022023876957469112,0.023260520465071637
ASV000106,0.011236533009591073,0.064788385216894409,0.049215155020330331,0.13582357725334848
ASV000107,0.001081303186600491,0.0,0.0,0.012943184803496169
ASV000108,0.0,0.0,0.0,0.0
ASV000109,0.0,0.0,0.0,0.0067531064289573202
ASV000110,0.019739613143036652,0.049138491935630822,0.30504965750170721,0.24719937695829597
ASV000111,0.1484639197219112,0.021209069562200644,0.0,0.0
ASV000112,0.0,0.0,0.0,0.0
ASV000113,0.12925493520568151,0.08957153267662181,0.048571825198894823,0.012943184803496169
ASV000114,0.015829046299960427,0.0,0.0,0.0
ASV000115,0.12138759614310828,0.0060888361189758572,0.0,0.0031888771963391686
ASV000116,0.0,0.0,0.0041055959272488403,0.012644623679450268
ASV000117,0.0,0.0,0.0,0.0
ASV000118,0.0,0.0,0.0,0.0
ASV000119,0.0,0.0,0.0,0.0
ASV000120,0.001081303186600491,0.0060888361189758572,0.056218129066479494,0.14967104795386879
ASV000121,0.0,0.0,0.0,0.0
ASV000122,0.0,0.0,0.0,0.0
ASV000123,0.0,0.0,0.0,0.0
ASV000124,0.0,0.0,0.0,0.0
ASV000125,0.0,0.011872101675307138,0.38495916595322188,1.3571680030809483
ASV000126,0.022000491759198017,0.087061307964872159,0.099413315481628337,0.16386353368578463
ASV000127,0.0,0.0,0.0,0.0
ASV000128,0.041173356870582399,0.0030444180594879286,0.0,0.0
ASV000129,0.057898604584277563,0.13260534643601171,0.028592758860536638,0.11120125564191861
ASV000130,0.0,0.0,0.0,0.0
ASV000131,0.0093732481139105223,0.14682471024856783,0.56475407250411236,0.05448236668099269
ASV000132,0.0,0.0,0.0,0.0
ASV000133,0.0,0.0,0.0,0.0
ASV000134,0.0,0.0091332541784637875,0.037478872011870695,0.022329127787228426
ASV000135,0.068087492349483303,0.010298964218455746,0.0,0.0
ASV000136,0.045679572918557863,0.0014712806026365348,0.0,0.0
ASV000137,0.22201950840887288,0.12729516850713288,0.075553865583402158,0.064125789182243265
ASV000138,0.20115854035939029,0.06626419932923043,0.081463800878660272,0.030923285091875152
ASV000139,0.0,0.0,0.0,0.0
ASV000140,0.0070154539962682923,0.0,0.018080310446799402,0.048104612288314343
ASV000141,0.080392374834122191,0.3862246200993163,0.2508498933264719,0.21579522702505752
ASV000142,0.09416405321511144,0.023744203350614276,0.0,0.0
ASV000143,0.0,0.0,0.0,0.0
ASV000144,0.0,0.0,0.0,0.0
ASV000145,0.1961162404718361,0.16595589159254223,0.065637538729325692,0.087684870771360821
ASV000146,0.029114624275773719,0.0030444180594879286,0.20866451598281058,1.0278357005003746
ASV000147,0.0,0.0030444180594879286,0.0,0.0
ASV000148,0.0,0.0088276836158192092,0.0,0.0
ASV000149,0.0043671936413660585,0.0,0.0,0.0050299280720285701
ASV000150,0.049743793034585947,0.11466478420869324,0.10437147890866655,0.18224770790329384
ASV000151,0.0,0.0,0.0,0.0033765532144786601
ASV000152,0.13779712849411399,0.14891166548619297,0.17223183236270931,0.040295253249898917
ASV000153,0.0,0.0,0.0,0.0
ASV000154,0.041196396553710574,0.0030444180594879286,0.0,0.0
ASV000155,0.0,0.0,0.0,0.0
ASV000156,0.0,0.0,0.0,0.0
ASV000157,0.0,0.0,0.0,0.0
ASV000158,0.0,0.0,0.0,0.0
ASV000159,0.047913633793609071,0.013445239132158532,0.0,0.0
ASV000160,0.013063698500426333,0.0030444180594879286,0.0,0.0031888771963391686
ASV000161,0.0,0.0,0.0,0.0
ASV000162,0.0085462917597247442,0.041048715375979608,0.12338794443731198,0.080077162576793356
ASV000163,0.0086504254928039277,0.0,0.0,0.0
ASV000164,0.0,0.0,0.0,0.0
ASV000165,0.0,0.0,0.0,0.0
ASV000166,0.00052763487666534754,0.0,0.0,0.0033765532144786601
ASV000167,0.0,0.0,0.0,0.0
ASV000168,0.001081303186600491,0.018266508356927575,0.042196206285154192,0.033438249127889431
ASV000169,0.0031658092599920855,0.0,0.0,0.0
ASV000170,0.0016089380632658384,0.0030444180594879286,0.00288176133252644,0.070948699110579438
ASV000171,0.001081303186600491,0.0,0.0,0.0
ASV000172,0.04107930910907872,0.083589086921560266,0.084329587522159757,0.09208895470244631
ASV000173,0.0,0.0,0.0,0.0
ASV000174,0.0,0.0,0.0061819980217606334,0.077068973985739433
ASV000175,0.0,0.0,0.0,0.0
ASV000176,0.005803983643318824,0.0,0.0,0.0
ASV000177,0.0,0.0,0.0,0.0
ASV000178,0.0,0.0,0.0,0.0
ASV000179,0.0,0.0,0.0,0.0
ASV000180,0.0,0.0,0.0,0.0
ASV000181,0.023282844180358555,0.021005355853770922,0.0,0.0
ASV000182,0.08179603918137128,0.061870733088285335,0.023843833111852276,0.015458148839510454
ASV000183,0.0,0.0,0.0,0.0
ASV000184,0.0,0.0,0.0,0.0
ASV000185,0.0,0.0,0.00576352266505288,0.048403173412360251
ASV000186,0.0042210790133227804,0.0,0.0,0.0
ASV000187,0.0087343872827321169,0.0014712806026365348,0.0,0.0
ASV000188,0.0,0.0,0.0,0.0
ASV000189,0.0,0.0,0.0,0.0
ASV000190,0.013101580924098175,0.0044138418079096046,0.0,0.0031888771963391686
ASV000191,0.0,0.0,0.0,0.0
ASV000192,0.084338402784367786,0.098179660526746246,0.052258945769435905,0.060068335394585483
ASV000193,0.016538915209514345,0.0,0.0,0.0
ASV000194,0.0,0.0,0.0,0.0
ASV000195,0.001081303186600491,0.013648952840588249,0.10846145804954151,0.10335703016839554
ASV000196,0.053900509767492381,0.010502677926885461,0.0,0.0067531064289573202
ASV000197,0.00052763487666534754,0.0,0.0082111918544976806,0.016695090054253809
ASV000198,0.0,0.0,0.0,0.0
ASV000199,0.00052763487666534754,0.0,0.0,0.0
ASV000200,0.040836811267066044,0.0030444180594879286,0.0,0.0
ASV000201,0.0,0.0,0.0,0.0
ASV000202,0.0,0.0,0.0,0.0
ASV000203,0.043114742066072347,0.0,0.0,0.0
ASV000204,0.0,0.0,0.0,0.0
ASV000205,0.01626739018409026,0.0,0.0,0.0
ASV000206,0.0,0.0,0.0,0.0
ASV000207,0.011607967286637648,0.0,0.0,0.0
ASV000208,0.07743470703012402,0.0075601167216123926,0.0,0.0
ASV000209,0.0010552697533306951,0.0,0.0,0.0
ASV000210,0.00052763487666534754,0.0,0.0,0.0
ASV000211,0.0,0.0,0.0,0.0
ASV000212,0.0,0.077393860438670081,0.039523682630981626,0.091658546233931271
ASV000213,0.0,0.0,0.0,0.0
ASV000214,0.0,0.0,0.0,0.0
ASV000215,0.0,0.0,0.0,0.0
ASV000216,0.0,0.0,0.0,0.0
ASV000217,0.0,0.0,0.0,0.0
ASV000218,0.0,0.0,0.0,0.0
ASV000219,0.0,0.0,0.0,0.0
ASV000220,0.0,0.0,0.0,0.0033765532144786601
ASV000221,0.0,0.0,0.0,0.0
ASV000222,0.0,0.0,0.0,0.0
ASV000223,0.01583204005010205,0.0,0.0,0.0
ASV000224,0.0,0.0,0.0,0.0
ASV000225,0.0,0.0,0.0,0.0
ASV000226,0.0,0.0,0.0,0.0
ASV000227,0.029833920859227217,0.0,0.0,0.0
ASV000228,0.0054065159330024546,0.03110060636379695,0.018932877946588794,0.11966440847269406
ASV000229,0.12121160163083182,0.13432562539070647,0.031683757871416952,0.086558814662523867
ASV000230,0.0,0.0,0.0061819980217606334,0.0
ASV000231,0.0,0.0,0.0,0.0
ASV000232,0.0096275949463252349,0.061336539740547057,0.0069873572597752799,0.010733769304382024
ASV000233,0.0,0.0,0.0,0.0
ASV000234,0.0,0.0,0.0,0.0
ASV000235,0.036212277043143649,0.0014712806026365348,0.0,0.0
ASV000236,0.0,0.0,0.0,0.0
ASV000237,0.0,0.0,0.0,0.0033765532144786601
ASV000238,0.0,0.0,0.0,0.002514964036014285
ASV000239,0.0,0.0,0.0,0.0
ASV000240,0.013190871916633691,0.0,0.0,0.0
ASV000241,0.02443925391662681,0.0,0.0,0.0
ASV000242,0.00052763487666534754,0.0,0.0,0.0
ASV000243,0.0,0.0,0.0,0.0099419836252964897
ASV000244,0.0032439095598014727,0.0060888361189758572,0.034131427060861752,0.0058915172504929447
ASV000245,0.0,0.0,0.00288176133252644,0.010129659643435983
ASV000246,0.0,0.0,0.0,0.0
ASV000247,0.0061553719873788451,0.0,0.0,0.0
ASV000248,0.025383297715444449,0.0044138418079096046,0.0,0.0
ASV000249,0.0,0.0,0.0,0.0
ASV000250,0.0,0.0,0.0,0.0
ASV000251,0.011738134452986626,0.0,0.0,0.0
ASV000252,0.0,0.0,0.0,0.0
ASV000253,0.075072814441189559,0.0,0.0,0.0
ASV000254,0.029480197062701496,0.0,0.0,0.0
ASV000255,0.001081303186600491,0.018266508356927575,0.088644421127762454,0.25759887583292657
ASV000256,0.013893648604753733,0.0,0.0,0.0
ASV000257,0.0,0.0,0.0,0.0
ASV000258,0.0,0.0,0.0,0.0
ASV000259,0.0,0.0,0.0,0.0
ASV000260,0.0,0.0,0.0,0.0
ASV000261,0.014997991474482398,0.061743967157406487,0.09835151030348506,0.060609628969006929
ASV000262,0.0,0.0,0.0,0.0
ASV000263,0.0,0.0,0.0,0.0
ASV000264,0.032417692923548659,0.0030444180594879286,0.0,0.0
ASV000265,0.006331618519984171,0.0,0.0,0.0
ASV000266,0.0,0.0,0.0,0.0
ASV000267,0.038753409914825086,0.0073564030131826746,0.0,0.0
ASV000268,0.0,0.0,0.0,0.0
ASV000269,0.0,0.0,0.0,0.0
ASV000270,0.0,0.0,0.0,0.0
ASV000271,0.0,0.0030444180594879286,0.0,0.0058915172504929447
ASV000272,0.0086504254928039277,0.010502677926885461,0.0,0.0
ASV000273,0.019784587788142367,0.0,0.0,0.0
ASV000274,0.0,0.027827565519215319,0.011092953187024121,0.0082188052683677387
ASV000275,0.0,0.0,0.0,0.0
ASV000276,0.0,0.0,0.0,0.0
ASV000277,0.0,0.0,0.0,0.0
ASV000278,0.034610431201311694,0.0,0.0,0.0
ASV000279,0.037689284921233968,0.0014712806026365348,0.0,0.0
