Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC7_d8_a_td38.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,16/02/2018,,,,,,,,,,,,,
Time,14:58:40,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,Unknown,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,24.4,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,57,5884,20075,35582,57532,53537,53,7553,19250,33889,58805,54296,"360/40,460/40"
,B,8,693,713,582,479,433,591,586,593,579,289,8,"360/40,460/40"
,C,8,381,394,510,303,248,256,333,367,485,288,10,"360/40,460/40"
,D,9,352,366,329,404,240,408,441,496,323,482,10,"360/40,460/40"
,E,10,31709,35259,28305,26491,29795,28212,30763,33613,32531,31687,10,"360/40,460/40"
,F,8,32731,21047,40953,26468,32274,31489,27525,26614,30560,36776,9,"360/40,460/40"
,G,9,37996,25388,23043,22580,24155,24369,25061,30777,21709,28558,9,"360/40,460/40"
,H,9,9,9,9,8,8,10,9,11,105,9,9,"360/40,460/40"
