Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC7_d4_a_td34.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,12/02/2018,,,,,,,,,,,,,
Time,12:35:21,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,22.3,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,323,3654,17303,30732,50668,63549,60,2775,12148,28797,44097,57296,"360/40,460/40"
,B,9,302,480,268,337,228,261,287,301,225,326,7,"360/40,460/40"
,C,8,394,422,248,333,214,188,371,255,349,223,9,"360/40,460/40"
,D,9,257,373,263,236,228,252,245,468,261,459,9,"360/40,460/40"
,E,10,8180,7654,7378,5344,7266,6605,8122,8225,7230,6372,11,"360/40,460/40"
,F,9,6958,8000,4235,7560,5066,5327,14874,6083,7448,7982,9,"360/40,460/40"
,G,8,10373,6144,5424,10636,7099,6276,8742,10349,5010,7928,9,"360/40,460/40"
,H,9,9,8,10,8,9,9,9,9,9,10,10,"360/40,460/40"
