#OTU ID	L0_7	L0_8	L0_9	L0_B	L10_7	L10_8	L10_9	L10_B	L11_7	L11_8	L11_9	L11_B	L12_7	L12_9	L12_B	L13_7	L13_8	L13_9	L13_B	L14_7	L14_8	L14_9	L14_B	L16_9	L16_B	L1_7	L17_8	L17_9	L1_8	L18_9	L18_B	L1_9	L19_8	L19_B	L1_B	L20_7	L20_8	L20_9	L20_B	L2_B	L3_7	L3_B	L4_7	L4_8	L4_9	L5_B	L6_7	L6_B	L8_9	L8_B	L9_7	L9_8	L9_9	L9_B	S16_4	S16_5	S16_A	S17_4	S17_5	S17_6	S17_A	S18_4	S18_5	S18_6	S18_A	S19_4	S19_5	S19_6	S19_A	S20_1_4	S20_1_5	S20_1_6	S20_1_A	S20_2_4	S20_2_5	S20_2_6	S20_2_A	S20_3_4	S20_3_5	S20_3_6	S20_3_A	S20_4_4	S20_4_5	S20_4_6	S20_4_A	S16_6	
4468959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.358657978	0.0	0.0	0.0	3.979185798	0.0	0.0	0.476714338	0.0	0.0	0.0	6.209850108	0.0	0.0	0.0	4.485061512	0.0	17.09855344	0.0	0.0	0.0	0.0	0.17322683	52.751050903	0.0	0.0	40.910347373	0.090785292	0.026834832	0.0	0.0	30.292933506	1.0978957	0.0	0.0	0.0	0.17452007	0.0	0.0	0.474751834	0.0	0.0	0.0	0.0	0.0	0.018088088	0.0	0.0	0.0	75.835551617	0.01045697	0.0	0.0	23.202869173	0.0	0.0	0.0	17.779402908	0.0	0.0	0.0	27.460472558	0.0	0.0	0.0	0.380887892	0.0	0.0	0.0	12.145845786	0.0	0.018545994	0.0	5.908680868	0.038266526	0.0	0.0	10.391218224	0.080733248	
4123679	0.029620853	0	0.061842919	0.074092368	0.433930571	0.214754927	0.014206563	0.027727714	0.84054087	1.420454545	2.253804953	0.112233446	1.005169443	1.849166062	1.026769344	0.436817473	1.386655949	1.25	2.640970735	0.119986287	0.190787681	0.10874631	8.358523726	0.749193177	21.92735977	1.271455817	0.123010687	0.287907869	4.252840082	0.654412472	24.39981317	2.302426882	0.392759563	17.27632913	0.090785293	0.563531464	0.384380187	0.683363742	9.343329168	0.091491308	0	0	0	0.17452007	0.069184566	0.828500414	0.014386419	0	0.120048019	0.019780437	0.105518624	0.106651154	0.054264267	0.041207376	0.159567088	0.601416238	0.096125407	0	0.627564567	0.431274633	0.187119913	0.216013825	0.150273224	0.193715024	0.632366859	0.697368421	0.371667501	0.780209324	0.874933381	0.004748714	0	0	0	0	0.073066033	0	0	0.752139708	0.352373887	0.33255327	0.194296024	5.405146848	6.290518639	5.198430662	0.705678442	1.021038135	
4319494	0.0	0.110619468	0.0	0.024697456	0.412933932	0.13895907	0.056826254	0.027727714	0.877086124	1.506217839	1.384101394	0.0	0.488225159	0.0	0.0	0.0	0.0	0.012755102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.335028607	0.015376336	0.0	0.436935626	0.0	0.0	2.053515868	0.0	0.018428084	0.181570586	0.0	0.0	0.0066346	0.0	1.0978957	0.959232613	0.0	0.065435294	0.0	0.088053084	0.0	0.0	0.0	0.780312125	0.0	1.329534662	0.756253635	1.266166229	0.0	0.0	0.0	0.0	14.901181637	0.018102825	0.00825406	0.0	1.526497697	2.568306012	11.343090831	0.288221629	2.802631579	1.829747695	2.385030129	0.0	0.034823901	0.094073377	0.096078259	0.0	0.371747211	0.356196913	0.428142656	0.310818888	2.040287024	1.84532641	1.650449562	0.0	3.664019898	16.045380876	12.147276293	0.0	0.0	
823251	0	0	0	0.049394912	0	0	0	1.400249549	0	0.010720412	0	1.969186818	0	0	0.29336267	0	0	0	0.28551035	0	0	0	0.984182777	0	0.01040691	0.381436745	0	0	0.52432275	0	0.009341429	0.311138768	0	0	0.090785293	0	0	0	0	1.463860933	2.458033573	0	0.898248119	1.570680628	1.106953049	6.710853355	1.057401813	0	0	0	0.010551862	0.019391119	0.018088089	0.030905532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004126775	0	
555945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158791262	0	0	0	0	0	0	0.139774613	0.013269199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069376995	0	0	0.01045697	0	0	0	0	0	0	0.223694399	0.026315789	0.007147452	0	0.142121158	0.199445983	0.012975638	0.061140711	0.156587244	0	0.018266508	0.04855226	0.083682008	0	0	0	0.065921865	0	0	0	0.012380324	0	
764046	0.651658768	0.0	0.742115027	0.0	0.0	0.0	0.0	0.083183142	0.0	0.0	0.0	0.020406082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023052098	0.0	7.692307692	0.0	0.0	1.602097292	0.0	0.0	20.099564405	0.136612022	0.0	1.13481616	0.026834832	0.05241548	0.0	0.0	2.927721866	1.678657074	0.0	0.011897326	0.17452007	0.097487343	0.0	0.445978996	0.0	0.12004802	0.059341312	0.021103724	0.038782238	0.090440444	0.0	0.0	0.0	0.014788524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
516977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006708708	0.0	0.0033173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020813097	0.0	0.0	0.0	0.0	0.010317575	0.015593326	0.028801844	0.027322404	0.0	0.206487137	0.0	0.03573726	0.02537266	0.190975306	0.148793035	0.100561197	0.205258102	0.40204833	0.0	0.036533016	0.02648305	0.35863718	0.0	0.0	0.0	0.13184373	0.0	0.040518638	0.0	0.024760648	0.02611958	
780650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017471826	0.026538398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055501596	0.0	0.059154096	0.0	0.0	0.0	0.0	0.028801844	0.0	0.0	0.0	0.0	0.050032164	0.02537266	0.155445017	0.104471706	0.110292924	0.069875098	0.156587244	0.0	0.018266508	0.013241525	0.095636581	0.0	0.0	0.0	0.17000902	0.0	0.0	0.0	0.0	0.0	
318462	0.177725118	0.073746312	0.371057514	0.246974562	0.0	0.0	0.0	0.415915708	0.036545255	0.0	0.0	0.0	0.0	0.0	0.073340668	0.0	0.0	0.0	0.035688794	0.0	0.0	0.0	0.028119508	0.0	0.02081382	2.924348378	0.0	0.0	0.17477425	0.0	0.056048576	0.746733042	0.0	0.055284254	0.181570586	0.0	0.0	0.0	0.0	0.0	0.599520384	0.0	0.535379674	0.261780105	0.03144753	0.994200498	2.805351748	0.0	0.06002401	0.059341312	0.358763321	0.436300175	0.208013023	0.020603688	0.0	0.0	0.029577048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
365621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013269198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013875399	0.029100786	0.0	0.0	0.0	0.0	0.0	0.057603686	0.0	0.0	0.382861568	0.026315789	0.028589808	0.006343165	0.0	0.069647805	0.045414734	0.074242292	0.016928351	0.0	0.0	0.0	0.382546323	0.0	0.0	0.0	0.0	0.0	0.020259319	0.0	0.0	0.0	
