Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC5_d6_c_td18.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,27/01/2018,,,,,,,,,,,,,
Time,19:53:32,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,22.3,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,48,2688,9814,29003,45097,61611,67,2602,13322,28012,45070,58790,"360/40,460/40"
,B,9,347,367,313,345,286,219,287,306,357,235,7,"360/40,460/40"
,C,8,352,330,264,414,393,1049,333,364,532,227,11,"360/40,460/40"
,D,10,235,297,469,245,288,234,298,485,228,227,10,"360/40,460/40"
,E,9,258,235,256,285,246,247,190,266,234,264,10,"360/40,460/40"
,F,10,256,265,257,224,220,299,206,310,194,277,9,"360/40,460/40"
,G,10,214,277,260,218,242,263,258,317,198,279,10,"360/40,460/40"
,H,10,8,8,10,9,9,8,10,10,10,10,12,"360/40,460/40"
