Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC7_d1_c_td21.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,30/01/2018,,,,,,,,,,,,,
Time,13:08:19,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,22.4,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,49,3396,10630,27267,43249,57419,50,2912,10887,26516,40832,61157,"360/40,460/40"
,B,8,868,1013,905,977,1007,1028,878,956,968,1045,10,"360/40,460/40"
,C,7,628,1044,977,1098,1034,1014,1012,1048,963,979,11,"360/40,460/40"
,D,8,822,780,742,1114,819,791,877,748,1041,736,9,"360/40,460/40"
,E,9,1123,1599,1083,1171,1156,1237,1130,1139,1106,1083,10,"360/40,460/40"
,F,7,849,907,818,926,933,933,892,836,811,812,10,"360/40,460/40"
,G,9,394,777,901,875,847,1103,1020,948,895,1115,56,"360/40,460/40"
,H,9,9,10,9,9,8,10,9,10,9,10,12,"360/40,460/40"
