Group,L0_7,L0_8,L0_9,L0_B,L10_7,L10_8,L10_9,L10_B,L11_7,L11_8,L11_9,L11_B,L12_7,L12_9,L12_B,L13_7,L13_8,L13_9,L13_B,L14_7,L14_8,L14_9,L14_B,L16_9,L16_B,L1_7,L17_8,L17_9,L1_8,L18_9,L18_B,L1_9,L19_8,L19_B,L1_B,L20_7,L20_8,L20_9,L20_B,L2_B,L3_7,L3_B,L4_7,L4_8,L4_9,L5_B,L6_7,L6_B,L8_9,L8_B,L9_7,L9_8,L9_9,L9_B,S16_4,S16_5,S16_A,S17_4,S17_5,S17_6,S17_A,S18_4,S18_5,S18_6,S18_A,S19_4,S19_5,S19_6,S19_A,S20_1_4,S20_1_5,S20_1_6,S20_1_A,S20_2_4,S20_2_5,S20_2_6,S20_2_A,S20_3_4,S20_3_5,S20_3_6,S20_3_A,S20_4_4,S20_4_5,S20_4_6,S20_4_A,S16_6
ASV0210,0,0.036873156,0.030921459,0,0,0,0,0.083183142,0,0,0,0,0,0,0,0.031201248,0.010048232,0.140306122,0,0.574220089,0.149904606,0.124281498,0,0.115260489,0,0,0.215268701,0.074642781,0,0.007217785,0,0,0.076844262,0,0,0.28847444,0.899799074,0.278653176,0,0,0,0,0,0,0,0,0,0,0,0.019780437,0,0,0,0.020603688,0,0,0,0,0.018102824,0,0,0.014400922,0,0,0,0,0,0,0,0.001582905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0283,0.029620853,0.036873156,0.092764378,0.123487281,0.062989922,0.025265285,0.028413127,0.277277138,0.012181752,0,0.00530307,0.030609122,0,0,0.183351669,0,0.13062701,0.06377551,0.124910778,0.394240658,0.163532298,0.155351872,0.112478032,0.023052098,0.01040691,0,0.015376336,0.063979527,0,0,0,0.186683261,0.145150273,0,0.045392646,0.026834832,0,0.006634599,0,0,0,0,0,0,0.003144753,0,0,0,0,0.41538918,0,0.029086678,0,0.15452766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0320,0,0.221238938,0,0,0,0,0,0,0.012181752,0,0.00530307,0,0,0,0,0,0.020096463,0.204081633,0,0.145697635,0.068138457,0.124281498,0,0.057630244,0,0,0.276774045,0.159948816,0,0,0,0,0.017076503,0,0,0.187843821,0.174718267,0.12274009,0,0,0,0,0,0,0,0,0,0,0,0.06923153,0.010551862,0,0,0,0,0.019400524,0,0,0.042239923,0,0,0.028801843,0.027322404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022634676,0,0
ASV0379,0.38507109,0.258112094,1.082251082,2.741417634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136177939,0,0,0,0,0,0,0,0,0,0.003144753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0415,0,0,0,0.074092368,0.041993281,0.025265285,0,0.055455428,0.048727007,0,0.00530307,0.020406081,0,0,0.036670334,0,0.140675241,0.06377551,0.035688794,0.119986287,0.177159989,0.139816685,0.035149385,0.011526049,0.01040691,0.063572791,0.030752672,0.074642781,0,0,0,0,0.068306011,0,0,0.006708708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306596776,0.010551862,0,0,0.05150922,0,0,0.007394262,0,0,0,0.015593326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0570,0,0.110619469,0.061842919,0.024697456,0,0.012632643,0,0.027727714,0,0.010720412,0.00530307,0,0,0,0,0,0,0.038265306,0,0.085704491,0.081766149,0.031070374,0.007029877,0.069156293,0,0,0.046129007,0.010663254,0,0,0,0,0,0,0,0.060378371,0.165982353,0.046442196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030905532,0,0,0,0,0.006034275,0,0.031186652,0,0.013661202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008645284,0,0,0,0,0,0,0,0
ASV0591,0,0.036873156,0,0,0.020996641,0.037897928,0.04261969,0.097046998,0.07309051,0.005360206,0.015909211,0.030609122,0,0,0.055005501,0.031201248,0.070337621,0.012755102,0.035688794,0,0.027255383,0,0.035149385,0,0.124882922,0.063572791,0,0,0,0,0,0.062227754,0.017076503,0.036856169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029670656,0.04220745,0.019391119,0.018088089,0.082414752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0663,0.029620853,0,0,0.049394912,0,0.050530571,0.04261969,0,0.024363503,0,0,0,0,0,0,0.062402496,0.060289389,0.102040816,0,0.034281796,0.013627691,0.077675936,0,0.023052098,0,0,0.130698854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013875399,0.019400524,0,0,0.072411296,0,0,0.043202765,0,0,0,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0664,0.029620853,0,0.030921459,0.024697456,0,0.012632643,0.113652507,0,0,0,0,0,0,0,0,0.046801872,0.261254019,0.051020408,0,0,0,0.326238931,0,0,0,0,0.007688168,0.010663254,0.058258083,0,0,0.248911014,0,0,0.136177939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009695559,0,0,0,0,0,0.01045697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023743569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
