Group,L0_7,L0_8,L0_9,L0_B,L10_7,L10_8,L10_9,L10_B,L11_7,L11_8,L11_9,L11_B,L12_7,L12_9,L12_B,L13_7,L13_8,L13_9,L13_B,L14_7,L14_8,L14_9,L14_B,L16_9,L16_B,L1_7,L17_8,L17_9,L1_8,L18_9,L18_B,L1_9,L19_8,L19_B,L1_B,L20_7,L20_8,L20_9,L20_B,L2_B,L3_7,L3_B,L4_7,L4_8,L4_9,L5_B,L6_7,L6_B,L8_9,L8_B,L9_7,L9_8,L9_9,L9_B,S16_4,S16_5,S16_A,S17_4,S17_5,S17_6,S17_A,S18_4,S18_5,S18_6,S18_A,S19_4,S19_5,S19_6,S19_A,S20_4_4,S20_4_5,S20_4_6,S20_4_A,S16_6
ASV000001,23.667061611374407,19.026548672566371,28.633271490414348,49.567794517164728,33.51063829787234,20.742799393633149,29.890609461571245,43.11659503673922,21.184066268729442,8.7210548885077195,24.786551413268281,36.179981634527088,12.92360712234348,15.047135605511238,47.469746974697472,3.6817472698907956,15.966639871382638,18.494897959183675,9.4753747323340463,38.841275282824824,29.517579721995098,21.096784216249805,39.297012302284713,23.029045643153527,10.791965865334582,17.80038143674507,15.483970169908511,18.927276604819792,17.040489367899799,25.560581272254833,11.695469406819244,18.917237087741132,29.516734972677593,13.848705427070856,18.384021788470267,45.458204749765194,47.095308814536558,44.027201857687842,26.003054282937665,12.717291857273558,2.5179856115107913,0.053377329192546584,29.903929091936586,39.703315881326354,20.440894367747415,28.997514498757248,39.008775715724362,9.9773499433748576,14.045618247298918,29.858569874394224,17.779888150258522,28.941244909831298,37.984986886135481,34.552384876892965,5.1893991952268621,8.6817344068289852,23.269742679680569,3.0116072362229422,4.531740284817765,23.645818286869854,20.879463589583658,6.9988479262672803,2.8142076502732238,0.75333620318553596,12.694657145315322,2.5921052631578947,3.945393467228933,1.5033301617507135,14.287617694084206,1.8463598966803787,2.3095623987034037,1.1619133846385996,16.573126444371081,9.8993208909151349
ASV000002,14.869668246445498,53.318584070796462,7.854050711193568,12.225240800197581,10.001399776035834,14.691763516927741,12.43074300326751,9.3303757105226683,18.564989645511023,30.80510291595197,22.516837248767036,13.886338128762372,40.752441125789773,19.470630891950687,4.8588192152548588,17.410296411856475,13.464630225080384,20.739795918367346,7.1556031406138478,9.7531710661638673,15.821749795584628,15.56625757340376,4.8295254833040424,16.1134163208852,5.6197315017171405,4.5772409408773047,31.352348735296381,23.811047131584559,10.0495193708127,34.472139351361761,3.2414759458197109,2.9869321717485997,14.258879781420767,5.7864185017967387,0.86246028143440767,24.044009123842748,14.842316764217699,24.269364737103995,5.6920727474663337,0.45745654162854532,13.489208633093524,0.0,2.3348502424080189,2.0942408376963351,12.563288153715527,2.7340513670256836,23.133362106171774,0.011325028312570781,25.930372148859544,21.432103649490653,14.688192465970243,13.069614116734535,10.491091616170751,6.3150303904398895,12.17566255029832,16.519546027742749,6.4551907719609583,0.010456969570218551,16.473569876900797,22.477868801716845,12.225167628255107,10.685483870967742,16.024590163934427,1.4851485148514851,22.713585132926095,1.7894736842105261,6.5256236151811882,0.61528702822708525,27.167347663883461,6.8592748493255531,5.1762560777957862,13.067753131130225,42.307692307692307,29.70983520919409
ASV000003,0.0,0.0,0.0,0.02469745616201531,0.006998880179171333,0.0,0.0,0.041591570774989602,0.0,0.0,0.026515352389033249,0.010203040506070809,0.057438253877082138,0.072516316171138503,0.036670333700036667,0.0,0.0,0.051020408163265307,0.035688793718772309,0.025711347274597188,0.013627691469065142,0.015535187199005747,0.0070298769771529003,0.13831258644536654,0.031220730565095226,1.7164653528289893,0.31521488429307298,0.02132650885050117,0.029129041654529564,0.028871138485227599,0.0,0.062227753578095832,0.0085382513661202194,0.0,0.86246028143440767,0.12075674225144237,0.20966192015375207,0.24216287941615525,0.0,0.64043915827996334,0.0,0.0,1.8351625472175128,0.52356020942408377,0.63838485486965002,0.0,0.043159257660768238,0.35107587768969423,0.18007202881152462,0.019780437147660965,0.0,0.0,0.0,0.10301844030081385,9.6711530456500618,6.4312736443883978,0.66548358473824309,0.99341210917076228,5.9377262853005073,2.115102866222323,0.031186652112895681,5.6163594470046085,6.6120218579234971,8.3727938011192418,0.63236685881441967,8.4473684210526319,11.285826602816096,7.0409134157944813,1.0703499733522828,5.1277145317133836,4.3557536466774716,7.4468085106382977,2.3481346979201057,3.4430355701192004
ASV000004,0.0,0.0,0.0,0.0,0.35694288913773797,0.66953006568974227,0.68191504475067477,0.15250242617496187,0.15836277256669509,0.18760720411663809,0.43485177918014528,0.081624324048566468,1.3210798391728891,2.574329224075417,0.18335166850018336,0.0,0.17081993569131834,0.012755102040816327,0.017844396859386154,0.11998628728145354,0.12264922322158626,0.12428149759204597,0.0421792618629174,2.4665744582757032,0.13528983244874596,0.0,1.268547705081879,0.095969289827255277,0.0,0.67125396978154173,0.056048575432041101,0.0,0.62329234972677594,0.027642126600939832,0.090785292782569221,0.44948342949147996,0.75128854721761162,0.72317133853043625,0.13883104262113008,0.091491308325709064,0.0,0.0,0.29743315189911068,0.95986038394415363,1.3459542752916758,0.16570008285004142,0.014386419220256078,12.978482446206115,0.18007202881152462,0.0,0.64366360662656963,0.038782237735117318,0.29845346839106446,0.23694241269187183,12.418482031358401,10.515083907265495,0.83555161194912753,34.3302310990275,17.137340091720976,1.2257279049132292,0.015593326056447841,8.2085253456221192,4.8360655737704921,2.7550581145071029,0.69689408930568697,8.973684210526315,10.721177900078622,11.284490960989533,0.11103215491206253,9.5666315890175078,6.6855753646677467,13.429907952316281,0.041267745130406076,8.9400199458612342
ASV000005,0.0,0.0,0.0,0.0,0.27295632698768196,0.63163213744315305,0.31254439551072599,0.0,0.31672554513339019,0.66466552315608918,0.51970090682505166,0.0,0.94773118897185527,0.65264684554024655,0.0,1.2948517940717628,0.050241157556270094,2.6913265306122449,0.0,0.83133356187864249,0.72226764786045239,1.2117446015224485,0.0,0.79529737206085749,0.0,1.1443102352193262,0.69193511186284307,0.66112177436553643,0.029129041654529564,0.63997690308921185,0.0,0.0,0.23053278688524589,0.0,0.0,0.46960955320005365,0.84738359395474805,0.64023884557969812,0.013883104262113009,0.0,0.0,0.0,23.402040391422027,13.001745200698082,7.2612346300198123,0.0,0.0,0.011325028312570781,0.18007202881152462,0.0,0.20048538567057086,0.04847779716889665,0.027132133490096771,0.0,16.012210351047592,17.392569599379186,0.0,0.0,9.4979483466087373,15.47429892078166,0.0,19.470046082949306,19.480874316939893,6.7585019371502364,2.1423040523100747,13.855263157894736,15.710099349581874,9.3054234062797327,0.0088825723929650026,13.010618961063811,5.9562398703403563,7.4166289422061276,0.033014196104324864,18.706368428551077
ASV000006,0.0,0.0,0.030921459492888066,0.02469745616201531,0.25195968645016797,0.075795856493178368,0.071032817161528636,0.083183141549979203,0.012181751735899622,0.069682675814751294,0.10075833907832635,0.061218243036424855,0.0,0.0,0.073340667400073334,0.0,0.0,0.0,0.0,0.0085704490915323971,0.0,0.0,0.0,0.0,0.0,0.063572790845518118,0.0,0.0,0.058258083309059128,0.0,0.0,0.43559427504667086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062895059593068958,0.0,0.057545676881024313,0.15855039637599094,0.0,0.019780437147660965,0.010551862403714255,0.038782237735117318,0.0090440444966989227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086036307321689758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV000007,13.477488151658768,1.1061946902654867,3.710575139146568,2.9883921956038528,0.21696528555431133,7.086912582112177,11.549936070464554,0.0,0.68217809721037881,0.39665523156089189,0.99167417934984348,0.0,0.22975301550832855,1.0514865844815084,0.0,22.776911076443056,23.040594855305464,4.6045918367346932,0.0,0.29996571820363388,0.23167075497410738,14.789498213453472,0.0,2.0516366989396033,0.0,2.0343293070565798,4.1823633428154077,0.99168266154830453,8.884357704631519,1.5879126166875182,0.0093414292386735168,14.872433105164903,0.059767759562841534,0.0,0.49931911030413073,0.053669663222863276,0.0087359133397396701,0.043124896334383808,0.013883104262113009,0.0,2.4580335731414866,0.0,1.1629636239255228,2.2687609075043627,2.9246202710777069,0.082850041425020712,0.0071932096101280391,0.0,0.0,0.0,0.14772607365199958,0.30056234244715924,0.0,0.0,13.153878173997501,6.0238626442913956,0.0,15.967792533723726,18.621771663046101,4.6779884855863481,0.0,12.816820276497696,4.2759562841530059,8.2006026689625475,1.1356792566463048,15.236842105263158,10.871274390679723,12.026641294005708,0.0,19.783794126088207,12.337925445705023,12.524520899351138,0.0,5.4423707080780739
ASV000008,0.0,0.0,0.0,0.0,0.006998880179171333,0.0,0.0,0.0,0.0,0.0053602058319039449,0.0053030704778066502,0.0,0.0,0.0,0.018335166850018333,0.0,0.0,0.012755102040816327,0.0,0.0085704490915323971,0.0,0.0,0.0,0.023052097740894419,0.031220730565095226,0.0,0.061505343276697162,0.0,0.0,0.23818689250312769,0.018682858477347034,0.0,0.0085382513661202194,0.0,0.0,5.548101435663491,8.8058006464575875,3.310665118593465,0.30542829376648617,0.0,0.0,0.0048524844720496891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036176177986795691,0.0,1.2002220063826836,2.6384712387234455,0.0,0.020913939140437102,0.096548394882935082,3.8546460040032189,0.20271323873382194,0.18721198156682026,0.0,0.0,14.066936247096272,0.0,0.14294903866771497,0.050745321915635903,0.15988630307337007,0.076533052712140046,0.13168557536466774,0.030179568432171421,0.71805876526906576,1.2109987177660635
ASV000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67932898932483021,0.0,0.0,0.0,1.9895928986838076,0.0,0.0,0.23835716905023838,0.0,0.0,0.0,3.1049250535331905,0.0,0.0,0.0,2.2214411247803163,0.0,8.3879696118222498,0.0,0.0,0.0,0.0,0.086613415455682796,26.212050443717889,0.0,0.0,20.344605178291715,0.045392646391284611,0.013417415805715819,0.0,0.0,15.104817437178951,0.54894784995425439,0.0,0.0,0.0,0.087260034904013961,0.0,0.0,0.23737591713422529,0.0,0.0,0.0,0.0,0.0,0.0090440444966989227,0.0,0.0,0.0,37.562851227447503,0.0,0.0,0.0,11.507874629658506,0.0,0.0,0.0,8.8230233158392846,0.0,0.0,0.0,13.688044057559068,0.019133263178035011,0.0,0.0,5.1625949158138003,0.040366623925535451
ASV000010,0.0,0.0,0.0,0.0,3.408454647256439,5.6973218797372409,1.9889188805228015,3.5352835158741165,6.3710561578755032,4.1219982847341337,3.3833589648406428,3.2547699214365879,1.3785180930499714,2.574329224075417,5.3355335533553356,1.6068642745709829,3.215434083601286,0.51020408163265307,18.79014989293362,1.2855673637298595,2.0168983374216412,2.4545595774429083,5.1599297012302285,1.3485477178423237,2.3519617025705069,0.0,1.3761820558160991,1.962038814246108,0.0,4.2007506496006162,3.0920130780009343,0.062227753578095832,3.0396174863387979,4.9018704505666637,0.045392646391284611,0.68428820609150676,0.97842229405084302,0.79946923204511533,4.8590864917395535,0.0,9.6522781774580331,0.0,4.46149727848666,8.9877835951134379,11.918613792886569,0.82850041425020715,0.10789814415192059,0.0,2.8811524609843939,3.9956483038275148,5.202068165031128,6.50572038006593,2.8760061499502578,3.6880601627691356,0.013875398917718884,0.048501309535357452,0.15527950310559005,0.0,0.012068549360366885,0.0,2.4325588648058631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095666315890175057,0.0,0.0,0.024760647078243644,0.028494087476848555
ASV000011,0.0,0.0,0.0,0.0,0.006998880179171333,0.0,0.0,0.02772771384999307,0.0,0.0,0.0,0.0,0.0,0.0,0.036670333700036667,0.0,0.0,0.0,0.017844396859386154,0.0,0.0,0.0,0.049209138840070304,0.080682342093130466,0.11447601207201581,0.063572790845518118,0.069193511186284307,0.10663254425250586,0.0,0.94552978539120391,0.12143858010275571,0.0,0.50375683060109289,0.3132774348106514,0.045392646391284611,0.19455252918287938,0.20092600681401238,0.23884557969812573,0.22212966819380814,0.0,0.29976019184652281,0.0,0.25281817911424409,0.0,0.0094342589389603444,0.41425020712510358,0.050352467270896276,0.1245753114382786,0.060024009603841535,0.019780437147660965,0.0,0.0,0.0,0.020603688060162769,0.40238656861384764,0.73721990493743328,2.1517302573203194,5.2180278155390569,0.65170166545981179,3.7432161944656523,0.6393263683143614,3.4994239631336401,12.636612021857923,25.204476969436072,2.1207949754796522,12.328947368421053,10.049317418340362,19.403742467491277,0.88825723929650025,6.6201090596001144,13.138168557536467,3.1462200090538706,0.51997358864311649,0.62924443178040557
ASV000012,0.029620853080568721,0.0,0.061842918985776131,0.074092368486045931,0.43393057110862265,0.21475492673067204,0.014206563432305724,0.02772771384999307,0.84054086977707398,1.4204545454545454,2.2538049530678261,0.11223344556677892,1.0051694428489375,1.849166062364032,1.0267693436010268,0.43681747269890797,1.3866559485530547,1.25,2.6409707351891507,0.11998628728145354,0.19078768056691198,0.10874631039304024,8.3585237258347966,0.7491931765790687,21.927359766885214,1.2714558169103625,0.12301068655339432,0.28790786948176583,4.2528400815613168,0.65441247233182565,24.399813171415229,2.3024268823895455,0.39275956284153007,17.276329125587395,0.090785292782569221,0.56353146384006436,0.38438018694854548,0.68336374191408189,9.3433291684020556,0.091491308325709064,0.0,0.0,0.0,0.17452006980802792,0.069184565552375857,0.82850041425020715,0.014386419220256078,0.0,0.12004801920768307,0.019780437147660965,0.10551862403714254,0.10665115377157261,0.054264266980193543,0.041207376120325538,0.15956708755376717,0.60141623823843249,0.096125406684412898,0.0,0.62756456673907801,0.43127463321021031,0.18711991267737407,0.21601382488479265,0.15027322404371585,0.19371502367628068,0.63236685881441967,0.69736842105263164,0.3716675005360589,0.78020932445290203,0.87493338070705284,5.4051468477948914,6.2905186385737446,5.1984306624415266,0.70567844172994387,1.0210381345870732
ASV000013,0.0,0.03687315634218289,0.0,0.19757964929612248,0.85386338185890254,3.4234461849418896,0.78136098877681481,0.0,3.8616153002801799,9.7394939965694682,2.699262873203585,0.0,6.806433084434234,10.913705583756345,0.0,1.7472698907956319,4.4714630225080381,6.9515306122448983,0.0,8.3304765169694885,3.7067320795857182,3.4488115581792758,0.0,4.6680497925311206,0.0,0.063572790845518118,7.7266087491350808,9.1597355512902539,0.29129041654529564,0.050524492349148298,0.0,0.062227753578095832,0.0,0.0,0.81706763504312308,0.0,0.0,0.0,0.0,20.494053064958827,0.0,0.0,2.3824395467118764,2.6178010471204187,2.3334067109028584,0.0,0.0,0.0,4.6818727490996404,0.0,5.5186240371425557,6.5348070583672673,2.3604956136384194,0.0,0.2636325794366588,0.33950916674750214,0.0,0.0,0.10258266956311851,0.053651389777346729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71947570879042599
ASV000014,0.059241706161137442,0.0,0.030921459492888066,0.0,0.16797312430011196,0.13895907023749368,0.056826253729222898,0.05545542769998614,0.24363503471799244,0.16080617495711835,0.44015484965795199,0.030609121518212427,0.086157380815623213,0.54387237128353882,0.036670333700036667,0.35881435257410293,0.35168810289389069,0.20408163265306123,0.0,0.11998628728145354,0.29980921231943308,0.077675935995028741,0.1195079086115993,0.79529737206085749,0.32261421583931732,1.0171646535282899,0.40747289920811869,0.45851994028577525,1.019516457908535,1.9175247810605331,0.17748715553479683,1.057871810827629,1.0416666666666665,0.40541785681378417,1.9064911484339537,0.26834831611431637,0.12230278675635538,0.15923038646541715,0.16659725114535612,0.0,0.59952038369304561,0.0,0.086255614050742085,0.087260034904013961,0.92455737601811383,0.0,0.14386419220256078,2.0158550396375992,0.0,0.049451092869152405,0.084414899229714041,0.038782237735117318,0.12661662295378492,0.11332028433089522,0.17344248647148605,0.28130759530507327,0.36971310263235729,0.58559029593223888,0.13275404296403573,1.0627102205897525,1.559332605644784,1.0944700460829493,1.3661202185792349,0.49504950495049505,1.9788350683988642,3.3289473684210527,1.6939461082124223,1.1354265778623533,2.6780955764789485,2.7169233712809717,3.2820097244732573,2.3011920929530709,7.3662925057774844,0.43928384860141523
ASV000015,0.0,0.0,0.0,0.0,2.6665733482642775,4.3456291056088929,0.53984941042761758,4.4641619298488839,10.914849555366061,4.1487993138936536,3.7810892506761418,1.0917253341495765,2.6421596783457781,1.2327773749093547,3.7037037037037033,0.031201248049921998,0.23110932475884244,0.15306122448979592,0.071377587437544618,0.0,0.013627691469065142,0.0,1.1107205623901582,0.046104195481788839,0.093662191695285668,0.0,0.0,0.10663254425250586,0.0,0.055336348763352902,0.0,0.0,0.64890710382513661,0.0,0.090785292782569221,0.053669663222863276,0.01747182667947934,0.003317299718029524,0.0,1.463860933211345,0.35971223021582738,0.0,1.335474852027007,1.5706806282722512,1.3553885342306362,0.082850041425020712,0.98546971658754134,0.0,8.7635054021608649,0.079121748590643859,16.154901340086525,15.590459569517161,11.684905489735009,7.6645719583805505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010129659643435981,0.0,0.0,0.0
ASV000016,0.029620853080568721,0.03687315634218289,0.030921459492888066,0.098789824648061242,0.0,0.0,0.0,0.90115070012477472,0.0,0.0,0.0,0.99989796959493937,0.0,0.0,2.4202420242024201,0.0,0.0,0.0,15.167737330478229,0.0,0.0,0.0,1.0333919156414764,0.0,3.5383494640441251,0.0,0.0,0.0,0.0,0.0,2.9332087809434841,0.0,0.0,1.4097484566479315,0.63549704947798458,0.0,0.0,0.0,5.6365403304178816,0.36596523330283626,0.0,0.0,0.0,0.0,0.0,0.4971002485501243,0.11509135376204863,0.0,0.0,0.0,0.0,0.0,0.0,0.23694241269187183,0.0,0.0,2.5288376220053239,0.0,0.0,0.0,14.579759862778729,0.0,0.0,0.0,4.7276950873268522,0.0,0.0,0.0,12.320127909042458,0.0,0.0,0.0,8.3319577418289867,0.0
ASV000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036258158085569252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010406910188365075,0.0,0.030752671638348581,0.0,0.0,0.0,0.0093414292386735168,0.0,0.017076502732240439,0.0,0.0,0.0,0.0087359133397396701,0.0,0.0,0.27447392497712719,0.0,44.434200310559007,0.0,0.087260034904013961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048563896212016101,0.0,0.0,0.0,0.0,0.043333814820164664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063431652394544879,0.0,0.0,0.0,0.0,0.0,0.0023745072897373796
ASV000018,0.0,0.0,0.0,0.0,0.60190369540873456,0.65689742294087927,1.037079130558318,0.0,0.10963576562309661,0.27873070325900517,0.62576231638118474,0.0,0.22975301550832855,0.0,0.036670333700036667,0.6864274570982839,0.61294212218649524,0.51020408163265307,0.0,0.35995886184436066,1.5263014445352958,0.90104085754233332,0.0,1.0719225449515906,0.0,1.9071837253655435,0.20758053355885292,1.3542333120068246,0.87387124963588703,0.90944086228466947,0.0,0.99564405724953331,0.46106557377049179,0.0,0.0,0.45619213739433789,0.34943653358958682,0.37485486813733621,0.0,0.0,1.738609112709832,0.0,0.35691978227893278,0.17452006980802792,1.2924934746375671,0.0,0.0,0.011325028312570781,0.060024009603841535,0.0098902185738304824,0.39041890893742748,0.64960248206321503,0.28940942389436553,0.0,0.36076037186069099,1.0185275002425065,0.0,6.7342884032207468,2.1180304127443881,2.3730422401518747,0.0,1.3536866359447004,2.8961748633879782,1.5927679724494186,0.17637443000946398,1.7236842105263157,1.2936887999428204,2.0678718680621633,0.026647717178895008,2.1907586338850091,4.4773095623987036,1.9993964086313567,0.0,1.2489908344018616
ASV000019,0.0,0.0,0.0,0.049394912324030621,0.20296752519596864,0.037897928246589184,0.056826253729222898,0.0,0.036545255207698864,0.33769296740994853,0.44545792013575863,0.030609121518212427,0.40206777713957498,0.0,0.0,0.078003120124804995,0.10048231511254019,0.11479591836734696,0.0,0.085704490915323964,0.38157536113382395,0.09321112319403449,0.0632688927943761,0.89903181189488235,0.031220730565095226,0.0,0.11532251864380717,0.17061207080400936,0.0,0.37773072851506112,0.16814572629612329,0.0,0.45252732240437155,0.046070211001566386,0.0,0.2146786528914531,0.32322879357036777,0.20567258251783047,0.06941552131056504,0.0,0.0,0.0,0.0,0.0,0.11006635428787068,0.0,0.0,0.20385050962627407,0.0,0.0,0.2637965600928564,0.17452006980802792,0.45220222483494621,0.051509220150406924,0.77008463993339804,0.39771073818993113,0.11091393078970718,0.39736484366830488,1.285300506879073,0.4911165679618662,0.031186652112895681,0.54723502304147464,0.98360655737704927,0.86095566078346963,0.068829045857351806,1.368421052631579,1.7654206275462796,1.5160164922296226,0.097708296322615032,1.2436621065722759,1.600486223662885,1.5768824505809569,0.074281941234730933,0.38467018093745547
ASV000020,0.0,0.0,0.15460729746444032,0.02469745616201531,0.083986562150055982,0.037897928246589184,0.0,0.02772771384999307,0.3410890486051894,0.41273584905660377,0.39773028583549874,0.010203040506070809,0.31591039632395174,0.0,0.073340667400073334,0.0,0.0,0.0,0.05353319057815846,0.0,0.0,0.0,0.15465729349736379,0.0,0.33302112602768241,0.0,0.0,0.0,0.49519370812700264,0.0,0.42970574497898184,0.24891101431238333,0.0,0.30406339261033816,0.045392646391284611,0.0,0.0,0.0,0.26377898098014718,0.27447392497712719,0.47961630695443641,0.0,0.35394545075994172,0.34904013961605584,0.5125947356835121,0.16570008285004142,0.3165012228456337,0.93997734994337478,0.060024009603841535,0.029670655721491444,1.2451197636382823,0.20360674810936591,2.4509360586054085,0.11332028433089522,0.0,0.0,3.0168589174800355,0.0,0.0,0.0,0.45220645563698741,0.0,0.0,0.0,1.2045083025036565,0.0,0.0,0.0,1.8697814887191331,0.0,0.0,0.0,2.8639815120501817,0.0
ASV000021,0.0,0.0,0.0,0.0,0.069988801791713323,0.012632642748863063,0.085239380593834346,0.05545542769998614,0.0,0.016080617495711838,0.031818422866839897,0.33670033670033667,0.086157380815623213,0.0,0.16501650165016502,0.015600624024960999,0.01004823151125402,0.0,0.0,0.11141583818992115,0.040883074407195422,0.031070374398011493,0.070298769771529004,0.034578146611341634,0.010406910188365075,0.0,0.2383332051972015,0.18127532522925996,0.029129041654529564,0.043306707727841398,0.10275572162540868,0.0,0.085382513661202183,0.073712337602506228,0.0,0.61049241916006969,0.56783436708307855,0.85254602753358755,0.083298625572678059,0.0,0.0,0.0,0.0,0.0,0.047171294694801726,0.0,0.021579628830384119,0.0,0.0,0.0,0.031655587211142769,0.0,0.018088088993397845,1.3598434119707428,0.68683224642708485,0.87302357163643418,0.68766637089618454,0.41827878280874203,0.43446777697320782,0.12174738449474834,0.015593326056447841,0.51843317972350234,0.054644808743169397,0.60266896254842872,0.31833433709025211,0.13157894736842105,0.26445572153527264,0.40596257532508723,0.03553028957186001,0.37309863197168275,0.50648298217179899,0.27916100799758564,0.21871904919115218,0.65536401196751681
